Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-01-31,12:55:17.110,4,6,-1024,-4,-243,-205,201,0,0,989,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:17.590,4,8,-1024,-4,-243,-205,201,0,0,988,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:18.090,4,6,-1024,-4,-243,-205,201,0,0,988,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:18.590,4,6,-1024,-4,-243,-205,201,0,0,989,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:19.090,4,8,-1024,-4,-243,-205,201,0,0,989,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:19.590,4,6,-1024,-4,-243,-205,201,0,0,989,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:20.090,4,6,-1024,-4,-243,-205,201,0,0,994,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:20.590,4,8,-1024,-4,-243,-205,201,0,0,992,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:21.090,19,6,-122,-4,-243,-205,201,0,0,994,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:21.590,4,6,-54,-4,-243,-205,201,0,0,994,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:22.090,4,6,4,-4,-243,-205,201,0,0,994,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:22.590,4,6,93,-4,-243,-205,201,0,0,992,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:23.090,3,6,160,-4,-243,-205,201,0,0,992,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:23.590,25,-76,74,0,-243,-205,201,0,0,992,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
2020-01-31,12:55:24.090,-25,4,65,-4,-243,-205,201,0,0,994,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.8
