Date,Time,RSSI(dB),RxBt(V),Volt(V),Amps(A),RPM(rpm),FET(@C),Cap(@C),mAh(mAh),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-25,22:55:21.520,0,0.0,0.00,0.0,0,0,0,0,-1,1,-1024,0,980,-205,-22,0,0,998,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.6
2020-07-25,22:55:21.620,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,998,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.6
2020-07-25,22:55:21.720,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,998,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-07-25,22:55:21.820,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-07-25,22:55:21.920,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,998,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-07-25,22:55:22.020,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,0,980,-205,-22,0,0,998,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-07-25,22:55:22.980,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,998,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-07-25,22:55:23.070,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-07-25,22:55:23.170,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,998,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-07-25,22:55:23.270,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,1,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-07-25,22:56:01.250,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,1,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:01.340,0,0.0,0.00,0.0,0,0,0,0,-1,1,-1024,0,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:01.440,0,0.0,0.00,0.0,0,0,0,0,-1,1,-1024,1,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:01.540,0,0.0,0.00,0.0,0,0,0,0,-1,2,-1024,0,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:01.640,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,1,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:01.740,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:01.840,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,0,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:01.940,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,1,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:02.040,0,0.0,0.00,0.0,0,0,0,0,-1,1,-1024,0,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:02.140,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,0,980,-205,-22,0,0,998,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:02.240,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,1,980,-205,-22,0,0,998,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-07-25,22:56:02.340,0,0.0,0.00,0.0,0,0,0,0,0,1,-1024,1,980,-205,-22,0,0,1000,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
