Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-08,15:07:53.850,82,7.9,0.0,0,9,9,-168,-9,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:54.340,82,7.9,0.0,0,6,9,-316,-8,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:54.840,83,7.9,0.0,0,8,9,-316,-8,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:55.340,81,7.9,0.0,0,6,16,-340,-9,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:55.840,81,7.9,0.0,0,6,-4,-343,-9,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:56.340,82,7.9,0.0,105,8,20,-321,-9,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:56.840,82,7.9,0.0,181,8,12,-314,-9,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:57.340,81,7.9,0.0,266,8,14,-315,-9,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:57.840,83,7.9,0.0,389,6,10,-295,-9,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:58.340,83,7.9,0.0,474,30,29,-284,-9,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:58.840,84,7.9,0.0,557,22,10,-277,-8,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:59.340,82,7.9,0.0,654,6,9,-276,-9,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:07:59.840,82,7.9,0.0,719,8,9,-273,-8,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:08:00.340,84,7.9,0.0,823,8,11,-250,-8,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:08:00.840,83,7.9,0.0,942,57,10,-218,-8,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:08:01.340,82,7.8,0.0,1037,6,9,-218,-8,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:08:01.840,82,7.8,0.0,1261,48,14,-226,-9,1024,1023,298,0,0,-841,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:08:02.340,81,7.8,0.0,1426,10,14,-199,-9,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:08:02.840,82,7.8,0.0,1487,6,13,-195,-8,1024,1023,298,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
2020-02-08,15:08:03.340,80,7.8,0.0,1562,6,9,-194,-8,1024,1023,299,0,0,-839,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.1
