Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-30,22:24:49.460,89,8.1,118,23.00,1.0,0,27,0,2,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:49.560,82,8.1,118,23.00,1.3,0,27,0,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:49.660,82,8.1,119,23.00,1.1,0,27,0,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:49.760,82,8.1,119,23.00,1.1,0,27,-1,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:49.860,82,8.1,119,23.00,1.2,0,27,0,2,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:49.960,85,8.1,119,23.00,1.2,0,27,0,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.060,85,8.1,119,23.00,1.3,0,27,0,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.170,85,8.1,119,23.00,1.1,0,27,-1,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.270,85,8.1,119,23.00,1.1,0,27,0,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.370,90,8.1,119,23.00,1.4,0,27,-1,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.470,90,8.1,119,23.00,1.4,0,27,0,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.570,90,8.1,119,23.00,1.4,0,27,0,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.670,90,8.1,119,23.00,1.3,0,27,-1,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.770,90,8.1,119,23.00,1.3,0,27,-1,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.870,80,8.1,119,23.00,1.1,0,27,-1,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:50.970,80,8.1,119,23.00,1.1,0,27,-1,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.070,80,8.1,119,23.00,1.3,0,27,0,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.170,80,8.1,119,23.00,1.3,0,27,0,1,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.270,82,8.1,119,23.00,1.3,0,27,-1,2,-28,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.380,82,8.1,119,23.00,1.3,0,27,0,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.480,82,8.1,119,23.00,1.3,0,27,0,2,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.580,82,8.1,119,23.00,1.2,0,27,-1,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.680,82,8.1,119,23.00,1.1,0,27,0,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.780,85,8.1,119,23.00,1.1,0,27,0,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:24:51.880,85,8.1,119,23.00,1.4,0,27,0,1,-28,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:25:00.220,81,8.1,122,23.00,0.6,20,27,0,1,-421,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:25:00.320,81,8.1,123,23.00,0.6,20,27,4,1,-421,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:25:00.420,81,8.1,123,23.00,1.8,23,27,2,1,-421,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:25:00.520,85,8.1,123,23.00,1.8,23,27,1,1,-421,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:25:00.620,85,8.1,123,23.00,2.0,30,27,0,1,-421,1,527,-205,828,0,0,303,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-05-30,22:25:00.720,85,8.1,123,23.00,2.0,30,27,0,1,-421,1,527,-205,828,0,0,304,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
