Date,Time,RSSI(dB),RxBt(V),Amps(A),RPM(rpm),FET(@C),mAh(mAh),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-24,08:17:56.630,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:56.730,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:56.830,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:56.930,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.030,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.130,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.230,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.330,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.430,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.530,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.630,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.730,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.830,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:57.930,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.030,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.130,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.230,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.330,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.430,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.530,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.630,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.730,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.830,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:58.930,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.030,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.130,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.230,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.330,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.430,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.530,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.630,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.730,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.830,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:17:59.930,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.030,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.130,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.230,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.330,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.430,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.530,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.630,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.730,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.830,0,0.0,0.0,0,0,0,0.00,1,2,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:00.930,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.030,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.130,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.230,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.330,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.430,0,0.0,0.0,0,0,0,0.00,2,2,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.530,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.630,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.730,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.830,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:01.930,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:02.030,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:02.130,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:02.230,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:02.330,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:02.430,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:02.530,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:02.630,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:02.730,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:02.830,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:02.930,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.030,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.130,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.230,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.330,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.430,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.530,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.630,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.730,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000001A,7.4
2020-04-24,08:18:03.830,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:03.930,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.030,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,6,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.130,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.230,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.330,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.430,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,6,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.530,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.630,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.730,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.830,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:04.930,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.030,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.130,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.230,0,0.0,0.0,0,0,0,0.00,2,2,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.330,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.430,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.530,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.630,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.730,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.830,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:05.930,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.030,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.130,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.230,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.330,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.430,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.530,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.630,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.830,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:06.930,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.030,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.130,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.230,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.330,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.430,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,6,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.530,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.630,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.730,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.830,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:07.930,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.030,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.130,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-2,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.230,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.330,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.430,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.530,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1006,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.630,0,0.0,0.0,0,0,0,0.00,1,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.730,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
2020-04-24,08:18:08.830,0,0.0,0.0,0,0,0,0.00,2,3,-1024,-1,-1024,-1024,5,0,0,1004,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
