Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Amps(A),RPM(rpm),Cap(@C),FET(@C),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-17,13:56:23.600,102,8.1,0,0.0,550,25,24,24.63,-7,-3,18,7,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:24.100,102,8.1,0,0.0,609,25,24,24.63,-5,-3,17,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:24.600,104,8.1,0,0.0,658,26,24,24.62,-5,-1,24,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:25.100,104,8.1,0,0.0,708,26,24,24.59,229,41,63,25,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:25.610,101,8.1,0,2.2,751,26,24,24.61,-59,19,113,31,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:26.110,103,8.1,0,1.3,803,27,24,24.58,-7,1,121,68,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:26.610,104,8.1,0,0.0,853,27,24,24.57,-7,17,119,9,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:27.110,103,8.1,0,1.6,892,27,24,24.57,-5,2,132,61,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:27.610,101,8.1,0,6.3,971,28,24,24.50,-5,9,185,23,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:28.110,103,8.1,2,6.6,1070,28,24,24.48,-5,-3,164,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:28.620,103,8.1,3,9.2,1183,28,24,24.40,-5,-1,263,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:29.120,104,8.1,5,11.8,1292,29,24,24.36,37,-2,281,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:29.620,103,8.1,7,13.6,1383,30,24,24.33,-5,-3,301,6,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:30.120,103,8.1,10,19.4,1471,30,25,24.28,-5,28,325,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:30.630,101,8.1,13,18.0,1554,30,25,24.21,-5,0,379,19,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:31.140,100,8.1,17,25.6,1625,32,25,24.12,-5,31,365,90,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:31.650,104,8.1,21,25.9,1714,32,25,24.07,-5,8,345,-7,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:32.150,101,8.1,25,25.0,1782,32,25,24.07,-5,-4,319,51,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:32.660,98,8.1,29,22.4,1822,33,25,24.09,-79,-3,353,1,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:33.160,101,8.1,32,17.7,1818,33,25,24.08,-132,42,317,1,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:33.670,102,8.1,35,20.0,1830,33,26,24.11,-149,67,313,-50,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:34.180,98,8.1,39,18.3,1823,34,26,24.10,-172,39,320,4,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:34.690,91,8.1,42,17.7,1823,34,26,24.10,-162,-9,315,-6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:35.190,87,8.1,45,20.0,1797,34,26,24.08,-8,-4,337,4,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:35.690,91,8.1,47,18.6,1797,34,26,24.01,-8,54,322,2,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:36.200,90,8.1,50,16.5,1791,35,27,24.05,-7,-18,313,31,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:36.710,90,8.0,54,18.9,1794,35,26,24.05,-7,-33,303,34,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:37.210,89,8.0,57,17.4,1803,35,27,24.05,-5,48,308,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:37.720,91,8.0,60,18.3,1800,35,27,24.03,-5,32,297,-9,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:38.220,90,8.0,63,18.6,1802,35,27,24.01,-7,-7,297,4,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:38.730,92,8.0,66,19.4,1804,35,27,24.05,-5,12,298,0,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:39.230,81,8.0,69,17.1,1808,36,27,24.02,16,40,295,94,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:39.740,89,8.1,72,15.3,1800,36,27,24.01,-4,44,303,3,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:40.250,87,8.1,75,17.7,1797,36,28,24.01,-5,-3,311,4,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:40.750,82,8.0,79,42.8,1601,36,28,23.79,-4,-1,939,163,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:41.260,83,8.0,87,34.0,1763,37,28,23.68,-5,-356,239,-14,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:41.760,82,8.0,91,22.9,1827,38,28,23.85,-5,-266,161,4,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:42.270,79,8.0,95,18.6,1881,38,28,23.92,-5,206,111,3,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:42.780,80,8.0,98,19.1,1875,39,28,23.92,-5,473,678,5,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:43.280,83,8.0,102,25.9,1717,39,29,23.78,-5,239,522,0,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:43.800,78,8.0,107,46.0,1716,39,29,23.49,-4,542,627,0,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:44.310,82,8.0,115,42.8,1755,40,29,23.43,-7,543,308,-7,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:44.810,83,8.0,121,26.2,1859,40,29,23.68,-376,117,30,-15,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:45.330,79,8.0,125,22.4,1968,41,30,23.80,-460,99,12,5,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:45.840,77,8.0,128,17.1,2012,41,30,23.84,-333,127,4,5,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:46.340,87,8.1,132,17.1,2015,41,30,23.89,-199,171,-101,38,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:46.850,90,8.1,134,19.4,1979,41,30,23.89,-119,233,-233,47,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:47.360,77,8.1,137,17.7,1916,41,31,23.90,-139,302,-366,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:47.880,78,8.1,140,18.0,1820,41,31,23.89,-259,131,-508,-200,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:48.390,72,8.0,143,20.9,1726,41,31,23.81,-231,234,-443,5,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:48.900,78,8.0,147,25.3,1717,41,31,23.71,-316,368,-718,201,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:49.410,75,8.0,153,35.5,1742,41,32,23.50,-288,-213,-459,383,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:49.920,72,8.0,159,21.8,1836,42,32,23.68,-15,-341,64,75,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:50.430,78,8.0,162,20.6,1893,42,32,23.77,218,-101,590,295,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:50.940,78,8.0,166,46.0,1700,42,32,23.55,-54,-2,677,644,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:51.450,79,8.0,173,25.0,1841,43,32,23.63,-345,-305,0,32,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:51.970,74,8.0,177,21.5,1936,43,33,23.75,-490,-467,-216,-141,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:52.480,90,8.0,180,17.1,1897,43,33,23.76,-398,124,-712,-261,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:52.990,77,8.0,184,28.2,1742,43,33,23.51,-678,107,-310,349,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:53.500,80,8.0,190,23.5,1832,44,33,23.67,-320,-290,-62,-25,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:54.010,76,8.0,194,18.6,1886,44,33,23.74,-36,-206,346,-72,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:54.520,73,8.0,196,21.5,1824,44,34,23.75,-68,-31,791,-589,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:55.030,84,8.0,203,42.2,1706,44,34,23.35,-49,107,199,-412,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:55.540,82,8.0,208,25.3,1853,44,34,23.68,-248,274,-245,-237,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:56.050,73,8.0,211,21.5,1804,45,34,23.68,-546,695,-450,4,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:56.570,88,8.0,215,27.9,1793,45,34,23.57,-391,-248,-75,299,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:57.080,77,8.0,219,21.2,1854,45,35,23.67,-577,-197,596,-307,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:57.590,89,8.0,223,27.0,1742,45,35,23.49,-502,522,480,301,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:58.100,82,8.0,229,27.3,1776,45,35,23.57,-242,-243,194,52,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:58.620,79,8.0,233,22.1,1866,46,35,23.64,-130,-372,-409,-71,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:59.130,86,8.0,237,23.8,1817,46,35,23.65,-8,-133,-316,0,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:56:59.640,85,8.0,240,18.0,1816,46,36,23.65,-7,-9,-422,3,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:00.150,85,8.0,244,23.2,1795,46,36,23.60,-5,-13,-472,-1,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:00.670,88,8.0,248,24.1,1771,46,36,23.52,-7,-39,-490,-25,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:01.180,83,8.0,252,22.7,1776,46,36,23.58,-64,-86,-461,-239,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:01.690,89,8.0,256,26.4,1785,46,36,23.55,-89,-150,-526,-8,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:02.200,84,8.0,261,25.6,1766,46,37,23.54,-92,-121,-490,-112,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:02.710,78,8.0,266,28.5,1800,47,37,23.55,-116,-199,-499,-2,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:03.230,74,8.0,271,30.0,1782,47,37,23.49,-102,-284,-537,22,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:03.730,71,8.0,276,37.0,1783,47,37,23.42,-96,-256,-543,106,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:04.250,77,8.0,282,29.7,1789,47,37,23.41,-99,-192,-483,13,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:04.760,73,8.0,287,27.6,1824,48,37,23.44,-131,-225,-486,127,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:05.270,81,8.0,291,30.2,1801,48,38,23.41,-119,-230,-481,13,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:05.790,85,8.0,296,28.2,1801,48,38,23.48,-125,-174,-492,9,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:06.300,84,8.0,301,27.6,1801,49,38,23.41,-76,-225,-503,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:06.810,79,8.0,306,34.9,1783,49,38,23.38,-59,-252,-609,-130,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:07.320,83,8.0,312,30.2,1822,49,38,23.38,-106,-9,-320,-514,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:07.840,88,8.0,316,20.9,1966,49,38,23.54,-510,355,168,6,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:08.350,76,8.0,319,16.5,1894,49,39,23.56,-417,76,519,474,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:08.860,85,8.0,323,25.6,1831,49,39,23.52,-245,-383,-14,-154,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:09.380,81,8.0,327,18.6,1818,49,39,23.59,-371,496,-212,-572,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:09.890,76,8.0,330,24.7,1787,49,39,23.50,-235,97,-84,469,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:10.400,85,8.0,334,21.8,1851,49,39,23.58,-74,-9,191,176,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:10.910,84,8.0,337,20.6,1839,49,39,23.59,-8,12,770,412,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:11.420,67,8.0,342,54.2,1632,49,39,22.98,-9,-2,572,451,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:11.930,76,8.0,351,39.3,1773,49,40,23.18,-55,-3,29,375,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:12.440,74,8.0,358,27.0,1797,50,40,23.36,-822,161,-624,-371,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:12.960,85,8.0,364,31.1,1814,51,40,23.33,-416,-269,-455,168,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:13.470,68,8.0,367,23.8,1890,51,40,23.44,-103,-218,-48,76,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:13.980,83,8.0,371,16.8,1966,51,40,23.49,-7,-5,618,330,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:14.490,84,8.0,375,32.6,1717,51,40,23.41,-10,-18,107,357,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:15.010,87,8.0,380,22.1,1813,51,41,23.45,-139,-146,-65,453,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:15.520,78,8.0,383,19.1,1837,51,41,23.48,-216,-260,-307,30,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:16.030,81,8.0,387,18.3,1832,51,41,23.50,-226,-318,-541,127,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:16.540,90,8.0,391,32.9,1725,51,41,23.33,-518,-315,-588,-141,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:17.060,85,8.0,397,28.2,1745,51,41,23.24,-574,147,-388,0,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:17.580,80,8.0,401,27.6,1829,51,42,23.39,-630,-124,-298,-65,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:18.120,89,8.0,405,20.6,1894,52,42,23.49,-512,245,-191,-188,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:18.650,84,8.1,408,18.3,1943,52,42,23.51,-350,248,128,226,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:19.160,85,8.0,411,17.1,1884,51,42,23.51,-5,131,404,124,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:19.670,79,8.0,414,22.7,1745,51,42,23.48,-262,-9,393,606,1024,1023,700,0,0,-26,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:20.180,84,8.0,419,25.0,1757,51,42,23.39,-259,-435,215,-54,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:20.700,85,8.0,423,23.5,1790,51,43,23.41,-15,-291,-193,13,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:21.210,90,8.0,427,19.7,1818,51,43,23.41,-7,-230,-540,92,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:21.720,83,8.0,431,36.1,1719,51,43,23.15,-5,-233,-944,-16,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:22.240,87,7.9,440,78.7,1676,52,43,22.54,-315,-264,-1024,-7,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:22.770,80,7.9,457,82.5,1745,53,44,22.57,-599,276,-940,-296,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:23.310,72,7.9,466,45.4,1832,55,43,22.82,-416,228,-364,621,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:23.830,69,8.0,472,31.4,1847,56,44,23.12,-27,-55,-281,405,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:24.350,74,8.0,476,28.2,1889,57,44,23.21,-8,-72,-432,433,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:24.860,69,8.0,481,27.0,1847,57,44,23.26,-10,-44,-466,284,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:25.370,73,8.0,485,27.6,1802,57,44,23.27,-373,-170,-711,28,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:25.890,87,8.0,490,44.3,1736,57,45,22.90,-373,-325,-731,-200,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-17,13:57:26.400,73,8.0,501,57.1,1716,57,45,22.63,-39,-26,-619,-492,1024,1023,700,0,0,-25,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
