Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-10-10,11:14:57.300,91,8.1,655,-3,1,-1024,1,201,-1024,166,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:57.400,87,8.1,728,-2,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:57.500,87,8.1,703,-2,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:57.600,87,8.1,703,-2,1,-1024,1,201,-1024,167,0,0,-3,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:57.710,87,8.1,777,-1,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:57.810,87,8.1,777,-1,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:57.910,87,8.1,758,5,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.010,87,8.1,817,1,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.110,87,8.1,817,-1,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.210,87,8.1,881,-1,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.310,81,8.1,881,-1,1,-1024,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.410,81,8.1,971,28,1,-987,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.510,81,8.1,1006,2,1,-586,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.610,81,8.1,1006,16,35,-180,1,201,-1024,167,0,0,-3,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.710,77,8.1,1094,17,32,-70,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.810,77,8.1,1094,-1,2,-68,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:58.910,77,8.1,1125,-2,1,-68,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:59.010,77,8.1,1138,-2,1,-85,1,201,-1024,166,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:59.110,77,8.1,1138,-1,-14,-119,1,201,-1024,166,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:59.210,77,8.1,1170,-1,-44,-123,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:59.310,77,8.1,1170,-1,6,-125,1,201,-1024,167,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
2020-10-10,11:14:59.410,77,8.1,1175,-1,19,-127,1,201,-1024,166,0,0,-2,1005,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,8.1
