Date,Time,A2(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-05,02:56:04.850,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:04.950,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.050,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.150,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.250,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.350,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.450,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.550,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.650,0.0,0,0.0,1,2,-1024,1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.750,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.860,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:05.960,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.060,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.160,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.260,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.360,0.0,0,0.0,1,2,-1024,1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.460,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.560,0.0,0,0.0,1,2,-1024,1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.660,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.760,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.860,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:06.960,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.060,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.160,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.260,0.0,0,0.0,1,2,-1024,1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.360,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.460,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.560,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.660,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.760,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.860,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:07.970,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.070,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.170,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.270,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.370,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.470,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.570,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.670,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.770,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.870,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:08.970,0.0,0,0.0,1,2,-1024,1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.070,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.170,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.270,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.370,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.470,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.570,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.670,0.0,0,0.0,1,2,-1024,1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.770,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.870,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:09.970,0.0,0,0.0,1,1,-1024,1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.070,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.180,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.280,0.0,0,0.0,1,2,-1024,1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.380,0.0,0,0.0,1,3,-1024,0,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.480,0.0,0,0.0,1,2,-1024,0,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.580,0.0,0,0.0,1,3,-1024,0,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.680,0.0,0,0.0,1,3,-1024,0,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.780,0.0,0,0.0,1,3,-1024,0,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.880,0.0,0,0.0,2,3,-1024,0,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:10.980,0.0,0,0.0,3,3,-1024,-1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.080,0.0,0,0.0,3,3,-1024,-1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.180,0.0,0,0.0,2,3,-1024,-1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.280,0.0,0,0.0,3,3,-1024,-1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.380,0.0,0,0.0,29,3,-1024,-1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.480,0.0,0,0.0,48,3,-1024,0,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.580,0.0,0,0.0,52,3,-1024,0,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.680,0.0,0,0.0,52,3,-1024,-1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.780,0.0,0,0.0,51,3,-1024,0,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.880,0.0,0,0.0,48,3,-1024,-1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:11.980,0.0,0,0.0,44,3,-1024,0,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.080,0.0,0,0.0,38,3,-1024,-1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.180,0.0,0,0.0,36,3,-1024,-1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.280,0.0,0,0.0,37,3,-1024,-1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.380,0.0,0,0.0,36,3,-1024,-1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.480,0.0,0,0.0,34,3,-1024,-1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.580,0.0,0,0.0,16,3,-1024,0,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.680,0.0,0,0.0,13,3,-1024,0,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.780,0.0,0,0.0,8,3,-1024,-1,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.880,0.0,0,0.0,4,3,-1024,-1,-392,-205,-1024,0,0,0,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:12.980,0.0,0,0.0,29,3,-1024,-1,-393,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,02:56:13.080,0.0,0,0.0,60,3,-1024,0,-392,-205,-1024,0,0,-1,1024,-1,1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:00:30.520,0.0,0,0.0,-1,0,-1024,1,-396,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:30.630,0.0,0,0.0,0,0,-1024,1,-395,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:30.730,0.0,0,0.0,-1,0,-1024,1,-396,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:30.830,0.0,0,0.0,-1,1,-1024,2,-395,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:30.930,0.0,0,0.0,-1,1,-1024,2,-396,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:31.030,0.0,0,0.0,-1,1,-1024,2,-396,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:31.130,0.0,0,0.0,-1,1,-1024,2,-396,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:31.230,0.0,0,0.0,-1,1,-1024,1,-396,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:31.330,0.0,0,0.0,-1,1,-1024,1,-396,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:31.430,0.0,0,0.0,-1,1,-1024,1,-396,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:31.530,0.0,0,0.0,-1,1,-1024,1,-396,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:00:31.630,0.0,0,0.0,-1,1,-1024,1,-396,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.4
2020-07-05,03:01:36.730,0.0,0,0.0,1,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,0.0
2020-07-05,03:01:37.000,0.0,0,0.0,1,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:37.110,0.0,0,0.0,1,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:37.220,0.0,0,0.0,1,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:37.330,0.0,0,0.0,1,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:37.440,0.0,0,0.0,1,2,38,1,-428,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:37.560,0.0,0,0.0,1,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:37.660,0.0,0,0.0,-72,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:37.780,0.0,0,0.0,19,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:37.890,0.0,0,0.0,5,2,38,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.000,0.0,0,0.0,3,2,353,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.100,0.0,0,0.0,1,2,481,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.210,0.0,0,0.0,1,2,483,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.320,0.0,0,0.0,51,2,484,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.430,0.0,0,0.0,-39,2,484,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.530,0.0,0,0.0,9,2,484,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.640,0.0,0,0.0,113,2,484,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.750,0.0,0,0.0,360,2,-281,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.860,0.0,0,0.0,113,2,-1024,1,-428,-205,-1024,0,0,-2,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:38.970,0.0,0,0.0,-16,2,-1024,1,-428,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:39.070,0.0,0,0.0,-4,2,-1024,1,-428,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:39.180,0.0,0,0.0,-1,2,-1024,1,-428,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:39.290,0.0,0,0.0,0,2,-1024,1,-428,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:39.400,0.0,0,0.0,0,2,-1024,1,-428,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-05,03:01:39.510,0.0,0,0.0,0,2,-1024,1,-428,-205,-1024,0,0,-1,1024,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,7.5
