Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-07,12:35:50.250,103,0.00,0.0,0,4,2,-32,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:50.370,103,0.00,0.0,0,2,2,-68,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:50.480,104,0.00,0.0,0,-9,2,-149,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:50.590,104,0.00,0.0,0,-3,2,-151,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:50.710,104,0.00,0.0,0,-1,2,-151,-1,1024,204,1024,0,0,892,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:50.820,100,0.00,0.0,0,-1,2,-151,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:50.930,100,0.00,0.0,0,0,3,-151,-1,1024,204,1024,0,0,892,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.040,100,0.00,0.0,0,0,2,-151,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.160,100,0.00,0.0,0,0,2,-151,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.270,99,0.00,0.0,0,0,2,-151,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.380,99,0.00,0.0,0,0,3,-151,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.500,99,0.00,0.0,0,0,3,-151,-1,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.610,99,0.00,0.0,0,40,2,-152,-4,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.720,99,0.00,0.0,0,0,2,-151,-4,1024,204,1024,0,0,892,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.840,99,0.00,0.0,0,0,2,-151,-2,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:51.950,99,0.00,0.0,0,0,2,-152,-2,1024,204,1024,0,0,892,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:52.060,99,0.00,0.0,0,0,2,-151,-2,1024,204,1024,0,0,892,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:52.170,102,0.00,0.0,0,0,2,-151,-1,1024,204,1024,0,0,892,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:52.290,102,0.00,0.0,0,0,3,-152,-3,1024,204,1024,0,0,892,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:52.400,102,0.00,0.0,0,0,3,-151,-2,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:52.510,102,0.00,0.0,0,0,1,-151,-2,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:52.630,101,0.00,0.0,0,0,2,-133,-19,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:52.740,101,0.00,0.0,0,-15,31,-129,-3,1024,204,1024,0,0,891,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-07,12:35:52.850,101,0.00,0.0,0,-1,5,-127,-2,1024,204,1024,0,0,892,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
