Date,Time,RSSI(dB),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-14,08:39:40.520,91,4,25.00,0.7,299,25,1,3,-215,-1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:40.640,91,4,25.00,0.7,327,25,1,3,-215,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:40.750,95,4,25.00,1.0,356,25,1,3,-215,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:40.870,95,4,25.00,1.0,356,25,1,4,-215,-3,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:40.980,95,4,25.00,1.1,385,25,1,4,-215,-4,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:41.100,95,4,25.00,1.1,414,25,1,4,-215,-4,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:41.210,98,4,25.00,1.1,414,25,1,4,-215,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:41.330,98,4,25.00,1.1,441,25,0,4,-213,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:41.440,98,4,25.00,1.2,473,25,16,21,-213,-18,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:41.560,98,4,25.00,1.2,473,25,13,4,-149,-36,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:41.670,100,4,25.00,1.2,501,25,1,4,-145,-3,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:41.790,100,4,25.00,1.3,536,25,1,4,-130,-2,618,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:41.910,100,4,25.00,1.4,536,25,1,3,-130,-2,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.020,100,4,25.00,1.4,566,25,17,4,-128,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.140,100,4,24.90,1.5,601,25,1,4,-124,-1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.260,100,4,24.80,1.5,601,25,-10,4,-45,-1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.370,100,4,24.80,1.5,628,25,-24,5,-31,-1,618,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.490,107,4,24.80,1.8,664,25,0,4,-46,-2,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.600,107,4,24.80,1.6,695,25,0,21,-45,-3,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.720,107,4,24.80,1.6,695,25,1,3,-45,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.830,107,4,24.80,1.7,726,25,1,-43,29,63,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:42.950,106,4,24.80,1.6,754,25,0,3,36,-1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.060,106,4,24.70,1.6,754,25,0,3,38,-1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.180,106,4,24.70,1.9,794,25,-2,3,9,-2,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.300,106,5,24.70,1.9,826,25,-1,14,4,33,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.410,100,5,24.70,1.9,826,25,0,8,3,142,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.520,100,5,24.70,1.9,858,25,1,-10,2,87,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.640,100,5,24.70,2.1,883,25,-1,3,5,-2,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.760,100,5,24.70,2.1,883,25,0,3,7,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.870,104,5,24.70,2.0,912,25,0,4,7,-2,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:43.990,104,5,24.70,2.3,945,25,-2,4,7,-2,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:44.110,104,5,24.70,2.4,945,25,0,2,7,0,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:44.220,102,5,24.70,2.4,975,25,0,3,7,-1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:44.330,102,5,24.70,2.3,1003,25,-15,2,7,-1,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:44.450,102,5,24.70,2.4,1003,25,0,2,7,-1,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:44.570,102,5,24.70,2.4,1029,25,1,-10,7,27,618,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:44.680,98,5,24.70,2.6,1060,26,0,3,6,-1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:44.800,98,6,24.70,2.6,1089,26,1,6,7,-2,618,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:44.910,98,6,24.70,2.6,1089,26,1,6,7,-3,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.030,98,6,24.70,2.7,1115,26,37,4,51,-4,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.150,105,6,24.70,2.7,1149,26,2,4,91,-3,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.260,105,6,24.70,2.7,1149,26,2,3,94,-2,619,1023,629,0,0,1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.380,105,6,24.70,2.9,1178,26,2,4,95,-3,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.500,105,6,24.70,2.9,1205,26,1,4,95,10,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.610,99,6,24.70,2.9,1205,26,-82,3,95,4,619,1023,629,0,0,1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.730,99,6,24.70,2.9,1232,26,-21,-60,108,0,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.840,99,6,24.60,3.1,1261,26,-1,-22,123,72,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:45.960,99,7,24.70,3.1,1261,26,1,3,124,32,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:46.080,97,7,24.70,3.1,1296,26,1,3,124,1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:46.190,97,7,24.60,3.8,1344,26,1,3,126,0,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:46.310,97,7,24.60,3.8,1344,26,-31,2,155,79,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:46.420,96,7,24.60,4.5,1403,26,-3,3,221,63,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:46.540,96,7,24.60,4.8,1454,26,-1,3,292,47,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:46.650,96,7,24.60,4.8,1454,26,0,0,338,15,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:46.770,96,7,24.60,4.8,1504,26,1,2,381,0,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:46.890,102,7,24.60,4.9,1549,26,1,-35,383,-1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.000,102,8,24.60,5.5,1581,26,-28,-92,403,-1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.120,102,8,24.50,5.5,1581,26,-70,2,432,-3,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.230,102,8,24.50,5.8,1630,26,-84,3,434,-3,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.350,99,8,24.50,6.0,1657,26,-44,3,437,-4,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.470,99,9,24.50,6.0,1657,26,-25,3,515,-12,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.580,99,9,24.50,5.9,1687,26,-3,10,571,-15,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.700,99,9,24.50,6.4,1709,26,-1,13,589,-16,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.810,93,9,24.50,6.4,1709,26,-135,12,591,-12,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:47.930,93,9,24.50,7.8,1728,26,-201,125,533,-4,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.040,93,9,24.40,8.8,1755,26,-185,156,471,97,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.160,101,10,24.40,8.8,1755,26,-205,142,462,97,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.280,101,10,24.40,8.7,1804,26,-222,10,457,94,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.400,101,10,24.40,8.1,1868,27,-184,-69,457,91,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.510,101,11,24.40,8.4,1868,27,-166,-118,457,36,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.630,101,11,24.40,8.4,1899,27,-168,-5,456,-33,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.750,101,11,24.40,9.1,1945,27,-126,0,456,-68,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.870,101,11,24.40,10.1,1992,27,-78,2,410,-134,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:48.980,101,12,24.40,10.1,1992,27,-76,1,379,-134,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:49.100,101,12,24.40,9.5,2057,27,-30,-33,361,-182,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:49.220,101,12,24.40,9.9,2097,27,-15,-34,356,-66,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:49.340,101,13,24.40,9.9,2097,27,-49,-18,354,-1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:49.450,101,13,24.40,9.9,2156,27,-109,-89,355,12,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:49.570,102,13,24.30,9.8,2207,27,-184,-179,384,-1,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:49.690,102,14,24.40,10.3,2207,27,-151,-10,413,-1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:49.810,102,14,24.40,10.3,2244,27,-195,2,460,-1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:49.920,102,14,24.30,9.5,2274,27,-253,2,464,95,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.040,100,15,24.20,12.7,2330,27,-268,43,405,42,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.160,100,15,24.20,12.7,2330,27,-266,46,399,0,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.270,100,15,24.20,13.7,2360,27,-209,73,380,-2,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.390,107,16,24.20,13.7,2400,27,-48,17,376,-1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.510,107,16,24.10,13.7,2400,27,-1,4,374,66,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.630,107,16,24.10,13.4,2456,27,0,-10,343,96,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.740,107,17,24.10,12.9,2510,27,-30,-44,315,97,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.860,102,18,24.20,12.9,2510,27,-43,-27,298,-1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:50.980,102,18,24.20,12.9,2512,27,-25,-53,294,-1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:51.100,102,18,24.30,9.2,2515,28,-10,-83,292,-19,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:51.210,102,19,24.30,10.0,2514,28,1,-1,326,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:51.330,103,19,24.30,10.0,2514,28,3,41,332,-2,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:51.450,103,19,24.30,9.6,2522,28,2,39,350,48,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:51.570,103,20,24.30,9.7,2528,28,1,92,368,75,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:51.680,102,20,24.30,9.7,2528,28,-8,107,371,91,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:51.800,102,20,24.30,10.4,2528,28,-1,-23,749,124,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:51.920,102,21,24.30,11.0,2464,28,0,-815,917,351,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.040,102,21,23.90,11.0,2464,28,0,-1024,439,210,618,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.150,101,21,23.90,18.5,2412,28,-16,-736,73,45,618,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.280,101,22,23.60,26.3,2495,28,-34,-719,-152,73,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.390,101,24,23.90,20.1,2495,28,-70,-552,-502,0,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.510,101,25,23.90,20.1,2511,28,0,125,-764,-26,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.620,91,25,23.80,21.3,2459,28,0,531,-639,-61,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.740,91,26,23.30,32.1,2500,28,-110,542,-233,-53,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.860,91,28,23.30,32.1,2500,28,-7,336,382,-54,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:52.980,91,28,23.50,21.2,2610,28,-1,97,591,-3,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:53.090,93,29,24.10,11.1,2560,28,0,9,867,-2,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:53.210,93,29,23.90,11.1,2560,28,1,-89,964,15,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:53.330,93,29,23.90,17.2,2412,28,1,-337,1024,60,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:53.440,93,30,22.90,52.0,2390,28,1,-432,977,94,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:53.560,87,32,22.40,52.0,2390,29,0,-578,687,138,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:53.680,87,34,22.40,57.6,2492,29,0,-477,401,40,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:53.800,87,34,23.30,32.4,2676,29,1,-416,43,4,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:53.910,92,36,24.00,32.4,2676,29,0,-519,-480,1,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.030,92,37,24.00,11.4,2775,29,1,-923,-535,28,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.150,92,37,24.10,8.7,2567,29,82,-1024,-369,54,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.260,92,38,23.80,16.4,2515,29,108,-785,-565,1,619,1023,629,0,0,-1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.380,73,38,23.80,16.4,2515,29,132,-366,-948,-1,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.500,73,38,23.40,27.9,2480,29,114,-259,-947,-3,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.610,73,40,23.00,38.5,2491,29,-397,2,-774,-67,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.730,73,42,23.30,38.5,2491,29,-839,48,-320,-313,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.850,86,42,23.30,32.0,2690,30,-826,104,-109,-349,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:54.970,86,43,24.10,9.3,2862,30,-647,131,21,-286,618,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:55.080,86,44,24.10,9.3,2862,30,-660,221,127,-7,619,1023,629,0,0,0,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-14,08:39:55.200,83,44,24.10,7.7,2884,30,-699,118,199,-3,619,1023,629,0,0,1,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
