Date,Time,A2(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-18,08:28:21.490,0.0,0,0.0,1,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:21.590,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:21.690,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:21.790,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:21.890,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:21.990,0.0,0,0.0,1,2,-92,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:22.090,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:22.190,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:22.290,0.0,0,0.0,1,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:22.510,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:22.610,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:22.710,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:22.810,0.0,0,0.0,1,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:24.320,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:24.420,0.0,0,0.0,1,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:24.520,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:24.620,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:24.720,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:24.820,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:24.920,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.020,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.120,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.220,0.0,0,0.0,0,2,-92,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.320,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.420,0.0,0,0.0,0,2,-92,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.520,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.620,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.720,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.820,0.0,0,0.0,0,1,-91,0,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:25.920,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.020,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.120,0.0,0,0.0,1,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.220,0.0,0,0.0,1,1,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.320,0.0,0,0.0,0,1,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.420,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.520,0.0,0,0.0,1,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.620,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.720,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.820,0.0,0,0.0,0,1,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:26.920,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:27.020,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:27.120,0.0,0,0.0,1,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:27.220,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:27.410,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:27.510,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:27.610,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:28:27.710,0.0,0,0.0,0,2,-91,-1,1024,-205,1024,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,08:30:18.670,0.0,0,0.0,0,1,-1024,0,1024,-205,1024,0,0,-2,-1,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,08:30:18.770,0.0,0,0.0,0,1,-1024,0,1024,-205,1024,0,0,-2,-1,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,08:30:18.870,0.0,0,0.0,0,1,-1024,0,1024,-205,1024,0,0,-2,-1,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,08:30:18.970,0.0,0,0.0,0,1,-1024,0,1024,-205,1024,0,0,-2,-1,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,08:30:19.070,0.0,0,0.0,0,1,-1024,-1,1024,-205,1024,0,0,-2,-3,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,08:30:19.170,0.0,0,0.0,0,1,-1024,-1,1024,-205,1024,0,0,-2,-3,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,08:30:19.270,0.0,0,0.0,0,1,-1024,-1,1024,-205,1024,0,0,-2,-3,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,08:30:19.370,0.0,0,0.0,0,1,-1024,-1,1024,-205,1024,0,0,-2,-1,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,08:30:19.470,0.0,0,0.0,0,1,-1024,-1,1024,-205,1024,0,0,-2,-3,-1,-1,1,-1,1,-1,1,1,0x000000000000000C,8.2
2020-07-18,10:01:53.750,10.8,90,4.9,2,3,-1024,-1,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:53.840,10.8,90,4.9,1,3,-1024,-1,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:53.940,10.8,83,4.9,1,3,-1024,-2,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.040,10.8,83,4.9,2,3,-1024,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.140,10.8,83,4.9,1,3,-1024,-1,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.240,10.8,83,4.9,1,3,-1024,-2,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.340,10.8,83,4.9,2,3,-1024,-2,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.440,10.8,84,4.9,2,3,-1024,-2,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.540,10.8,84,4.9,1,3,-1024,-2,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.640,10.8,84,4.9,1,3,-1024,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.740,10.8,84,4.9,2,3,-1024,-2,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.840,10.8,84,4.9,1,3,-1024,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:54.940,10.8,84,4.9,1,2,-1024,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.040,10.8,84,4.9,1,3,-1024,-2,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.140,10.8,84,4.9,1,3,-1024,-2,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.240,10.8,84,4.9,1,3,-1024,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.340,10.8,83,4.9,1,3,-1024,-2,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.440,10.8,83,4.9,2,3,-1024,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.540,10.8,83,4.9,1,3,-1024,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.640,10.8,83,4.9,2,3,-1024,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.740,10.8,85,4.9,1,3,-1024,-2,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.840,10.8,85,4.9,1,2,-1024,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:55.940,10.8,85,4.9,1,3,-1024,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:58.760,10.8,85,4.9,1,3,40,-1,-742,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:58.850,10.8,84,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:58.950,10.8,84,4.9,1,3,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.050,10.8,84,4.9,1,2,40,-2,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.150,10.8,84,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.250,10.8,86,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.350,10.8,86,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.450,10.8,86,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.550,10.8,86,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.650,10.8,83,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.750,10.8,83,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.850,10.8,83,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:01:59.950,10.8,83,4.9,1,3,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.050,10.8,83,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.150,10.8,86,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.250,10.8,86,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.350,10.8,86,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.450,10.8,86,4.9,1,2,40,-1,-742,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.550,10.8,82,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.650,10.8,82,4.9,1,3,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.750,10.8,82,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.850,10.8,82,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:00.950,10.8,82,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:01.050,10.8,84,4.9,1,2,40,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:01.150,10.8,84,4.9,1,3,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:01.250,10.8,84,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:01.350,10.8,84,4.9,1,3,40,-1,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:01.450,10.8,82,4.9,1,2,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:01.550,10.8,82,4.9,1,3,40,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,0,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.020,10.8,76,4.9,-96,2,-1024,0,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.110,10.8,82,4.9,30,2,-1024,0,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.210,10.8,82,4.9,11,2,-986,0,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.310,10.8,82,4.9,4,2,-486,0,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.410,10.8,82,4.9,17,1,-414,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.510,10.8,76,4.9,-16,2,-397,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.610,10.8,76,4.9,0,2,-395,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.710,10.8,76,4.9,0,2,-395,-1,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.810,10.8,76,4.9,0,2,-395,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:26.910,10.8,76,4.9,0,2,-395,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.010,10.8,79,4.9,1,2,-395,-1,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.110,10.8,79,4.9,0,2,-395,-1,-742,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.210,10.8,79,4.9,0,2,-395,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.310,10.8,79,4.9,1,2,-395,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.410,10.8,83,4.9,1,2,-395,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.510,10.8,83,4.9,1,2,-395,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.610,10.8,83,4.9,1,2,-395,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.710,10.8,83,4.9,1,2,-395,0,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.810,10.8,88,4.9,1,2,-395,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:27.910,10.8,88,4.9,0,2,-395,0,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.010,10.8,88,4.9,0,2,-345,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.110,10.8,88,4.9,0,2,-331,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.210,10.8,88,4.9,73,2,-312,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.310,10.8,85,4.9,112,1,-185,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.410,10.8,85,4.9,62,1,-111,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.510,10.8,85,4.9,8,2,-107,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.610,10.8,85,4.9,3,2,-105,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.710,10.8,87,4.9,2,1,-105,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.810,10.8,87,4.9,-12,1,-103,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:28.910,10.8,87,4.9,-1,1,-103,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:29.010,10.8,87,4.9,13,1,-103,-1,-742,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:29.110,10.8,87,4.9,24,2,-103,-1,-741,-205,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:29.210,10.8,87,4.9,29,1,-105,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:29.310,10.8,87,4.9,59,2,-103,-1,-742,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-07-18,10:02:29.410,10.8,87,4.9,27,2,-103,-1,-741,-205,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
