Date,Time,RSSI(dB),RxBt(V),RPM(rpm),FET(@C),Amps(A),mAh(mAh),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-06,10:06:54.300,82,8.1,978,30,1.0,1,22.07,-1,16,161,2,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:54.810,77,8.1,1047,31,5.1,2,22.03,0,11,162,1,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:55.320,77,8.1,1141,31,5.1,3,21.96,0,3,168,1,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:55.840,76,8.1,1247,31,10.1,5,21.85,0,0,179,1,1024,-205,-22,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:56.350,76,8.1,1340,31,11.6,6,21.80,0,0,200,1,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:56.860,77,8.1,1436,32,11.8,8,21.75,0,26,217,2,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:57.370,75,8.1,1535,32,16.5,10,21.70,-10,1,320,1,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:57.880,75,8.1,1625,32,18.3,13,21.60,-23,0,376,1,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:58.400,83,8.1,1695,33,18.3,16,21.48,-50,6,431,-24,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:58.910,88,8.1,1719,33,20.3,19,21.45,-48,16,406,-2,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:59.430,84,8.1,1809,33,22.7,22,21.38,-85,79,367,38,1024,-205,-22,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:06:59.950,92,8.1,1875,34,25.3,26,21.34,-109,39,358,38,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:00.460,94,8.1,1953,34,23.5,30,21.29,-128,41,388,2,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:00.980,91,8.1,1983,34,22.7,34,21.32,-145,28,345,-55,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:01.500,93,8.1,2011,34,20.0,38,21.35,-181,0,366,-2,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:02.010,87,8.1,2004,34,20.0,41,21.34,-14,-7,365,1,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:02.530,88,8.1,1994,34,19.7,45,21.31,0,0,359,0,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:03.040,87,8.1,2010,34,17.4,48,21.32,17,3,362,-79,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:03.560,88,8.1,2007,34,19.4,52,21.32,1,-9,358,-1,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:04.080,88,8.1,1999,34,21.2,55,21.30,0,-4,379,0,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:04.590,87,8.1,2001,34,17.4,58,21.30,0,0,378,1,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:05.110,87,8.1,1994,34,21.8,62,21.25,0,0,364,1,1024,-205,-22,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:05.630,87,8.1,1996,34,19.7,65,21.29,0,0,368,9,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:06.140,87,8.1,1997,35,17.7,69,21.26,0,0,370,14,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:06.660,87,8.1,1996,34,21.5,72,21.23,0,-13,371,43,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:07.180,87,8.1,1987,35,19.4,75,21.25,4,58,925,252,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:07.700,82,8.0,1853,35,82.5,83,19.56,-211,56,932,356,1024,-205,-22,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:08.210,79,8.0,1942,36,64.1,95,19.92,-217,-170,941,-99,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:08.730,76,8.0,1966,36,60.9,105,20.02,0,-219,1001,43,1024,-205,-21,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:09.250,74,8.0,2000,37,53.0,117,20.08,0,-263,1017,43,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:09.770,71,8.1,2074,38,30.0,124,20.64,-3,-203,-312,-26,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:10.290,74,8.1,1996,38,25.0,128,20.21,-122,157,-651,-209,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:10.810,68,8.0,1942,38,65.0,138,19.63,-1,474,-652,-1,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:11.340,60,8.0,1931,39,90.1,151,19.11,1,418,-717,0,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:11.850,68,8.0,1965,40,84.6,166,19.12,-1,94,-700,1,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:12.370,72,8.0,2160,41,27.6,177,20.18,-44,-254,-416,97,1024,-205,-22,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:12.890,74,8.0,2568,41,4.5,179,21.14,-259,65,1024,132,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:13.420,83,8.1,1998,41,54.8,182,19.94,-988,431,719,-352,1024,-205,-22,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:13.930,77,8.1,1942,41,78.7,192,19.42,-95,-146,957,-102,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:14.450,73,8.1,1962,41,84.0,211,19.19,0,-659,861,25,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:14.970,82,8.0,2036,42,48.6,221,19.75,-3,-676,43,30,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:15.500,74,8.0,2235,43,17.7,225,20.74,-130,-364,666,42,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:16.020,65,8.0,1949,43,63.2,232,19.38,-463,81,472,832,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:16.540,82,8.0,2108,43,18.6,239,20.71,-345,695,45,535,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:17.050,81,8.0,2025,43,27.6,243,20.62,-577,-374,657,589,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:17.580,81,8.0,1953,43,75.8,252,19.56,-786,451,499,99,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:18.100,85,8.0,2075,43,23.5,260,20.60,-303,-222,94,149,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:18.620,85,8.0,2093,43,21.2,264,20.75,-108,-275,-98,-2,1024,-205,-22,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:19.140,78,8.1,2050,43,22.4,267,20.81,-3,-251,-261,-32,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:19.660,85,8.1,2012,43,23.2,272,20.75,-1,-66,-201,-176,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:20.180,83,8.1,2022,43,20.6,276,20.85,-103,-92,-327,-206,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:20.710,91,8.1,1979,42,26.2,280,20.67,-76,-195,-405,-254,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:21.230,86,8.1,1924,42,48.6,287,19.95,-94,-301,-621,-61,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:21.750,74,8.0,1980,42,53.6,297,20.02,-69,-226,-549,-33,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:22.270,66,8.0,1984,43,51.6,305,20.05,-85,-343,-504,75,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:22.790,78,8.0,2007,43,40.2,314,20.24,-137,-365,-446,79,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:23.320,84,8.1,1993,44,39.3,320,20.21,-72,-415,-444,-30,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:23.840,70,8.1,2004,44,44.6,328,20.20,-91,-317,-472,219,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:24.360,84,8.1,1988,44,50.4,338,20.06,-97,-242,-468,-62,1024,-205,-21,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:24.880,81,8.0,2008,44,44.8,346,20.25,-116,-258,-482,-9,1024,-205,-22,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:25.410,74,8.0,1993,44,48.6,353,20.03,-82,-293,-504,4,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:25.950,71,8.0,2003,44,40.8,362,20.12,-68,-273,-460,-70,1024,-205,-22,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:26.490,70,8.0,2006,45,41.3,368,20.17,-123,-282,-471,172,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:27.030,74,8.1,1997,45,44.8,376,20.10,-130,-390,-463,-29,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:27.550,70,8.1,1980,45,49.8,386,20.06,-513,-436,-503,-499,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:28.070,81,8.0,1865,45,108.8,400,18.90,-795,8,-540,176,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:28.590,77,8.0,2051,46,41.3,410,20.00,-795,52,-411,-254,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:29.120,71,8.0,2159,46,20.6,414,20.64,1,441,653,70,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:29.640,80,8.0,1955,47,58.6,421,19.83,0,763,459,-142,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:30.160,75,8.0,2025,47,41.3,429,20.11,-2,936,-428,-2,1024,-205,-21,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:30.680,82,8.0,2045,47,39.3,438,20.20,-792,-284,1,588,1024,-205,-21,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:31.210,70,8.0,1949,47,68.8,445,19.57,-88,-829,393,84,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:31.730,76,8.0,2007,47,44.3,454,20.10,-770,-758,-367,-3,1024,-205,-21,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:32.250,71,8.0,2014,47,41.0,462,19.94,-191,1024,208,-170,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:32.770,75,8.0,1960,48,71.4,472,19.55,-41,1024,351,2,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:33.300,80,8.0,2070,48,39.0,484,20.07,-695,-644,-416,519,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:33.820,80,8.0,2025,48,41.0,491,20.07,-962,698,48,36,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:34.340,83,8.0,2063,48,23.8,496,20.52,-848,0,81,-59,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:34.870,77,8.0,2042,48,22.9,499,20.64,-21,419,373,-1,1024,-205,-22,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:35.390,82,8.0,1947,48,52.7,505,19.82,-154,196,248,1012,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:35.910,80,8.0,2024,48,28.5,513,20.48,-681,-375,-197,-514,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:36.440,84,8.0,2030,48,29.7,519,20.44,-606,520,502,109,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:36.960,87,8.0,1900,48,79.0,529,19.77,-218,-322,331,319,1024,-205,-22,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:37.490,91,8.1,2056,48,24.7,534,20.53,-411,-560,-306,-114,1024,-205,-21,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:38.010,81,8.1,1891,48,90.1,544,19.27,-860,655,-480,-311,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:38.530,83,8.0,2026,48,27.3,553,20.34,-121,-92,-62,0,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:39.060,80,8.0,2105,49,20.6,556,20.63,-81,-702,229,342,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:39.580,80,8.0,1963,49,53.6,562,19.91,-114,-1024,262,173,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:40.110,76,8.0,2041,49,30.0,570,20.38,-29,0,-23,-2,1024,-205,-21,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:40.630,78,8.0,2079,49,20.6,574,20.67,-50,-801,-417,214,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:41.160,77,8.0,1946,49,61.2,581,19.79,3,-391,-96,1,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:41.680,92,8.0,2067,49,21.5,589,20.58,-1,-462,-31,162,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:42.200,85,8.0,1963,49,42.2,594,20.07,-1022,-3,692,-191,1024,-205,-22,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:42.740,79,8.0,1922,49,65.9,603,19.70,-422,2,56,590,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:43.240,76,8.0,2037,49,57.4,611,19.92,-2,-137,316,1,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:43.770,79,8.0,2089,49,20.0,616,20.61,-2,-518,-287,85,1024,-205,-21,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:44.300,86,8.0,2035,49,22.9,621,20.53,0,-2,-92,0,1024,-205,-21,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,10:07:44.840,82,8.1,2066,49,22.9,624,20.69,-37,-112,-215,34,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:45.380,87,8.1,2099,49,38.7,632,20.35,-2,55,-216,27,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:45.910,89,8.0,2218,49,28.2,638,20.32,-63,2,-129,-29,1024,-205,-22,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:46.430,86,8.0,2339,49,38.7,644,20.43,-570,0,-138,-1,1024,-205,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:46.960,81,8.0,2441,48,28.2,649,20.42,-1014,-45,-169,82,1024,-205,-22,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:47.490,89,8.1,2446,48,40.2,655,20.25,-405,1,-164,-64,1024,-205,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:48.010,75,8.1,2467,48,45.7,662,20.17,-691,-20,-184,-20,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:48.530,82,8.1,2478,47,39.9,667,20.26,-197,-162,-215,18,1024,-205,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:49.060,79,8.1,2480,47,37.8,676,20.30,-1,1,-273,-8,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:49.590,74,8.1,2477,47,38.1,683,20.25,28,99,-437,-31,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:50.110,79,8.0,2372,47,66.5,693,19.52,-14,176,-661,-19,1024,-205,-22,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:50.630,80,8.0,2221,47,105.6,708,18.77,-30,616,-665,0,1024,-205,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:51.160,71,8.0,2350,47,68.5,725,19.08,-1,-231,645,18,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:51.690,70,8.0,2240,47,87.2,737,18.99,0,-454,748,-65,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:52.210,68,8.0,2224,48,92.2,753,18.79,-25,-725,566,94,1024,-205,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:52.750,69,8.0,2336,48,66.2,766,19.17,-22,-296,393,57,1024,-205,-22,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:53.300,64,8.1,2430,48,44.3,778,19.70,-32,-61,303,185,1024,-205,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:53.830,71,8.1,2452,48,48.3,784,19.78,25,-181,623,185,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:54.350,77,8.1,2288,48,86.6,795,19.02,21,-322,774,104,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:54.880,72,8.1,2206,48,91.0,809,18.73,42,-444,720,130,1024,-205,-21,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:55.400,71,8.1,2290,48,71.7,824,18.96,137,-555,384,-159,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:55.930,77,8.0,2469,48,34.0,833,19.78,2,-293,288,-298,1024,-205,-22,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:56.450,69,8.0,2473,48,30.8,840,19.96,0,-325,673,0,1024,-205,-22,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:56.980,79,8.0,2213,48,87.5,848,18.84,-2,-403,735,-262,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,10:07:57.500,63,8.0,2268,48,78.7,867,19.12,-49,-713,263,32,1024,-205,-21,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
