Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-15,20:34:42.370,3,5,-1024,-4,1024,1023,1013,0,0,-3,-3,-1,-1,1,0,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:42.850,3,5,-1024,-3,1024,1023,1013,0,0,-2,-3,-1,-1,1,0,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:43.350,3,5,-1024,-3,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:43.850,3,5,-1024,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:44.350,3,5,-1024,-3,1024,1023,1014,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:44.850,3,5,-1024,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:45.350,3,5,-1024,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:45.850,3,5,-1024,-3,1024,1023,1014,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:46.350,3,5,-1024,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:46.850,3,5,-1024,-3,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:47.350,3,5,-1024,-3,1024,1023,1014,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:47.850,3,61,-1024,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:48.350,3,5,-1024,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:48.850,4,5,-1024,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:49.350,3,6,-1024,-6,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:49.850,1,6,-1024,-6,1024,1023,1014,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:50.350,3,-120,-967,-4,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:50.850,2,6,-111,-6,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:51.350,3,4,-262,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:51.850,-45,82,77,-4,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:52.350,3,66,23,-3,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:52.850,3,5,43,-4,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:53.350,3,20,-35,-70,1024,1023,1013,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:53.850,3,11,-56,-4,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:54.350,3,35,-54,-4,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:54.850,2,11,-117,-4,1024,1023,1014,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:55.350,2,5,-138,-3,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:55.850,2,12,-127,-4,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:56.350,3,107,-94,-26,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:56.850,3,95,-69,-30,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:57.350,3,66,-72,-6,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:57.850,3,5,-75,-3,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:58.350,3,28,-21,-4,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:58.850,3,54,-10,-6,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:59.350,2,40,-4,-4,1024,1023,1014,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:34:59.850,3,40,2,-6,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:00.350,2,41,4,-4,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:00.850,2,5,-67,-3,1024,1023,1014,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:01.350,1,31,99,-3,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:01.850,2,86,210,88,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:02.350,65,81,191,54,1024,1023,1014,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:02.850,2,-14,148,108,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:03.350,2,-42,219,-6,1024,1023,1014,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:03.850,2,-174,115,-35,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:04.350,2,171,141,-4,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:04.850,-11,78,116,-134,1024,1023,1014,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:05.350,-273,5,137,-114,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:05.850,-236,-112,155,154,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:06.350,-44,-47,102,101,1024,1023,1014,0,0,-3,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:06.850,-38,-1,135,102,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:07.350,25,2,73,15,1024,1023,1014,0,0,-3,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:07.850,2,-5,169,-21,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:08.350,-8,-135,120,-164,1024,1023,1014,0,0,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:08.850,-25,-83,150,-284,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:09.350,-104,5,99,190,1024,1023,1014,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:09.850,2,6,91,127,1024,1023,1013,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:10.350,3,-236,623,-4,1024,1023,1013,0,0,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-02-15,20:35:10.850,16,-285,-160,-9,1024,1023,1014,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
