Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-01-30,21:11:02.580,4,8,-982,-4,1024,-205,201,0,0,1001,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:03.070,4,6,-982,-4,1024,-205,201,0,0,1001,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:38.620,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:39.120,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:39.620,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:40.120,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:40.620,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:41.120,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:41.620,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:42.120,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:42.620,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:43.120,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:43.620,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:44.120,3,5,-1024,-3,1024,-205,201,0,0,991,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-01-30,21:11:44.620,3,5,-1024,-3,1024,-205,201,0,0,992,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
