Date,Time,RSSI(dB),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-22,18:22:51.040,97,4,25.00,0.9,256,25,182,3,68,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:51.150,97,4,24.90,0.8,256,25,216,3,68,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:51.270,97,4,24.90,0.8,280,25,122,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:51.380,97,4,25.00,1.1,293,25,29,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:51.500,97,4,25.00,0.8,317,25,0,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:51.610,97,4,25.00,0.8,317,25,0,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:51.730,95,4,24.90,1.0,345,25,1,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:51.840,95,4,24.90,1.1,378,25,18,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:51.960,95,4,24.80,1.1,378,25,6,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.070,95,4,24.80,1.1,411,25,3,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.190,93,4,24.80,1.2,438,25,1,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.300,93,4,24.70,1.2,438,25,1,3,68,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.420,93,4,24.70,1.1,470,25,-16,3,69,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.530,93,4,24.70,1.3,497,25,-1,3,85,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.650,93,4,24.70,1.3,497,25,0,3,89,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.760,93,4,24.70,1.2,525,25,0,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.880,93,4,24.70,1.4,552,25,0,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:52.990,94,4,24.70,1.4,552,25,0,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:53.110,94,4,24.70,1.5,583,25,1,21,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:53.220,94,4,24.70,1.5,614,25,1,9,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:53.340,94,4,24.70,1.6,614,25,1,5,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:53.450,95,4,24.70,1.6,637,25,0,4,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:53.570,95,4,24.70,1.8,664,25,1,4,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:53.680,95,5,24.70,1.8,664,25,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:53.800,95,5,24.70,1.8,688,25,1,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:53.910,93,5,24.70,1.9,719,25,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.030,93,5,24.70,1.9,719,25,-29,3,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.140,93,5,24.70,1.9,745,25,-161,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.260,93,5,24.70,2.1,778,25,-8,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.370,97,5,24.70,2.0,816,25,-2,3,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.480,97,5,24.70,2.0,816,26,0,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.600,97,5,24.70,2.1,853,26,-14,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.720,97,5,24.70,2.2,892,26,-22,3,91,-3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.830,96,5,24.70,2.2,892,26,-3,3,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:54.940,96,5,24.70,2.2,921,26,-1,3,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.060,96,5,24.70,2.3,960,26,0,3,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.180,96,5,24.70,2.3,960,26,1,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.290,93,5,24.60,2.6,996,26,0,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.400,93,6,24.60,2.5,1025,26,0,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.520,93,6,24.60,2.5,1025,26,1,3,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.640,94,6,24.60,2.3,1057,26,1,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.750,94,6,24.60,2.7,1086,26,1,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.870,94,6,24.60,2.9,1086,26,1,12,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:55.990,94,6,24.60,2.9,1123,26,1,6,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:56.100,88,6,24.60,2.8,1159,26,-15,4,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:56.220,88,6,24.60,2.7,1159,26,-23,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:56.330,88,6,24.60,2.7,1185,26,-4,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:56.450,88,6,24.60,2.9,1215,26,-1,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:56.560,93,6,24.60,3.1,1245,26,0,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:56.680,93,7,24.60,3.1,1245,26,0,3,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:56.790,93,7,24.60,3.2,1277,26,1,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:56.910,93,7,24.60,3.5,1327,26,1,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.030,82,7,24.60,3.5,1327,26,1,3,90,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.140,82,7,24.60,4.3,1386,26,1,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.260,82,7,24.50,4.6,1455,26,1,3,91,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.370,82,7,24.50,4.6,1455,26,1,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.490,87,7,24.50,5.2,1514,26,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.610,87,8,24.50,5.5,1574,26,0,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.720,87,8,24.50,5.5,1574,26,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.840,91,8,24.50,5.7,1632,26,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:57.950,91,8,24.50,5.8,1718,26,1,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.070,91,8,24.40,5.8,1718,26,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.180,91,9,24.40,6.4,1780,26,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.300,89,9,24.40,6.5,1842,26,1,3,90,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.420,89,9,24.40,6.5,1842,26,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.530,89,9,24.40,7.4,1889,26,1,3,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.640,89,9,24.40,7.4,1961,27,1,4,91,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.760,95,10,24.40,7.5,2011,27,5,4,106,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.880,95,10,24.40,7.5,2011,27,4,1,110,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:58.990,95,10,24.40,7.9,2077,27,4,2,115,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:59.110,95,10,24.40,8.2,2142,27,2,3,118,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:59.230,92,11,24.40,8.2,2142,27,3,3,123,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:59.340,92,11,24.30,8.6,2195,27,2,3,128,0,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:59.460,92,11,24.30,8.7,2247,27,1,3,130,45,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:59.580,92,12,24.30,8.7,2247,27,1,3,158,61,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:59.690,95,12,24.30,9.6,2317,27,1,3,199,3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:59.810,95,12,24.30,10.4,2364,27,1,3,215,0,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:22:59.930,95,13,24.20,10.4,2364,27,1,3,217,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.050,88,13,24.20,11.1,2436,27,1,0,220,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.160,88,13,24.20,11.7,2500,27,1,-29,249,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.280,88,14,24.10,9.8,2500,27,1,-36,283,14,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.390,88,14,24.10,9.8,2519,27,1,-5,289,29,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.510,93,14,24.30,9.3,2527,27,1,-2,317,48,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.630,93,14,24.30,9.4,2518,27,2,-18,336,3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.740,93,15,24.30,9.4,2518,27,17,-3,364,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.860,93,15,24.30,10.0,2515,27,2,-86,366,50,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:00.980,91,16,24.20,10.1,2521,27,1,-60,301,48,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:01.100,91,16,24.20,10.1,2521,27,29,-31,301,41,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:01.210,91,16,24.20,11.3,2543,27,112,-1,303,28,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:01.330,91,16,24.20,9.6,2543,27,116,1,337,28,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:01.450,100,17,24.20,9.6,2543,27,99,3,338,92,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:01.560,100,18,24.20,10.3,2540,27,96,3,339,63,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:01.680,100,18,24.20,10.1,2539,27,101,2,339,45,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:01.800,87,18,24.20,10.1,2539,27,117,0,339,27,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:01.910,87,18,24.20,11.2,2534,27,8,-6,339,10,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.030,87,18,24.20,10.3,2539,28,3,-61,339,41,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.150,87,19,24.20,11.0,2558,28,2,-47,340,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.260,92,19,24.20,11.0,2558,28,1,-18,339,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.380,92,19,24.20,9.8,2558,28,1,-37,339,-18,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.490,92,20,24.20,10.0,2552,28,1,-89,339,-49,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.610,92,20,24.20,10.0,2552,28,1,1,339,-82,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.730,93,20,24.20,9.9,2539,28,1,2,339,-119,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.850,93,21,24.20,10.1,2544,28,1,3,339,-121,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:02.960,93,21,24.20,10.1,2544,28,1,17,339,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:03.080,93,21,24.20,10.4,2539,28,1,3,351,55,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:03.200,95,22,24.20,9.7,2558,28,1,3,383,86,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:03.310,95,22,24.20,9.7,2558,28,1,3,385,74,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:03.430,95,23,24.20,10.5,2552,28,1,2,389,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:03.550,95,23,24.10,10.8,2534,28,-11,3,391,-54,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:03.670,95,23,24.10,11.8,2534,28,0,3,356,-3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:03.780,95,24,24.10,11.8,2541,28,-16,3,340,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:03.900,95,24,24.10,11.2,2543,28,-16,57,336,-1,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.010,98,24,24.10,11.5,2543,28,1,71,333,61,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.130,98,25,24.10,11.5,2557,28,1,71,333,74,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.250,98,25,24.10,10.2,2566,28,1,6,319,24,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.360,98,26,24.20,10.1,2560,28,1,4,317,-24,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.480,97,26,24.10,10.1,2560,28,1,-21,316,-81,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.600,97,26,24.10,10.1,2556,28,-22,-27,316,-54,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.710,97,26,24.20,9.4,2550,28,-24,1,321,-55,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.830,97,27,24.10,9.4,2550,28,-30,2,337,-71,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:04.950,96,27,24.10,10.4,2555,28,-204,3,338,-6,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:05.070,96,27,24.20,9.6,2569,28,-313,3,389,-3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:05.180,96,28,24.20,9.5,2569,28,-343,3,414,-3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:05.300,96,28,24.20,9.5,2561,28,-391,3,416,-2,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:05.410,82,28,24.10,10.1,2531,28,-467,3,389,-3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:05.530,82,29,24.00,11.4,2532,28,-499,5,384,-3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:05.650,82,29,24.00,11.4,2532,28,-559,9,382,-3,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:05.760,93,29,24.10,11.0,2532,28,-572,49,312,67,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-05-22,18:23:05.880,93,30,24.10,10.7,2557,28,-552,61,311,5,1024,614,987,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
