Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-13,06:47:15.450,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:15.490,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:15.590,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:15.690,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:15.790,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:15.890,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:15.990,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.090,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.190,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.290,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.390,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.490,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.590,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.690,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.790,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.890,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:16.990,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.090,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.190,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.290,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.390,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.490,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.590,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.690,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.790,1,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.890,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:17.990,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-07-13,06:47:18.090,2,2,-1024,-1,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000000,7.7
