Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-02,17:09:44.040,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.140,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.240,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.340,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.460,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.560,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.660,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.760,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.880,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:44.980,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-02,17:09:45.080,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-08-02,17:09:45.180,0,0.0,0.0,0,2,4,-793,-2,1024,1023,384,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
