Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-18,09:40:29.200,101,7.9,12.0,962,18,2,-141,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:29.290,101,7.9,12.0,900,-14,2,-111,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:29.390,101,7.9,12.0,900,0,2,-112,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:29.490,101,7.9,12.0,872,0,2,-112,-1,-808,-205,-24,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:29.590,99,7.9,12.0,872,-2,3,-62,0,-808,-205,-24,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:29.690,99,7.9,12.0,915,-1,3,-61,0,-809,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:29.790,99,7.9,12.0,960,-4,2,-58,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:29.890,99,7.9,12.0,960,-2,2,-59,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:29.990,99,7.9,12.0,1023,-2,2,-63,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.090,102,7.9,12.0,1023,-1,2,-68,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.190,102,7.9,12.0,1041,0,4,-69,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.290,102,7.9,12.0,1051,0,4,-70,-2,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.390,102,7.9,12.0,1051,0,3,-70,-2,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.490,100,7.9,12.0,1107,0,2,-70,-2,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.590,100,7.9,12.0,1107,1,-12,-70,-1,-808,-205,-24,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.690,100,7.9,12.0,1163,2,2,-70,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.790,100,7.9,12.0,1163,1,16,-70,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.890,98,7.9,12.0,1158,1,13,-72,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:30.990,98,7.9,12.0,1201,1,6,-72,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.090,98,7.9,12.0,1201,1,4,-70,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.190,98,7.9,12.0,1226,0,3,-72,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.290,98,7.9,12.0,1226,1,2,-70,-1,-808,-205,-24,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.390,102,7.9,12.0,1220,1,2,-65,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.490,102,7.9,12.0,1236,1,2,-62,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.590,102,7.9,12.0,1236,1,17,-61,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.690,102,7.9,12.0,1248,0,8,-43,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.790,100,7.9,12.0,1248,0,5,-4,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.890,100,7.9,12.0,1270,-1,31,6,-1,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:31.990,100,7.9,12.0,1261,0,8,2,12,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:32.090,100,7.9,12.0,1261,0,58,0,159,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:32.190,102,7.9,12.0,1307,13,64,0,203,-808,-205,-24,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:32.290,102,7.9,12.0,1307,8,3,0,76,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-04-18,09:40:32.390,102,7.9,12.0,1321,4,3,-1,4,-808,-205,-24,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
