Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-02,10:12:56.330,0,0.0,0.0,0,1,3,-1024,-1,-1024,614,3,0,0,903,1014,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.0
2020-02-02,10:12:56.820,0,0.0,0.0,0,1,3,-1024,-1,-1024,614,3,0,0,903,1014,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.0
2020-02-02,10:12:57.320,0,0.0,0.0,0,1,3,-1024,-1,-1024,614,3,0,0,903,1014,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.0
2020-02-02,10:12:57.820,0,0.0,0.0,0,1,3,-1024,-1,-1024,614,3,0,0,903,1014,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.0
2020-02-02,10:15:28.790,86,8.3,0.0,0,1,3,-1024,-1,-1024,614,3,0,0,852,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.0
2020-02-02,10:15:29.290,85,8.3,0.0,0,1,2,-1024,-1,-1024,614,3,0,0,852,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.0
2020-02-02,10:15:30.150,87,8.3,0.0,0,1,3,-1024,-1,-1024,614,3,0,0,852,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.0
2020-02-02,10:43:30.030,85,7.0,0.0,0,0,2,-1024,1,-1024,614,3,0,0,247,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.9
2020-02-02,10:43:30.530,85,7.0,0.0,0,0,2,-1024,1,-1024,614,3,0,0,246,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.9
2020-02-02,10:43:31.030,85,7.0,0.0,0,0,2,-1024,1,-1024,614,3,0,0,247,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.9
2020-02-02,10:43:31.550,85,7.0,0.0,0,0,2,-1024,1,-1024,614,3,0,0,246,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.9
