Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-05,15:47:56.570,79,24.70,2.8,906,-3,0,-238,-2,803,-205,-829,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,15:47:57.090,80,24.60,3.0,1018,-3,10,-238,0,803,-205,-829,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,15:47:57.620,80,24.60,3.4,1133,-3,-46,-222,0,803,-205,-829,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,15:47:58.150,80,24.60,3.6,1246,-61,0,-240,1,803,-205,-829,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,15:47:58.670,78,24.30,5.9,1434,-3,1,-222,2,803,-205,-829,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,15:47:59.200,78,24.20,6.6,1637,-3,1,-133,1,803,-205,-829,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,15:47:59.730,79,24.10,7.4,1830,-3,1,-90,1,803,-205,-830,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,15:48:00.250,79,24.10,8.8,2009,-3,13,-69,1,803,-205,-829,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,15:48:00.780,79,24.00,9.4,2188,-32,11,81,1,803,-205,-829,0,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,15:48:01.330,80,24.00,10.4,2252,-424,1,188,-6,803,-205,-830,-1,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,15:48:01.870,80,23.90,11.9,2350,3,46,94,-39,803,-205,-830,0,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,15:48:02.370,84,23.80,12.6,2455,-81,1,194,-58,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:02.910,78,23.80,13.4,2520,-36,4,135,6,804,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:03.440,84,23.70,14.0,2625,-38,1,86,1,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:03.980,82,23.70,14.9,2730,8,32,105,-64,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:04.500,83,23.70,15.3,2792,9,35,120,-59,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:05.030,84,23.80,14.1,2806,-2,-61,107,0,803,-205,-829,-1,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,15:48:05.570,87,23.80,12.5,2786,-3,-7,61,3,804,-205,-829,-1,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,15:48:06.110,83,23.80,12.9,2739,2,31,44,1,803,-205,-829,-1,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,15:48:06.640,79,23.60,14.7,2796,-2,0,80,42,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:07.180,80,23.70,15.0,2851,-3,-3,69,4,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:07.710,80,23.60,14.5,2880,-2,-1,65,-9,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:08.240,82,23.60,14.3,2889,-3,-3,74,-9,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:08.770,82,23.60,14.6,2816,-10,40,1024,42,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:09.300,76,20.60,77.9,2644,-2,-53,1024,7,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:09.820,72,21.60,54.7,2784,-1,-266,1024,3,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:10.350,68,21.00,70.5,2693,29,-339,1024,13,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:10.880,70,20.40,78.3,2576,-2,-519,311,93,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:11.410,68,22.50,23.5,2972,-5,-273,128,41,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:11.940,73,23.00,17.7,2935,-3,-176,154,1,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:12.470,76,22.70,20.4,2912,-3,-152,361,30,804,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:13.010,71,20.90,61.4,2668,-2,-481,776,1,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:13.540,66,22.20,25.7,2904,-4,574,-811,-33,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:14.070,64,21.10,50.9,2860,-3,761,-542,-9,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:14.600,69,22.30,26.4,3053,-3,964,172,-200,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:15.140,72,22.20,25.8,2960,-15,554,666,25,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:15.670,71,21.60,40.6,2935,-65,163,642,416,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:16.200,74,20.50,63.9,2737,-713,-58,815,-48,803,-205,-829,1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:16.730,72,21.90,28.2,3091,-330,206,374,123,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:17.270,68,22.80,9.6,3188,-7,196,-403,244,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:17.770,65,22.60,17.4,3009,-533,105,-555,371,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:18.280,70,22.10,29.1,2903,-322,-38,-443,-364,804,-205,-830,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:18.820,76,22.40,22.1,2919,-95,308,-17,396,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:19.350,70,22.70,17.9,2958,-11,-189,-152,-3,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:19.880,80,22.80,15.3,2918,-19,-86,-362,75,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:20.410,81,22.70,17.0,2913,-50,-156,-488,-2,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:20.950,83,22.60,22.6,2876,-92,-178,-529,-198,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:21.490,76,22.20,30.3,2848,-18,-199,-628,-220,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:22.020,76,22.30,30.1,2824,-77,-236,-819,131,803,-205,-830,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:22.550,70,21.70,42.8,2837,-70,-189,-786,42,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:23.080,72,21.80,37.5,2893,-78,-96,-661,-79,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:23.620,75,22.10,28.7,2904,-82,-190,-640,18,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:24.150,76,22.00,31.9,2906,-57,-192,-634,-60,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:24.690,76,22.00,32.0,2889,-70,-224,-672,27,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:25.220,71,21.90,34.4,2893,-70,-141,-667,-2,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:25.750,84,21.90,32.6,2888,-68,-218,-679,50,803,-205,-830,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:26.290,78,21.90,33.3,2900,-67,-184,-639,-159,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:26.830,74,21.90,31.8,2901,-59,-205,-651,-2,803,-205,-830,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:27.360,70,21.80,34.5,2891,-72,-160,-670,171,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:27.890,75,21.80,35.1,2902,-96,-62,-643,1,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:28.430,74,22.20,23.1,2924,-64,-190,-615,0,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:28.960,71,22.00,29.6,2903,-64,-215,-634,1,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:29.500,75,21.80,31.7,2889,-78,-187,-652,5,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:30.030,80,21.80,32.1,2934,-69,-79,-641,66,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:30.570,78,22.10,28.5,2901,-109,-206,-709,145,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:31.100,74,21.70,36.6,2878,-67,-159,-629,-262,803,-205,-830,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:31.640,68,21.80,33.0,2899,-47,-215,-642,-21,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:32.170,70,21.70,34.6,2886,-81,-206,-670,127,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:32.710,68,21.70,36.3,2903,-68,-108,-635,-137,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:33.240,70,21.90,29.3,2920,-97,-152,-640,9,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:33.780,74,21.80,31.6,2897,-65,-184,-637,-176,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:34.310,69,21.80,33.4,2891,-67,-209,-651,-60,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:34.850,80,21.70,34.3,2892,-71,-117,-651,-7,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:35.380,82,21.80,30.8,2905,-62,-181,-639,-54,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:35.920,71,21.70,32.6,2899,-45,-222,-637,-96,803,-205,-830,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:36.450,74,21.70,32.9,2897,-69,-141,-645,213,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:36.990,67,21.70,32.2,2897,-72,-197,-641,13,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:37.520,68,21.70,33.5,2905,-71,-165,-642,43,804,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:38.060,72,21.70,32.1,2907,-89,-120,-623,-64,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:38.590,72,21.80,31.2,2889,-467,-834,-100,23,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:39.100,76,22.40,13.7,3078,-1024,187,-310,171,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:39.650,76,21.40,39.8,2886,-293,-518,231,372,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:40.180,74,22.10,21.6,2921,-1024,104,238,49,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:40.720,76,21.70,31.8,2808,-119,88,565,21,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:41.250,76,21.70,31.0,2887,-84,-555,476,311,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:41.790,73,21.50,36.4,2791,-135,434,-763,-20,803,-205,-830,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:42.330,75,21.10,46.1,2911,-94,564,31,-171,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:42.860,77,21.90,22.7,2935,-750,577,773,183,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:43.400,76,21.20,43.9,2919,-141,-821,-461,120,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:43.940,75,21.30,38.4,2918,-2,-72,78,0,804,-205,-830,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:44.470,76,22.30,13.9,3070,-77,-250,-359,76,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:45.010,80,22.30,16.7,2895,-1024,-497,-553,-633,803,-205,-830,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:45.540,77,22.20,17.5,2968,-536,0,-150,268,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:46.080,72,21.90,28.1,2880,-550,671,368,570,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:46.610,77,20.90,57.6,2923,-168,-332,52,-111,804,-205,-830,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:47.150,77,22.40,13.1,3003,-25,-422,-244,-121,804,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:47.680,68,22.30,17.0,2910,-169,-289,-557,-807,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:48.220,79,21.80,41.0,2871,83,1,265,-986,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:48.760,81,21.60,28.5,2865,10,150,-410,904,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:49.290,80,20.90,57.0,2767,-3,6,541,-797,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:49.830,81,21.50,37.5,2868,-2,-146,-336,845,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:50.350,83,21.50,45.3,2922,11,19,-406,-996,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:50.900,84,21.30,38.0,2925,38,3,-57,949,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:51.430,77,20.90,37.3,2907,-162,0,-668,-1007,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:51.970,78,21.10,48.7,2914,22,2,19,1024,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:52.510,77,20.90,43.5,2868,6,10,-78,-1001,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:53.050,80,21.20,44.1,2912,-3,-39,132,1024,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:53.580,80,21.00,50.1,2911,-91,0,-395,-1024,803,-205,-830,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:54.120,82,20.90,35.5,2892,18,-105,-28,1024,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:54.650,80,20.70,45.7,2809,-21,-111,-604,723,804,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:55.190,76,21.70,24.3,3091,-959,11,-188,-157,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:55.730,77,21.50,24.5,2945,-572,145,-1024,81,803,-205,-830,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:56.270,72,20.20,63.7,2796,-3,1,-1024,4,804,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:56.800,75,21.20,32.5,2928,-625,-36,-1024,-15,803,-205,-830,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:57.340,71,21.10,36.7,2921,53,-5,-1024,-64,803,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:57.880,65,21.20,32.2,2915,-41,344,-599,1,804,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:58.430,65,21.10,42.8,2880,-2,313,-705,1,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:58.930,62,21.10,39.9,2894,-3,482,-768,-2,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:48:59.480,64,21.00,39.3,2950,-3,-120,-625,1,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:00.010,68,22.00,10.2,3352,-3,-256,-306,21,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:00.550,72,22.20,6.1,3343,-3,-38,-229,-100,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:01.090,76,22.10,11.0,2979,-858,631,-1,205,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:01.630,78,22.00,16.0,2948,-38,-113,13,-137,804,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:02.160,75,22.00,15.3,2926,-3,-275,-50,-3,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:02.700,76,22.10,15.1,2921,-34,-235,-243,55,803,-205,-830,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:03.240,84,22.10,15.7,2913,-2,-124,-166,118,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:03.780,77,22.10,14.6,2927,-19,-99,-263,112,804,-205,-830,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:04.320,82,22.10,15.0,2908,-1024,-850,-599,-269,803,-205,-830,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:04.860,82,22.00,15.9,2902,-671,-136,-152,110,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:05.390,76,22.10,14.7,2900,-400,325,-162,196,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:05.940,84,22.10,16.4,2619,-208,118,172,868,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:06.470,79,21.70,25.8,2878,-184,-201,-173,3,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:07.010,79,22.10,14.8,2922,-96,-323,-317,56,804,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:07.550,80,21.70,23.1,2771,-886,247,-97,-712,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:08.100,78,22.00,18.0,2933,-375,-97,-338,105,804,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:08.630,80,22.10,14.7,2814,-1009,-45,556,-424,803,-205,-830,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:09.170,83,21.80,22.6,2910,-346,-103,-344,68,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:09.710,75,20.60,60.1,2914,-3,-326,-168,-124,803,-205,-829,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:10.250,81,21.70,15.5,2891,-65,-949,-603,218,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:10.790,77,21.80,21.1,2953,-16,-247,-131,-26,804,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:11.330,81,21.90,19.2,2903,-4,-549,473,284,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:11.870,76,21.80,23.8,2904,-44,-437,-262,4,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:12.410,75,22.00,16.0,2911,-34,-616,-475,-16,803,-205,-830,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:12.950,77,21.90,26.3,2899,-2,-488,-10,-35,803,-205,-829,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:13.490,80,21.40,33.3,2760,-2,-568,684,-87,803,-205,-829,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:14.030,77,20.60,59.6,2755,-5,-646,734,4,803,-205,-829,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:14.570,78,20.50,60.0,2829,-2,-941,-559,16,803,-205,-830,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,15:49:15.110,74,21.50,25.8,3120,-88,-293,-532,-113,803,-205,-830,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
