Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-10-10,11:01:33.360,81,8.1,17,50.10,0.1,0,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:33.410,81,8.1,17,50.10,0.1,0,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:33.510,81,8.1,17,50.10,0.2,0,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:33.630,80,8.2,17,50.10,0.2,0,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:33.730,80,8.2,17,50.10,0.2,0,27,-1,2,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:33.830,80,8.2,17,50.10,0.0,0,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:33.930,80,8.2,17,50.10,0.0,0,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.030,80,8.2,17,50.10,0.5,0,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.130,89,8.2,17,50.10,0.5,0,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.230,89,8.2,17,50.10,0.5,10,27,-1,2,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.330,89,8.2,17,50.10,0.6,10,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.430,89,8.2,17,50.10,0.6,38,27,-1,2,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.530,79,8.2,17,50.10,0.6,41,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.630,79,8.2,17,50.10,0.6,41,27,-1,1,-1024,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.730,79,8.2,17,50.10,0.4,45,27,-1,2,-1024,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.830,79,8.2,17,50.10,0.4,45,27,182,2,-713,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:34.930,84,8.2,17,50.10,0.4,47,27,-1,1,224,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.030,84,8.2,17,50.10,1.3,49,27,-31,1,190,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.130,84,8.2,17,50.10,1.3,49,27,-43,1,-43,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.230,84,8.2,17,50.10,0.6,53,27,0,1,-61,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.330,84,8.2,17,50.10,0.6,53,27,0,2,-62,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.430,81,8.2,17,50.10,0.6,55,27,0,2,-67,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.530,81,8.2,17,50.10,0.6,58,27,0,1,-70,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.640,81,8.2,18,50.10,0.6,58,27,0,1,-73,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.740,81,8.2,18,50.10,0.2,60,27,-11,1,838,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.840,90,8.1,18,50.10,0.2,60,27,-23,1,471,-1,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:35.940,90,8.1,18,50.10,0.4,64,27,-52,3,-274,0,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:36.040,90,8.1,18,50.10,1.1,68,27,0,3,680,0,1024,-1024,5,0,0,-2,939,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-10-10,11:01:36.140,90,8.1,18,50.10,1.1,68,27,-42,82,422,292,1024,-1024,5,0,0,-2,937,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
