Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Amps(A),RPM(rpm),Cap(@C),FET(@C),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-01,13:10:50.570,101,8.1,0,0.0,626,19,16,24.66,4,6,17,-6,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:51.070,102,8.1,0,0.0,683,19,17,24.65,32,3,29,-4,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:51.570,101,8.1,0,4.8,727,20,16,24.64,3,8,40,-3,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:52.080,102,8.1,0,2.5,761,20,17,24.63,-15,4,60,-3,-224,-205,57,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:52.580,100,8.1,0,1.6,822,20,17,24.61,3,5,72,-3,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:53.080,103,8.1,0,3.4,863,21,17,24.58,-23,10,123,-3,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:53.580,103,8.1,0,0.0,900,21,17,24.53,2,9,143,-3,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:54.080,105,8.1,1,7.2,985,21,17,24.45,3,8,119,-3,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:54.580,103,8.1,2,8.6,1080,21,17,24.41,3,87,164,57,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:55.090,101,8.0,4,9.8,1175,22,17,24.31,3,13,127,-2,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:55.600,104,8.0,6,12.7,1278,22,17,24.27,3,5,124,-2,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:56.110,102,8.0,8,12.4,1386,23,17,24.21,3,10,165,13,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:56.630,104,8.0,11,19.1,1468,23,17,24.14,3,27,211,0,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:10:57.140,103,8.0,14,17.7,1558,24,17,24.03,2,33,254,47,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:10:57.660,95,8.0,17,21.8,1627,25,17,23.91,-155,-34,224,-79,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:10:58.180,98,8.0,21,26.2,1731,25,18,23.88,-172,-58,189,61,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:10:58.690,92,8.0,25,25.3,1795,26,18,23.87,-151,102,189,63,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:10:59.210,96,8.0,29,20.0,1813,26,18,23.89,-203,100,215,56,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:10:59.730,98,8.0,33,18.3,1827,26,18,23.91,-416,62,183,-100,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:00.240,86,8.0,36,19.4,1835,27,18,23.93,-521,-7,222,-6,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:00.760,98,8.0,40,18.0,1820,27,19,23.87,-443,6,219,91,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:01.270,92,8.0,42,16.8,1775,27,19,23.86,-22,51,215,118,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:01.790,82,8.0,47,20.6,1772,27,19,23.81,2,-1,240,-1,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:02.300,85,8.0,52,50.4,1620,27,19,22.99,3,-813,-4,-4,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:02.820,91,8.0,59,45.4,1716,28,19,23.06,-891,192,-756,-98,-224,-205,58,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:03.340,88,8.0,66,30.5,1808,29,20,23.51,-917,130,-581,-255,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:03.850,92,7.9,70,26.2,1801,30,20,23.55,-86,196,40,-134,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:04.370,86,8.0,74,25.9,1868,31,20,23.63,-4,729,152,159,-224,-205,58,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:04.880,86,8.0,79,32.3,1747,31,20,23.27,-29,260,694,932,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:05.400,87,8.0,88,39.0,1819,31,20,23.02,-315,-108,-166,508,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:05.920,93,8.0,92,22.9,1832,32,21,23.47,-1024,-336,-320,-620,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:06.430,89,8.0,97,26.4,1801,33,21,23.36,-637,4,-26,438,-223,-205,58,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:06.950,92,8.0,102,35.8,1763,33,21,23.39,-792,5,455,-267,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:07.470,93,8.0,107,79.3,1668,33,21,22.40,-367,-168,262,366,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:07.990,87,8.0,117,26.2,1866,34,22,23.29,-232,-465,-64,72,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:08.500,77,8.0,121,30.2,1807,35,22,23.31,-14,-85,-680,-2,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:09.020,85,8.0,129,53.3,1730,35,22,22.59,-103,723,-432,-71,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:09.540,78,8.0,141,46.3,1770,36,23,22.87,0,-579,628,64,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:10.060,80,8.0,150,48.9,1810,37,23,22.70,-935,315,71,-700,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:10.570,74,8.0,154,26.2,1920,38,23,23.23,-887,24,-197,-244,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:11.100,89,8.0,158,21.2,1890,38,24,23.24,-173,426,-183,-139,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:11.610,88,8.0,162,24.7,1895,38,24,23.34,-152,188,157,166,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:12.130,95,8.0,166,22.9,1920,38,24,23.37,-825,123,359,266,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:12.650,85,8.0,169,37.0,1791,38,24,23.13,-826,502,573,266,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:13.170,91,8.0,177,47.5,1745,38,25,22.80,-243,-156,-14,286,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:13.690,90,8.0,182,27.0,1860,39,25,23.27,-29,-345,-210,21,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:14.200,90,8.0,186,20.3,1833,39,26,23.33,-131,-191,-487,85,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:14.720,89,8.0,190,30.2,1760,39,26,23.12,-681,246,-684,-463,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:15.240,85,7.9,197,34.6,1806,39,26,23.04,-725,-169,-194,379,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:15.760,78,7.9,201,21.8,1931,39,26,23.31,-416,261,319,-216,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:16.280,87,7.9,205,23.8,1816,39,27,23.33,-96,456,221,184,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:16.800,94,8.0,209,34.0,1745,39,27,23.15,-109,396,359,-4,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:17.310,90,8.0,218,45.4,1730,39,27,22.79,-104,311,592,414,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:17.830,88,8.0,226,38.4,1810,40,28,22.74,-75,-119,-64,-3,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:18.350,80,8.0,230,22.7,1926,41,28,23.25,-128,-266,-353,-2,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:18.870,72,8.0,234,23.8,1865,41,28,23.21,-152,-399,-343,-12,-224,-205,58,0,0,-3,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:19.390,85,8.0,238,23.5,1825,41,28,23.24,-196,-304,-310,-50,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:19.910,91,8.0,242,26.2,1801,41,29,23.20,-122,-292,-337,-163,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:20.430,96,8.0,246,24.7,1794,41,29,23.18,-16,-189,-541,-342,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:20.940,86,7.9,251,26.4,1781,41,29,23.20,-342,425,172,-245,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-02-01,13:11:21.460,92,7.9,256,39.0,1708,41,29,23.08,-710,803,475,311,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:21.980,83,7.9,264,33.5,1808,41,30,22.98,-209,-160,198,-4,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:22.500,84,8.0,268,23.5,1864,42,30,23.21,2,-313,266,13,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:23.020,90,8.0,272,20.0,1888,42,30,23.24,-589,-202,-563,-200,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:23.540,84,8.0,276,40.8,1739,42,30,22.95,-956,194,-376,632,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:24.060,76,8.0,281,29.1,1826,42,31,23.07,-584,391,-21,-392,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:24.580,93,8.0,286,38.4,1765,42,31,23.13,-17,360,305,299,-224,-205,57,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:25.090,86,7.9,293,72.3,1697,42,31,22.23,-47,198,112,707,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:25.610,82,7.9,303,31.7,1839,43,31,22.92,-794,-377,-395,108,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:26.130,88,7.9,307,27.3,1842,44,32,23.07,-851,688,-83,0,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:26.650,89,7.9,310,20.6,1859,44,32,23.16,-798,-277,499,157,-223,-205,58,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:27.170,81,8.0,315,34.6,1735,44,32,22.82,-549,57,312,870,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:27.690,71,8.0,323,45.7,1719,44,32,22.22,-45,-291,249,55,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:28.210,83,8.0,329,22.1,1926,45,32,23.13,1,2,-113,-3,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:28.720,89,8.0,332,21.2,1979,45,33,23.19,1,-274,-262,0,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:29.240,87,8.0,336,25.3,1795,45,33,23.12,28,-796,-48,33,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:29.760,91,8.0,341,37.3,1757,45,33,22.76,2,-562,112,-49,-223,-205,57,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:30.280,90,7.9,349,49.5,1771,45,33,22.56,2,-168,179,-4,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:30.790,88,7.9,353,43.1,1745,45,34,22.71,3,-678,85,24,-223,-205,57,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:31.310,84,7.9,361,25.6,1797,46,34,22.90,3,-324,273,18,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:31.830,84,8.0,366,24.4,1865,46,34,23.01,2,-479,-508,36,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:32.350,82,7.9,372,43.1,1763,46,34,22.59,2,-857,-63,-3,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:32.870,91,7.9,379,49.5,1754,47,35,22.53,1,-554,-298,-38,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:33.390,86,7.9,386,56.2,1771,47,35,22.40,-921,6,120,-72,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:33.910,90,8.0,394,38.7,1778,48,35,22.88,-299,-552,130,182,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:34.420,85,8.0,401,35.5,1800,48,35,22.68,4,-293,300,-9,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:34.940,89,8.0,407,28.8,1852,48,36,22.90,2,-2,-525,-123,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:35.460,85,8.0,414,50.7,1721,48,36,22.17,-49,588,-389,-133,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:35.980,81,7.9,421,30.2,1813,49,36,22.52,3,-121,507,-6,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:36.500,85,7.9,431,72.9,1694,49,37,22.04,1,-509,-100,5,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:37.020,90,7.9,437,32.0,1845,50,37,22.78,-42,457,-700,-12,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:37.530,86,8.0,445,48.9,1758,50,37,22.61,2,-288,580,-6,-223,-205,58,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:38.050,89,8.0,455,36.7,1827,51,37,22.21,-11,13,-576,7,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:38.570,88,8.0,463,64.4,1784,52,38,22.29,41,747,-75,-71,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:39.090,88,8.0,470,45.4,1803,52,38,22.33,8,-738,-553,-8,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:39.610,84,8.0,478,50.4,1806,53,38,22.32,-4,740,-662,-130,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:40.120,90,8.0,486,70.8,1764,53,38,22.14,-31,-501,313,99,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:40.640,92,8.0,495,44.6,1801,54,39,22.27,-25,-457,-529,-3,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:41.160,89,8.0,502,36.4,1821,54,39,22.61,-56,920,-124,-4,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:41.680,84,8.0,509,71.4,1764,54,39,22.01,2,-748,20,105,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:42.200,81,8.0,517,49.8,1778,55,40,22.17,-21,994,152,-60,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:42.720,91,8.0,532,79.6,1747,55,40,21.72,33,-810,-179,102,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:43.230,73,8.0,542,54.8,1807,56,40,22.10,3,-92,534,-15,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:43.750,92,8.0,551,53.0,1800,57,41,22.13,-27,387,-579,-351,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:44.250,91,8.0,560,39.6,1807,58,41,21.89,2,-702,-73,256,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:44.780,81,8.0,571,62.4,1780,58,41,21.91,-157,537,-614,-170,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:45.290,97,8.0,579,40.5,1847,59,42,22.22,-47,268,214,-6,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:45.810,87,8.0,585,35.5,1764,59,42,22.44,-620,-264,477,606,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:46.330,88,8.0,595,51.6,1828,59,42,22.18,-2,-99,356,-9,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:46.850,79,8.0,601,25.0,1929,60,43,22.64,3,-315,-19,-6,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:47.360,84,8.0,605,24.4,1918,60,43,22.74,-56,-330,-348,-3,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:47.880,82,8.0,609,25.0,1824,59,44,22.71,-996,5,-281,-757,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:48.400,96,7.9,614,26.2,1835,59,44,22.72,-1006,-119,11,175,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:48.920,92,7.9,618,24.1,1860,58,44,22.83,-726,425,232,-45,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:49.430,90,7.9,623,70.5,1691,58,45,22.17,1,8,242,760,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:49.950,85,7.9,633,43.4,1794,58,45,22.25,-322,-179,56,69,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:50.470,73,7.9,639,22.9,1895,58,45,22.80,-112,-444,-163,-13,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:50.990,92,7.9,642,24.4,1815,58,45,22.81,-114,-487,-574,-3,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:51.510,86,8.0,650,37.3,1772,58,46,22.52,-817,481,-197,-246,-224,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:52.030,93,8.0,655,28.2,1847,58,46,22.78,-362,-318,-45,195,-224,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:52.540,79,8.0,659,24.4,1858,58,46,22.85,0,-559,518,382,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:53.060,80,8.0,666,44.3,1738,58,46,22.45,2,137,656,1024,-223,-205,58,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-01,13:11:53.570,82,8.0,675,42.2,1741,58,46,22.32,-15,155,-122,553,-223,-205,58,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
