Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-07,12:21:36.570,0,0.00,0.0,0,1,4,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:36.680,0,0.00,0.0,0,1,3,-1024,0,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:36.790,0,0.00,0.0,0,1,4,-1024,0,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:36.900,0,0.00,0.0,0,1,4,-1024,0,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.020,0,0.00,0.0,0,1,3,-1024,0,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.130,0,0.00,0.0,0,1,4,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.240,0,0.00,0.0,0,1,4,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.350,0,0.00,0.0,0,1,4,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.470,0,0.00,0.0,0,1,4,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.580,0,0.00,0.0,0,1,4,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.690,0,0.00,0.0,0,1,-47,-1024,-33,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.800,0,0.00,0.0,0,1,-35,-1024,-248,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:37.910,0,0.00,0.0,0,1,-45,-1024,-118,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.020,0,0.00,0.0,0,1,-56,-1024,-1,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.130,0,0.00,0.0,0,1,-2,-1024,-1,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.240,0,0.00,0.0,0,1,1,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.360,0,0.00,0.0,0,1,-11,-1024,94,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.470,0,0.00,0.0,0,1,-23,-1024,2,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.580,0,0.00,0.0,0,1,-210,-1024,1,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.690,0,0.00,0.0,0,1,-160,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.800,0,0.00,0.0,0,1,-102,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:38.920,0,0.00,0.0,0,1,-220,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:39.030,0,0.00,0.0,0,1,-192,-1024,0,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:39.140,0,0.00,0.0,0,1,-120,-1024,0,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:39.250,0,0.00,0.0,0,1,-99,-1024,0,672,204,3,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:39.360,0,0.00,0.0,0,1,-93,-1024,-1,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:39.480,0,0.00,0.0,0,1,0,-1024,0,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:39.580,0,0.00,0.0,0,2,0,-1024,-1,672,204,4,0,0,-423,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-07,12:21:39.700,0,0.00,0.0,0,2,-51,-1024,-1,672,204,4,0,0,-422,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
