Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-06,09:42:22.380,84,8.1,0.0,1995,-42,4,440,30,691,-205,-555,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,09:42:22.880,88,8.0,0.0,2004,-179,42,451,-4,692,-205,-556,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,09:42:23.380,85,8.0,0.0,1987,-189,36,451,-108,691,-205,-555,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,09:42:23.880,83,8.0,0.0,1987,-162,57,440,59,692,-205,-556,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,09:42:24.380,74,8.0,0.0,2005,-85,9,430,-21,692,-205,-555,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,09:42:24.880,77,8.0,0.0,2003,-164,25,443,-104,691,-205,-555,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,09:42:25.380,76,8.0,0.0,2001,-159,66,441,-48,691,-205,-555,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2019-12-06,09:42:25.880,75,8.0,0.0,2004,-188,-27,452,-8,691,-205,-555,0,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2019-12-06,09:42:26.380,86,8.0,0.0,2036,-239,-34,442,-43,692,-205,-556,0,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2019-12-06,09:42:26.880,71,8.1,0.0,2140,-297,4,420,-7,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:27.380,72,8.0,0.0,2233,-526,-12,415,-33,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:27.880,88,8.0,0.0,2342,-606,1,422,-35,692,-205,-555,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:28.380,81,8.0,0.0,2394,-744,47,383,27,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:28.880,74,8.0,0.0,2396,-905,25,502,-95,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:29.380,82,8.0,0.0,2378,-989,28,397,-45,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:29.880,76,8.0,0.0,2232,-991,34,460,-50,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:30.380,69,8.0,0.0,2266,-1024,40,-208,-31,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:30.880,76,8.0,0.0,2370,-1022,28,664,-7,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:31.380,80,8.0,0.0,2032,-885,46,255,-12,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:31.880,70,8.0,0.0,2287,-1024,55,-46,-18,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:32.380,76,8.0,0.0,2383,-541,70,885,-10,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:32.880,72,8.0,0.0,2204,-1024,64,265,-219,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:33.380,78,8.0,0.0,2421,-737,105,284,-188,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:33.880,80,8.0,0.0,2441,-149,5,385,-29,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:34.380,80,8.0,0.0,2430,4,1,441,-64,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:34.880,80,8.0,0.0,2424,5,-459,912,87,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:35.380,76,8.0,0.0,2004,5,-120,1001,-35,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:35.880,70,8.0,0.0,1991,6,-53,1024,-89,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:36.380,65,8.0,0.0,2084,5,-300,199,-6,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:36.880,62,8.0,0.0,2403,5,-7,-95,-6,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:37.380,63,8.0,0.0,2421,6,-141,-67,-54,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:37.880,56,8.0,0.0,2428,5,-63,20,-44,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:38.380,56,8.0,0.0,2453,5,-412,488,51,691,-205,-555,1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:38.880,66,7.9,0.0,2489,4,4,145,-19,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:39.380,68,7.9,0.0,2409,-82,-44,-178,-7,692,-205,-555,1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:39.880,71,7.9,0.0,2089,-933,107,-134,77,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:40.380,77,7.9,0.0,2177,-646,129,-138,-203,692,-205,-555,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:40.880,66,8.0,0.0,2317,-218,463,204,-259,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:41.380,68,8.0,0.0,2127,-172,87,811,221,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:41.880,76,8.0,0.0,2090,-138,-71,155,149,692,-205,-556,1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:42.380,67,8.0,0.0,2402,-236,-495,78,-3,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:42.880,70,8.0,0.0,2253,-951,829,-210,-240,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:43.380,79,8.0,0.0,2148,-358,-371,-167,231,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:43.880,70,8.0,0.0,2051,-683,315,857,136,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:44.380,74,8.0,0.0,2122,-526,-246,-366,-461,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:44.880,72,8.0,0.0,2270,-746,-309,168,373,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:45.380,71,8.0,0.0,2129,-544,-27,126,1002,691,-205,-556,1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:45.880,78,8.0,0.0,2241,-912,562,-155,487,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:46.380,74,8.0,0.0,2170,-639,185,-565,523,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:46.880,69,8.0,0.0,2082,-873,331,752,196,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:47.380,77,8.0,0.0,2074,-715,691,-530,81,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:47.880,68,8.0,0.0,2081,-344,331,764,807,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:48.380,73,8.0,0.0,2167,-171,-394,-92,232,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:48.880,65,8.0,0.0,2335,-289,-437,-279,-309,691,-205,-555,1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:49.380,79,8.0,0.0,2068,-715,187,-562,87,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:49.880,75,8.0,0.0,2208,-456,-406,550,581,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:50.380,77,8.0,0.0,2309,-761,663,674,436,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:50.880,64,8.0,0.0,2011,-146,-585,116,100,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:51.380,77,8.0,0.0,1994,-785,351,-650,-671,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:51.880,65,8.0,0.0,2152,-403,89,288,765,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:52.380,65,8.0,0.0,2366,-51,-649,13,150,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:52.880,65,8.0,0.0,2395,4,-20,-21,-4,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:53.380,66,8.0,0.0,2451,4,-150,-72,-158,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:53.880,63,8.0,0.0,2390,-509,-169,-552,-497,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:54.380,74,8.0,0.0,2276,-814,13,-265,286,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:54.880,74,8.0,0.0,2407,-718,306,2,-202,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:55.380,64,8.0,0.0,2510,-4,407,488,-29,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:55.880,68,8.0,0.0,2398,2,253,429,64,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:56.380,66,8.0,0.0,2454,-183,396,773,653,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:56.880,61,8.0,0.0,2381,-605,-97,-304,633,692,-205,-555,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:57.380,60,8.0,0.0,2422,-693,-77,-331,-481,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:57.880,57,8.0,0.0,2405,-451,738,561,274,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:58.380,56,8.0,0.0,2395,-248,118,233,315,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:58.880,65,8.0,0.0,2514,-231,-226,267,41,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:59.380,63,8.0,0.0,2521,-55,-324,45,-177,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:42:59.880,66,8.0,0.0,2457,3,5,5,-6,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:00.380,68,8.0,0.0,2456,-141,-7,-20,-163,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:00.880,67,8.0,0.0,2448,-99,-11,-42,-90,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:01.380,72,8.0,0.0,2392,-95,-208,-158,-65,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:01.880,76,8.0,0.0,2304,-83,-130,-172,-206,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:02.380,77,8.0,0.0,2307,-78,-146,-265,-142,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:02.880,73,8.0,0.0,2321,-110,-252,-408,-8,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:03.380,66,8.0,0.0,2304,-54,-216,-389,-75,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:03.900,64,8.0,0.0,2351,-74,-173,-327,-56,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:04.400,62,8.0,0.0,2382,-95,-227,-321,-7,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:04.900,63,8.0,0.0,2374,-70,-215,-273,-45,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:05.400,65,8.0,0.0,2374,-79,-292,-259,-89,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:05.900,59,8.0,0.0,2352,-77,-372,-348,-52,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:06.400,65,8.0,0.0,2297,-74,-251,-367,-4,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:06.900,63,8.0,0.0,2294,-95,-220,-356,82,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:07.400,72,8.0,0.0,2298,-56,-193,-276,-198,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:07.900,62,8.0,0.0,2352,-54,-283,-316,-14,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:08.400,67,8.0,0.0,2316,-91,-307,-375,223,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:08.900,65,8.0,0.0,2289,-90,-290,-328,-10,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:09.400,60,8.0,0.0,2324,-83,-314,-259,-167,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:09.900,63,8.0,0.0,2316,-69,-265,-315,37,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:10.400,59,8.0,0.0,2297,-70,-275,-320,42,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:10.900,65,8.0,0.0,2347,-91,-190,-263,-13,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:11.400,71,8.0,0.0,2368,-76,-238,-282,-104,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:11.900,67,8.0,0.0,2367,-72,-298,-323,-13,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:12.400,68,8.0,0.0,2320,-72,-318,-345,33,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:12.900,60,8.0,0.0,2314,-89,-313,-245,-93,692,-205,-556,1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:13.400,58,8.0,0.0,2342,-94,-381,-244,-6,691,-205,-555,1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:13.900,57,8.0,0.0,2345,-755,-470,334,-472,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:14.400,72,8.0,0.0,2332,-685,12,-244,292,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:14.900,65,8.0,0.0,2246,-83,-364,3,94,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:15.400,67,8.0,0.0,2238,-998,264,480,-593,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:15.900,68,8.0,0.0,2281,-313,-167,-254,355,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:16.400,63,8.0,0.0,2335,-924,278,-652,-978,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:16.900,75,8.0,0.0,2243,-573,-33,-241,12,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:17.400,63,8.0,0.0,2533,-691,399,559,-353,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:17.900,70,8.0,0.0,2345,-390,47,590,620,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:18.400,72,8.0,0.0,2285,-892,-422,-289,-850,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:18.900,67,8.0,0.0,2104,-659,559,-464,64,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:19.400,76,8.0,0.0,2077,-233,-256,559,759,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:19.900,65,8.0,0.0,2369,-185,-502,10,-65,691,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:20.400,68,8.0,0.0,2445,-514,-297,-455,-737,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:20.900,73,8.0,0.0,2225,4,-749,483,264,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:21.400,73,8.0,0.0,2189,4,-646,725,10,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:21.900,66,8.0,0.0,2103,4,283,704,-186,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:22.400,70,8.0,0.0,2084,-39,635,-632,-53,692,-205,-555,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:22.900,73,8.0,0.0,2070,46,-798,23,267,692,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2019-12-06,09:43:23.400,75,8.0,0.0,2038,4,-214,813,19,691,-205,-556,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
