Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-14,20:16:26.850,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:26.900,3,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.000,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.110,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.210,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.310,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.410,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.510,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.610,3,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.710,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.810,3,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:27.910,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.010,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.110,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.210,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.310,3,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.410,3,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.510,3,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.610,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.710,3,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.810,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:28.910,3,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.010,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.110,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.210,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.310,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.410,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.510,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.610,3,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.710,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.810,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:29.910,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.010,3,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.110,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.210,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.310,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.410,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.510,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.610,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.710,2,4,135,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.810,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:30.910,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.010,3,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.110,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.210,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.310,3,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.410,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.510,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.610,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.710,2,4,136,-3,1024,614,-341,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.810,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:31.910,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.010,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.110,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.210,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.310,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.410,3,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.510,2,3,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.610,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.710,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.810,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:32.910,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.010,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.110,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.210,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.310,2,3,136,-3,1024,614,-341,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.410,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.510,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.610,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.710,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.810,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:33.910,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.010,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.110,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.210,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.310,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.410,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.510,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.610,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.710,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.810,2,3,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:34.910,3,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.010,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.110,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.210,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.310,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.410,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.510,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.610,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.710,2,3,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.810,2,4,136,-3,1024,614,-341,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:35.910,2,3,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.010,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.110,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.210,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.310,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.410,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.510,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.610,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.710,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.810,2,4,136,-3,1024,614,-341,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:36.910,2,3,136,-3,1024,614,-341,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.010,2,4,136,-3,1024,614,-342,0,0,664,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.110,2,3,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.210,2,4,136,-3,1024,614,-342,0,0,662,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.310,2,4,136,-3,1024,614,-342,0,0,665,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.410,2,3,136,-3,1024,614,-342,0,0,665,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.510,2,4,136,-3,1024,614,-342,0,0,667,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.610,2,3,136,-3,1024,614,-342,0,0,665,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.710,2,4,136,-3,1024,614,-342,0,0,665,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.810,2,4,136,-3,1024,614,-342,0,0,665,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:37.910,2,3,136,-3,1024,614,-342,0,0,665,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.010,2,4,136,-3,1024,614,-342,0,0,665,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.110,2,3,136,-3,1024,614,-342,0,0,665,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.210,2,4,136,-3,1024,614,-342,0,0,667,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.310,2,4,136,-3,1024,614,-342,0,0,667,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.410,2,3,136,-3,1024,614,-342,0,0,667,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.510,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.610,2,3,136,-3,1024,614,-342,0,0,667,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.710,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.810,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:38.910,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.010,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.110,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.210,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.310,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.410,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.510,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.610,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.710,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.810,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:39.910,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.010,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.110,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.210,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.310,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.410,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.510,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.610,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.710,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.810,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:40.910,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.010,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.110,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.210,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.310,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.410,2,3,136,-3,1024,614,-342,0,0,670,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.510,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.610,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.710,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.810,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:41.910,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.010,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.110,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.210,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.310,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.410,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.510,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.610,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.710,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.810,2,4,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-06-14,20:16:42.910,2,3,136,-3,1024,614,-342,0,0,668,-455,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
