Date,Time,RSSI(dB),RxBt(V),Amps(A),RPM(rpm),FET(@C),mAh(mAh),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-03,08:31:02.900,91,8.2,0.9,57,18,3,50.00,5,10,20,-48,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.020,91,8.2,0.4,57,18,3,50.00,4,10,20,-14,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.130,78,8.2,0.4,61,18,3,50.00,4,9,20,-10,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.240,78,8.2,0.6,66,18,3,50.00,4,8,20,-9,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.340,78,8.2,0.6,66,18,3,50.00,-7,8,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.460,78,8.2,0.5,71,18,3,50.00,0,8,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.570,75,8.2,0.8,77,18,3,50.00,3,8,20,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.680,75,8.2,0.8,77,18,3,50.00,4,5,20,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.790,75,8.2,0.8,82,18,3,50.00,4,5,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:03.900,75,8.2,0.5,91,18,3,50.00,4,5,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.010,77,8.2,0.5,91,18,3,50.00,19,5,19,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.120,77,8.2,0.8,98,18,3,50.00,24,6,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.230,77,8.2,0.8,108,18,3,50.00,26,6,20,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.340,77,8.2,0.8,108,18,4,50.00,8,8,20,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.450,76,8.2,1.2,119,18,4,50.00,5,6,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.560,76,8.2,0.9,133,18,4,50.00,5,6,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.670,76,8.2,0.9,133,18,4,50.00,4,6,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.790,76,8.2,1.3,148,18,4,50.00,4,6,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:04.900,75,8.2,1.7,148,18,4,49.90,4,6,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.000,75,8.2,1.7,163,18,4,49.90,4,8,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.120,75,8.2,1.8,182,18,4,50.00,4,6,20,-8,1024,-1024,1024,0,0,-1,-598,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.230,75,8.2,2.1,201,18,4,49.90,4,8,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.340,76,8.2,2.1,201,18,4,49.90,4,8,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.450,76,8.2,2.4,225,18,4,49.90,4,8,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.560,76,8.2,2.7,225,18,4,49.90,4,8,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.670,76,8.2,2.7,248,18,4,49.90,4,8,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.780,74,8.2,2.6,274,18,4,49.90,8,6,19,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:05.890,74,8.2,3.2,274,18,4,49.90,5,6,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.010,74,8.2,3.2,303,18,5,49.90,5,6,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.120,74,8.2,3.6,337,18,5,49.80,4,6,20,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.230,74,8.2,3.9,370,18,5,49.80,4,6,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.340,74,8.2,3.9,370,18,5,49.80,4,8,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.450,74,8.2,4.1,402,18,5,49.80,4,21,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.560,74,8.2,4.5,402,18,5,49.80,18,14,19,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.670,72,8.2,4.5,437,18,5,49.80,16,10,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.780,72,8.2,5.3,472,18,5,49.80,10,9,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:06.900,72,8.2,6.0,472,18,5,49.80,6,8,20,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.010,72,8.2,6.0,509,18,6,49.80,5,8,20,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.120,73,8.2,5.6,542,18,6,49.70,5,8,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.230,73,8.2,6.0,574,18,6,49.70,8,8,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.340,73,8.2,6.0,574,18,6,49.70,11,8,20,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.450,73,8.2,5.9,602,18,6,49.70,8,9,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.560,73,8.1,5.3,602,18,7,49.80,5,10,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.670,73,8.1,5.3,627,18,7,49.80,4,9,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.780,73,8.1,6.2,650,18,7,49.70,4,8,20,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:07.890,73,8.1,6.2,650,18,7,49.70,4,8,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.000,81,8.1,6.8,680,18,7,49.70,5,9,20,-9,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.120,81,8.1,7.0,699,18,7,49.70,4,9,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.230,81,8.1,6.3,699,18,8,49.70,4,8,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.340,81,8.1,6.3,720,18,8,49.70,5,25,20,-12,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.450,74,8.1,6.4,732,18,8,49.70,4,84,20,-10,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.560,74,8.1,6.4,732,18,8,49.70,4,81,20,-9,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.670,74,8.1,6.4,756,18,9,49.70,8,65,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.780,84,8.1,7.5,776,18,9,49.60,10,21,20,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:08.890,84,8.1,7.5,776,18,9,49.70,6,14,20,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.010,84,8.1,6.8,794,18,9,49.70,5,10,20,73,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.120,84,8.1,6.0,803,18,9,49.70,5,35,20,117,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.230,82,8.1,6.0,803,18,10,49.70,5,35,53,12,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.340,82,8.1,7.1,822,18,10,49.60,4,20,81,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.450,82,8.1,8.2,836,18,10,49.60,4,13,87,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.560,82,8.1,8.2,836,18,10,49.60,4,10,89,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.670,77,8.1,6.9,845,18,10,49.60,4,13,89,-8,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.790,77,8.1,7.3,862,18,11,49.60,4,16,90,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:09.900,77,8.1,7.3,862,18,11,49.60,4,11,90,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.010,77,8.1,7.0,876,18,11,49.60,5,9,90,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.120,77,8.1,7.8,876,18,11,49.60,6,9,90,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.240,77,8.1,7.8,896,19,12,49.50,5,8,89,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.350,77,8.1,9.5,929,19,12,49.50,4,8,90,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.460,77,8.1,15.4,976,19,12,49.20,4,9,90,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.570,77,8.1,15.4,976,19,13,49.20,19,9,89,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.690,77,8.1,14.2,1026,19,14,49.30,46,8,90,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.800,77,8.1,14.6,1062,19,14,49.20,14,8,89,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:10.910,77,8.1,14.6,1062,19,14,49.20,8,8,90,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.020,76,8.1,15.2,1106,19,14,49.20,6,73,90,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.140,76,8.1,15.7,1145,19,15,49.20,34,73,91,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.250,76,8.1,15.7,1145,19,16,49.20,32,44,112,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.360,76,8.1,16.2,1182,19,16,49.20,16,17,120,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.470,74,8.1,18.3,1218,19,16,49.10,4,11,124,-6,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.590,74,8.1,17.6,1218,19,17,49.10,18,28,126,63,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.700,74,8.1,17.6,1252,19,18,49.10,37,29,132,67,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.810,74,8.1,18.2,1288,19,18,49.10,38,21,140,37,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:11.930,83,8.1,18.2,1288,19,19,49.00,10,9,144,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.040,83,8.1,18.9,1318,19,19,49.00,6,8,145,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.150,83,8.1,18.4,1344,19,20,49.00,6,8,146,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.260,83,8.1,19.3,1344,19,21,48.90,20,8,160,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.380,81,8.1,19.3,1368,19,21,48.90,4,8,166,-7,1024,-1024,1024,0,0,0,-598,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.490,81,8.1,20.0,1409,19,21,48.90,4,8,171,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.610,81,8.1,20.9,1409,19,22,48.80,4,8,172,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.720,81,8.1,20.9,1438,19,24,48.80,8,8,172,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.830,91,8.1,20.8,1467,19,24,48.80,33,8,173,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:12.940,91,8.1,23.1,1467,19,24,48.70,16,6,189,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.050,91,8.1,23.1,1495,19,25,48.70,9,6,216,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.170,91,8.1,24.6,1527,19,25,48.60,6,8,232,-25,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.280,92,8.1,24.2,1527,19,27,48.60,5,8,231,-29,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.390,92,8.1,24.2,1554,19,28,48.60,5,8,231,-27,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.500,92,8.1,24.9,1589,19,28,48.60,10,8,232,-19,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.620,92,8.1,24.9,1589,19,29,48.50,8,25,261,-13,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.730,81,8.1,25.6,1611,19,30,48.50,5,41,264,-10,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.850,81,8.1,27.9,1638,19,30,48.40,19,13,265,-9,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:13.960,81,8.1,29.7,1638,19,32,48.30,37,9,265,-8,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.070,83,8.1,29.7,1664,19,32,48.30,64,-5,212,9,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.180,83,8.1,30.2,1694,19,33,48.30,83,1,208,11,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.300,83,8.1,31.5,1730,19,34,48.30,88,5,207,-6,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.410,83,8.1,31.5,1730,19,36,48.30,87,5,207,7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.520,86,8.1,32.4,1750,19,36,48.20,82,-7,206,38,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.640,86,8.1,24.7,1750,19,37,48.50,72,8,185,21,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.750,86,8.1,24.7,1759,19,38,48.50,74,27,178,5,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.860,86,8.1,24.0,1759,19,38,48.50,93,16,177,-7,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:14.980,86,8.2,23.8,1759,19,40,48.50,96,9,194,21,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:15.090,86,8.2,23.8,1765,19,40,48.50,64,8,208,37,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:15.200,86,8.2,24.2,1776,19,40,48.50,32,8,210,41,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:15.320,86,8.2,24.4,1776,19,42,48.50,4,-21,211,25,1024,-1024,1024,0,0,-1,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:15.430,86,8.2,24.4,1773,19,43,48.50,4,-38,211,-2,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:15.540,86,8.2,24.6,1785,19,43,48.40,4,-55,211,-6,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:15.650,86,8.2,23.9,1787,19,44,48.40,4,-52,211,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:15.770,86,8.2,23.9,1787,19,45,48.40,4,-36,211,-7,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-03,08:31:15.880,95,8.2,23.7,1784,20,45,48.40,4,6,191,-4,1024,-1024,1024,0,0,0,-596,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
