Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-10,19:25:29.730,88,8.2,0.0,0,1,2,-1024,0,1024,1023,601,0,0,-2,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000001,7.8
2020-02-10,19:25:30.210,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-1,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000001,7.8
2020-02-10,19:25:30.710,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000001,7.8
2020-02-10,19:25:31.620,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000001,7.8
2020-02-10,19:25:32.110,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.8
2020-02-10,19:25:32.610,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-1,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000001,7.8
2020-02-10,19:25:33.110,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-1,-1,0,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.8
2020-02-10,19:25:33.610,88,8.2,0.0,0,3,2,-1024,0,1024,1023,601,0,0,-1,-3,0,1,1,-1,-1,-1,1,-1,0x0000000000000001,7.8
2020-02-10,19:25:34.120,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.8
2020-02-10,19:25:34.620,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.8
2020-02-10,19:25:35.120,88,8.2,0.0,0,0,2,-1024,0,1024,1023,601,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.8
