Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-07,13:07:40.810,88,8.0,0.0,549,0,-1,-42,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:40.860,88,8.0,0.0,549,-1,-1,-43,3,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:40.970,88,8.0,0.0,584,-2,-1,-43,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.070,88,8.0,0.0,584,-2,-1,-43,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.210,85,8.0,0.0,551,-3,-1,-42,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.310,85,8.0,0.0,560,-3,-1,-43,4,1024,-205,-19,0,0,-1014,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.410,85,8.0,0.0,560,-3,-1,-43,3,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.510,85,8.0,0.0,604,-3,-1,-42,4,1024,-205,-20,0,0,-1014,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.620,88,8.0,0.0,604,-3,-1,-43,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.720,88,8.0,0.0,570,-3,-1,-43,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.820,88,8.0,0.0,545,-3,-1,-43,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:41.920,88,8.0,0.0,545,-3,-1,-43,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:42.020,88,8.0,0.0,595,-3,-2,-43,3,1024,-205,-20,0,0,-1014,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:42.120,89,8.0,0.0,595,-3,-1,-43,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2020-08-07,13:07:42.220,89,8.0,0.0,577,-3,-1,-43,4,1024,-205,-20,0,0,-1013,0,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
