Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-21,09:57:56.780,97,24.70,0.3,0,1,2,-239,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:56.900,97,24.70,0.3,0,1,3,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.010,97,24.70,0.2,0,1,3,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.120,98,24.70,0.2,0,1,2,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.240,98,24.70,0.4,0,1,3,-237,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.350,98,24.70,0.0,0,1,3,-238,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.460,98,24.70,0.0,122,1,2,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.580,99,24.70,0.7,69,1,2,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.700,99,24.70,1.0,58,1,2,-237,-1,1024,-1024,541,0,0,964,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.810,99,24.70,1.0,58,1,3,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:57.920,99,24.70,1.1,22,0,2,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.040,98,24.70,1.1,141,1,3,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.160,98,24.70,1.1,141,1,2,-238,0,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.270,98,24.70,0.7,171,1,2,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.390,98,24.70,0.4,200,1,2,-238,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.500,98,24.70,0.4,200,1,2,-238,-1,1024,-1024,541,0,0,964,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.620,98,24.70,0.5,224,0,2,-238,0,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.740,98,24.70,0.7,252,1,2,-238,0,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.850,98,24.70,0.7,252,1,2,-238,-1,1024,-1024,541,0,0,964,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:58.970,94,24.70,0.6,276,1,2,-238,0,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:59.080,94,24.70,0.8,299,1,2,-238,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:59.200,94,24.70,0.8,299,0,3,-238,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:59.310,93,24.70,0.6,327,16,3,-237,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:59.430,93,24.70,1.0,351,6,3,-200,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:59.550,93,24.70,1.0,351,3,2,-200,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:59.660,93,24.70,1.0,377,2,2,-182,0,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:59.780,94,24.70,0.9,403,-55,2,-74,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:57:59.890,94,24.70,1.1,428,-45,2,-92,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.010,94,24.70,1.1,428,1,2,-95,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.120,94,24.70,1.2,459,1,3,-95,-2,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.240,94,24.70,1.2,486,1,3,-95,-9,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.350,94,24.70,1.2,486,1,3,-81,-22,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.470,94,24.70,1.3,512,-1,3,-48,-4,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.590,94,24.70,1.3,540,-111,3,-43,-2,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.700,95,24.70,1.3,540,-19,3,-25,-2,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.820,95,24.70,1.6,569,13,2,-18,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:00.930,95,24.70,1.6,602,6,3,-14,-2,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.050,95,24.70,1.6,602,3,3,1,0,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.160,93,24.70,1.6,634,2,69,32,29,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.280,93,24.70,1.7,667,3,17,38,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.390,93,24.70,1.7,667,2,2,42,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.510,92,24.70,1.7,697,1,16,42,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.630,92,24.70,2.0,719,-12,3,39,-1,1024,-1024,541,0,0,964,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.740,92,24.70,1.9,719,1,3,38,-1,1024,-1024,541,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.860,92,24.70,1.9,754,1,3,42,-1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:01.970,93,24.70,2.0,784,1,3,43,-1,1024,-1024,541,0,0,967,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:02.090,93,24.70,2.0,784,1,1,43,-1,1024,-1024,540,0,0,965,707,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:02.200,93,24.70,2.0,807,1,2,43,0,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:02.320,93,24.70,2.2,834,-12,3,43,0,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:02.440,93,24.70,2.2,834,-143,3,61,1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:02.550,93,24.70,2.2,864,-9,2,63,1,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:02.670,93,24.70,2.5,895,-2,3,64,0,1024,-1024,541,0,0,965,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2020-04-21,09:58:02.780,93,24.70,2.1,934,0,3,65,-1,1024,-1024,541,0,0,964,709,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
