Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-07,16:50:38.990,0,0.0,0,-7,-3,-1024,5,1024,-205,5,0,0,-1024,0,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.5
2020-08-07,16:50:39.090,0,0.0,0,-7,-3,-1024,5,1024,-205,5,0,0,-1024,0,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.5
2020-08-07,16:50:39.190,0,0.0,0,-7,-3,-1024,6,1024,-205,5,0,0,-1024,0,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.5
2020-08-07,16:52:46.120,97,7.7,880,-5,-3,198,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:46.250,97,7.7,880,-5,-3,198,5,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:46.390,96,7.7,898,-5,-2,198,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:46.490,96,7.7,958,-21,-2,198,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:46.590,96,7.7,958,-12,-3,198,5,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:46.690,96,7.7,1113,-8,-2,198,5,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:46.790,95,7.8,1113,-112,-4,198,6,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:46.890,95,7.8,1105,-121,-12,199,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:46.990,95,7.8,1145,-11,-6,198,5,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.090,95,7.8,1145,-8,-4,198,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.190,95,7.8,1145,-7,-3,199,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.290,96,7.8,1145,-5,-3,199,4,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.390,96,7.8,1213,-5,-2,199,4,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.490,96,7.8,1210,-5,-2,199,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.590,96,7.8,1210,-5,-2,199,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.690,92,7.8,1249,-36,-3,199,5,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.790,92,7.8,1249,-7,-3,199,5,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.890,92,7.8,1275,-5,-3,199,4,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:47.990,92,7.8,1271,10,-3,199,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:48.090,92,7.8,1271,120,-3,199,5,1024,-205,86,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:48.190,93,7.8,1309,160,-3,199,4,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:48.290,93,7.8,1309,24,-1,199,4,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:48.390,93,7.8,1315,-11,-2,199,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:48.490,93,7.8,1333,-8,-2,199,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-08-07,16:52:48.590,96,7.8,1333,54,-2,199,5,1024,-205,87,0,0,-990,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
