Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-07,08:37:14.570,0,0.0,0,0.00,0.0,0,0,0,2,-1024,0,151,-615,503,0,0,0,-4,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,7.9
2020-06-07,08:37:14.620,0,0.0,0,0.00,0.0,0,0,0,2,-1024,0,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,7.9
2020-06-07,08:37:14.730,0,0.0,0,0.00,0.0,0,0,0,2,-1024,0,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,7.9
2020-06-07,08:37:14.840,0,0.0,0,0.00,0.0,0,0,1,3,-1024,0,151,-615,502,0,0,1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:37:14.950,0,0.0,0,0.00,0.0,0,0,0,3,-1024,0,151,-615,503,0,0,1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:37:15.060,0,0.0,0,0.00,0.0,0,0,0,2,-1024,0,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:37:15.160,0,0.0,0,0.00,0.0,0,0,1,2,-1024,0,151,-615,502,0,0,1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:37:15.270,0,0.0,0,0.00,0.0,0,0,0,2,-1024,0,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:37:15.380,0,0.0,0,0.00,0.0,0,0,1,3,-1024,0,151,-615,502,0,0,1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:37:15.490,0,0.0,0,0.00,0.0,0,0,1,3,-1024,0,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:37:15.600,0,0.0,0,0.00,0.0,0,0,1,2,-1024,0,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:38:10.430,85,8.1,0,50.00,0.3,0,27,0,2,-1024,0,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:38:10.540,83,8.1,0,50.00,0.3,0,27,0,2,-1024,1,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:38:10.650,83,8.1,0,50.00,0.1,0,27,0,2,-1024,0,151,-615,502,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:27.730,85,8.1,12,50.10,0.7,0,29,142,1,-856,2,151,-615,502,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:27.840,85,8.1,12,50.10,0.8,0,29,11,1,-382,2,151,-615,502,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:27.960,85,8.1,12,50.10,0.8,0,29,-2,1,-127,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.060,85,8.1,12,50.10,1.3,0,29,17,1,23,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.170,85,8.1,13,50.10,4.4,47,29,2,1,104,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.290,85,8.1,13,50.10,4.4,47,29,0,1,108,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.400,85,8.1,13,50.10,1.2,12,29,0,1,110,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.510,82,8.1,13,50.10,1.0,15,29,-1,1,111,1,151,-615,503,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.620,82,8.1,13,50.10,1.0,15,29,-1,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.730,82,8.1,13,50.10,1.5,31,29,0,1,111,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.850,82,8.1,13,50.10,1.1,31,29,-1,1,111,2,151,-615,503,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:28.960,81,8.1,13,50.10,1.1,34,29,-1,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.070,81,8.1,13,50.10,0.5,35,29,0,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.180,81,8.1,13,50.10,0.8,35,29,-1,1,111,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.290,81,8.1,13,50.10,0.8,37,29,-1,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.400,79,8.1,13,50.20,1.0,42,29,-1,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.510,79,8.1,13,50.10,1.2,42,29,-1,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.630,79,8.1,13,50.10,1.2,44,29,-1,1,111,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.740,79,8.1,13,50.20,0.6,47,29,-1,1,111,1,151,-615,503,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.850,85,8.1,13,50.20,1.1,47,29,-1,1,111,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:29.960,85,8.1,13,50.20,1.1,52,29,-1,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.070,85,8.1,13,50.20,1.0,54,29,-1,1,111,2,151,-615,503,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.180,87,8.1,13,50.20,1.0,54,29,-1,1,111,1,151,-615,503,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.300,87,8.1,13,50.20,1.2,58,29,-1,1,112,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.410,87,8.1,13,50.20,1.0,60,29,-1,1,112,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.520,87,8.1,13,50.20,0.7,60,29,-1,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.630,89,8.1,13,50.20,0.7,65,29,-1,1,112,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.740,89,8.1,13,50.20,1.1,71,29,2,1,112,2,151,-615,502,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.850,89,8.1,13,50.10,1.4,71,29,0,1,112,2,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:30.960,89,8.1,13,50.10,1.4,77,29,0,1,111,1,151,-615,502,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-06-07,08:39:31.080,84,8.1,13,50.10,1.6,84,29,-1,1,111,2,151,-615,503,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
