Date,Time,RSSI(dB),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-11,08:14:45.410,87,9,24.80,3.1,1271,27,0,2,179,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:45.510,87,9,24.80,3.3,1323,28,0,-11,179,-2,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:45.620,87,10,24.70,3.3,1323,28,0,0,179,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:45.720,86,10,24.70,5.0,1378,28,0,1,179,0,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:45.830,86,10,24.70,5.4,1447,28,0,2,179,4,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:45.930,86,10,24.70,5.4,1447,28,0,2,179,4,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.040,86,10,24.70,5.6,1511,28,0,2,179,2,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.140,88,10,24.60,5.9,1577,28,1,2,179,1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.250,88,11,24.60,5.9,1577,28,1,2,180,0,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.350,88,11,24.70,6.4,1643,28,1,2,222,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.460,88,11,24.60,6.4,1643,28,16,2,238,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.560,87,11,24.60,6.6,1696,28,17,2,265,0,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.670,87,11,24.60,7.4,1761,28,13,2,281,2,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.770,87,12,24.60,7.4,1761,28,19,2,283,106,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.880,87,12,24.60,7.2,1820,28,20,2,284,105,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:46.980,92,12,24.60,7.2,1820,28,18,2,287,88,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.090,92,12,24.60,8.4,1882,28,2,2,304,1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.190,92,12,24.50,8.2,1941,28,1,2,346,0,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.300,92,13,24.50,8.2,1941,28,1,2,385,0,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.400,95,13,24.50,9.0,2003,28,0,2,400,0,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.510,95,13,24.40,8.8,2042,28,-15,56,388,1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.620,95,14,24.40,8.8,2042,28,-17,86,323,19,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.730,95,14,24.30,11.0,2091,28,-11,93,306,21,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.830,95,14,24.30,12.3,2091,28,-17,62,303,5,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:47.940,91,15,24.30,12.3,2166,28,-18,32,301,2,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.050,91,15,24.40,11.6,2224,28,-2,63,262,0,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.150,91,15,24.30,11.6,2224,28,-1,99,242,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.260,91,15,24.30,12.5,2294,28,0,69,238,-1,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.370,91,16,24.30,12.4,2379,28,0,4,236,-3,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.480,91,16,24.20,12.4,2379,28,0,3,234,-2,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.580,91,16,24.20,13.1,2444,28,0,2,234,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.690,91,17,24.20,12.4,2511,28,-34,0,233,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.790,94,18,24.20,12.4,2511,29,-98,-3,234,-18,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:48.900,94,18,24.20,13.5,2528,29,-104,-21,233,-38,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.010,94,18,24.40,10.2,2528,29,-121,-61,204,-37,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.120,94,18,24.40,10.2,2536,29,-108,-63,186,-6,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.220,91,19,24.40,10.4,2539,29,-79,-70,185,-3,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.330,91,19,24.30,10.4,2539,29,-83,-77,191,-1,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.440,91,19,24.30,10.6,2540,29,-84,-63,248,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.540,91,20,24.40,10.0,2534,29,-84,-47,264,-1,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.650,87,20,24.40,10.0,2534,29,-112,-29,264,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.760,87,20,24.30,10.6,2532,29,-118,1,261,-1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.870,87,21,24.30,10.0,2528,29,-136,1,254,-2,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:49.970,87,21,24.30,10.0,2528,29,-195,-46,252,22,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.080,89,21,24.30,10.9,2548,29,-204,-45,195,24,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.190,89,22,24.30,11.4,2548,29,-208,-2,189,6,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.290,89,22,24.30,11.4,2557,29,-236,-1,203,2,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.400,89,22,24.30,10.3,2564,29,-277,-77,207,3,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.510,84,23,24.40,10.3,2564,29,-250,-30,212,14,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.620,84,23,24.40,10.0,2549,29,-219,1,216,1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.720,84,23,24.40,9.7,2552,29,-216,1,219,0,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.830,84,24,24.40,9.7,2552,29,-213,1,220,0,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:50.940,80,24,24.30,9.9,2554,29,-184,2,221,0,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.040,80,24,24.40,9.9,2555,29,-182,2,222,0,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.150,80,25,24.40,9.9,2555,29,-182,2,205,16,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.250,80,25,24.40,9.7,2545,29,-179,2,191,21,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.360,76,25,24.40,9.7,2545,29,-176,2,191,5,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.470,76,25,24.30,9.9,2552,29,-169,2,191,2,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.570,76,26,24.40,9.4,2543,30,-223,20,252,1,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.680,76,26,24.40,9.4,2543,30,-210,3,272,58,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.790,76,26,24.40,9.3,2553,30,-206,2,246,163,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:51.890,78,26,24.40,10.5,2541,30,-206,2,227,186,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:52.000,78,27,24.40,10.5,2541,30,-101,2,222,11,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:52.100,78,27,24.30,10.5,2539,30,-81,29,220,4,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:52.210,78,27,24.30,9.6,2539,30,-166,111,205,225,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:52.320,90,27,24.30,9.6,2535,30,2,208,376,-2,1024,-205,70,0,0,-1017,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:52.430,90,28,24.30,9.7,2534,30,3,594,529,-18,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:14:52.530,90,29,24.30,9.7,2534,30,2,850,381,-123,1024,-205,70,0,0,-1017,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
