Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-24,06:46:54.750,4,5,-382,-3,1024,-615,62,0,0,-813,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,0.0
2020-02-24,06:46:55.020,3,5,-382,-3,1024,-615,62,0,0,-813,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.120,3,5,-382,-3,1024,-615,62,0,0,-813,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.220,3,5,-381,-2,1024,-615,62,0,0,-813,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.320,3,4,-381,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.420,3,4,-381,-2,1024,-615,62,0,0,-813,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.520,3,5,-381,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.620,3,5,-382,-2,1024,-615,62,0,0,-813,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.720,3,4,-382,-3,1024,-615,62,0,0,-813,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.820,3,5,-381,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:55.920,3,5,-382,-3,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.020,3,5,-382,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.120,3,4,-381,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.220,3,5,-382,-3,1024,-615,62,0,0,-813,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.320,3,5,-382,-3,1024,-615,62,0,0,-813,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.420,3,5,-406,-3,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.520,3,5,-410,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.620,3,5,-410,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.720,3,5,-410,-2,1024,-615,62,0,0,-813,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.820,3,4,-372,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:56.920,-11,4,-347,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.020,3,5,-256,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.120,3,4,-204,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.220,3,4,-174,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.320,3,4,-173,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.420,3,4,-173,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.520,3,4,-173,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.620,3,5,-173,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.720,3,4,-173,-2,1024,-615,62,0,0,-813,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.820,3,5,-173,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:57.920,3,4,-173,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.020,3,5,-173,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.120,3,4,-174,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.220,-34,4,-175,-2,1024,-615,62,0,0,-813,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.320,-1,4,-175,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.420,3,5,-174,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.520,3,5,-175,-2,1024,-615,62,0,0,-813,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.620,3,5,-163,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.720,5,4,6,-2,1024,-615,62,0,0,-812,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-24,06:46:58.820,3,5,104,-2,1024,-615,62,0,0,-812,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
