Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-05,11:09:32.100,96,24.50,0.2,0,-1,3,-1024,-1,-850,204,3,0,0,707,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:32.220,104,24.50,0.2,0,-1,3,-1024,-1,-849,204,3,0,0,707,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:32.330,104,24.50,0.2,0,-1,3,-1024,-1,-849,204,3,0,0,707,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:32.440,104,24.50,0.2,0,-14,3,-575,-1,-849,204,3,0,0,709,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:32.560,104,24.50,0.2,0,-4,3,-403,-1,-849,204,3,0,0,707,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:32.680,97,24.50,0.2,0,-2,3,-399,-1,-849,204,3,0,0,709,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:32.790,97,24.50,0.2,0,-1,3,-397,-1,-849,204,3,0,0,709,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:32.900,97,24.50,0.2,0,0,3,-397,-1,-849,204,3,0,0,858,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.020,97,24.50,0.2,0,0,3,-397,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.130,92,24.50,0.4,71,0,3,-395,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.250,92,24.50,0.4,71,0,3,-397,-1,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.360,92,24.50,1.3,26,0,3,-397,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.480,92,24.50,1.1,124,0,3,-395,-1,-850,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.590,93,24.50,0.8,124,0,3,-395,-1,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.710,93,24.50,0.8,172,0,3,-397,-1,-850,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.820,93,24.50,0.8,209,0,4,-397,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:33.940,80,24.50,0.8,209,0,3,-395,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.060,80,24.50,0.5,231,49,3,-439,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.170,80,24.50,0.7,266,0,3,-156,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.290,80,24.50,0.6,288,0,3,-80,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.400,96,24.50,0.6,288,0,3,-79,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.520,96,24.50,0.7,317,0,3,-78,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.640,96,24.50,0.8,346,0,3,-78,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.750,96,24.50,0.8,346,0,3,-78,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.860,94,24.50,0.8,375,0,3,-78,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:34.980,94,24.50,1.2,408,0,3,-78,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:35.100,94,24.50,1.2,408,0,3,-78,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:35.210,94,24.50,1.3,438,0,3,-78,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:35.330,100,24.50,1.2,469,0,3,-78,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:35.450,100,24.50,1.2,469,0,3,-78,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:35.560,100,24.50,1.2,499,1,3,-59,-1,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:35.680,100,24.50,1.5,530,1,3,-53,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:35.790,98,24.50,1.4,530,0,3,-51,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:35.910,98,24.50,1.4,566,-63,3,-50,-1,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.020,98,24.50,1.5,597,-250,3,-4,-1,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.140,96,24.50,1.5,597,-105,3,65,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.250,96,24.50,1.6,625,-59,3,63,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.370,96,24.50,1.6,657,1,3,61,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.490,96,24.50,1.6,690,0,3,60,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.600,96,24.50,1.6,690,0,17,60,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.710,96,24.50,1.7,717,0,24,60,-1,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.830,96,24.50,1.7,748,30,5,60,-1,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:36.950,96,24.50,1.7,748,62,4,60,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.060,95,24.50,1.7,779,89,4,60,-6,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.180,95,24.50,2.1,810,0,4,60,-4,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.290,95,24.50,2.1,810,0,4,60,-3,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.410,95,24.50,2.2,846,0,3,60,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.520,96,24.50,2.2,874,0,3,60,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.640,96,24.50,2.2,874,0,8,60,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.750,96,24.50,2.2,905,0,5,60,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.870,96,24.50,2.3,937,0,4,60,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:37.990,100,24.50,2.1,937,-16,4,74,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:38.100,100,24.50,2.1,967,-76,9,74,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:38.220,100,24.50,2.1,996,-1,14,74,-2,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:38.330,96,24.50,2.1,996,0,11,74,-2,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:38.450,96,24.50,2.1,1023,0,11,74,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:38.560,96,24.50,2.7,1057,0,16,74,-4,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:38.680,96,24.50,2.7,1080,58,16,74,-7,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:38.790,97,24.50,2.7,1080,46,13,76,-4,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:38.910,97,24.50,2.7,1116,27,9,76,-3,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.030,97,24.50,2.7,1116,1,24,76,-3,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.140,97,24.50,2.7,1150,1,41,76,-3,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.260,98,24.50,2.7,1176,-1,42,162,-20,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.370,98,24.50,3.1,1203,-1,28,208,-21,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.490,98,24.50,3.1,1203,0,28,239,-67,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.610,98,24.50,3.0,1231,0,57,244,-81,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.720,100,24.50,3.0,1252,0,57,245,-21,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.840,100,24.50,3.0,1252,0,14,246,-3,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:39.960,100,24.50,3.0,1281,0,11,246,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:40.070,100,24.50,3.0,1334,0,6,246,14,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:40.190,98,24.40,3.0,1334,0,5,265,39,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:40.310,98,24.40,4.4,1387,0,19,304,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:40.420,98,24.40,4.4,1440,0,36,353,-33,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:40.540,98,24.40,4.4,1440,0,40,396,-37,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:40.650,103,24.40,4.8,1492,0,35,438,-59,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:40.770,103,24.40,5.0,1530,0,6,466,-61,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:40.890,103,24.40,5.0,1554,-4,-11,483,-32,-850,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.010,102,24.40,5.0,1554,-8,-42,514,-31,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.120,102,24.30,5.7,1582,-23,-75,540,-36,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.240,102,24.30,6.0,1597,-130,-62,558,-43,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.360,102,24.30,6.0,1597,-216,-5,574,-64,-850,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.470,102,24.30,6.0,1631,-272,0,575,-168,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.590,102,24.30,6.8,1643,-270,3,563,-188,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.710,102,24.30,6.8,1643,-253,29,530,-152,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.830,102,24.30,7.7,1679,-237,13,523,-50,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:41.950,93,24.20,7.7,1716,-237,8,519,-4,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:42.060,93,24.20,8.0,1716,-223,-22,491,12,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:42.180,93,24.20,8.0,1767,-218,-69,460,61,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:42.290,100,24.20,8.0,1823,-217,-84,415,113,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:42.410,100,24.20,8.0,1877,-235,-125,370,119,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:42.530,100,24.20,8.0,1877,-268,-141,420,37,-850,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:42.640,100,24.20,8.0,1930,-279,-45,421,-3,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:42.760,102,24.10,8.8,1930,-279,-2,405,-33,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:42.880,102,24.10,8.8,1987,-262,1,374,-67,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.000,102,24.10,8.8,2032,-268,2,373,-150,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.110,102,24.10,8.8,2084,-276,5,372,-140,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.230,98,24.10,8.8,2084,-276,11,355,-50,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.350,98,24.10,9.4,2124,-273,13,355,-67,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.460,98,24.10,9.3,2167,-222,52,287,-1,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.580,98,24.10,9.3,2167,-202,9,281,3,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.690,97,24.10,9.3,2222,-115,5,297,1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.810,97,24.10,9.3,2270,-65,4,313,54,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:43.930,97,24.10,9.3,2315,-68,3,316,100,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.050,97,24.10,9.3,2315,-108,-2,331,100,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.160,95,24.10,9.3,2374,-2,-3,334,-1,-850,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.280,95,24.00,10.4,2401,0,0,336,-16,-850,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.390,95,23.90,10.4,2401,0,-43,322,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.510,96,23.90,12.2,2443,0,-26,301,-2,-850,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.620,96,23.90,12.2,2497,0,1,296,-36,-850,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.740,96,23.90,12.2,2497,0,2,294,-65,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.860,96,23.90,12.2,2509,0,6,292,-66,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:44.970,96,24.00,9.3,2508,0,8,292,-3,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:45.090,96,24.00,9.4,2508,0,-12,292,-2,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:45.210,96,24.00,9.4,2530,0,-28,292,-2,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:45.330,96,24.00,9.4,2535,0,-99,292,-1,-849,204,3,0,0,859,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-04-05,11:09:45.440,84,24.00,9.4,2535,1,-9,295,-3,-849,204,3,0,0,861,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
