Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-10-14,12:39:12.640,0,0.0,0,0.00,0.0,0,0,3,6,-878,-3,1024,204,301,0,0,-3,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,0.0
2020-10-14,12:39:12.690,0,0.0,0,0.00,0.0,0,0,3,6,-878,-3,1024,204,301,0,0,-3,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:12.790,0,0.0,0,0.00,0.0,0,0,3,6,-878,-3,1024,204,301,0,0,-3,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:12.890,0,0.0,0,0.00,0.0,0,0,3,5,-878,-3,1024,204,301,0,0,-3,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:12.990,0,0.0,0,0.00,0.0,0,0,3,6,-878,-3,1024,204,301,0,0,-3,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.090,0,0.0,0,0.00,0.0,0,0,3,5,-878,-3,1024,204,301,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.190,0,0.0,0,0.00,0.0,0,0,3,5,-878,-3,1024,204,301,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.290,0,0.0,0,0.00,0.0,0,0,3,5,-878,-3,1024,204,301,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.390,0,0.0,0,0.00,0.0,0,0,3,6,-878,-3,1024,204,301,0,0,-3,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.490,0,0.0,0,0.00,0.0,0,0,3,5,-878,-2,1024,204,301,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.590,0,0.0,0,0.00,0.0,0,0,3,6,-878,-3,1024,204,301,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.690,0,0.0,0,0.00,0.0,0,0,3,5,-878,-3,1024,204,301,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.790,0,0.0,0,0.00,0.0,0,0,3,6,-878,-3,1024,204,301,0,0,-2,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.890,0,0.0,0,0.00,0.0,0,0,3,6,-878,-3,1024,204,301,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-10-14,12:39:13.990,0,0.0,0,0.00,0.0,0,0,3,5,-878,-3,1024,204,301,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
