Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-07,17:26:24.310,86,22.40,8.7,1589,-169,1,429,74,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:24.840,85,22.40,9.8,1719,-149,76,295,81,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:25.360,85,22.30,10.1,1884,-134,-19,315,-1,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:25.890,88,22.30,11.2,2024,-365,9,277,11,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:26.420,80,22.20,11.7,2158,-521,-50,221,21,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:26.940,86,22.20,12.2,2259,-454,-79,230,55,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:27.470,83,22.10,12.5,2375,-427,19,214,-18,1024,-205,257,-1002,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:28.000,88,22.20,12.9,2453,-380,6,144,-4,1024,-205,257,-1002,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:28.530,80,22.20,11.5,2500,-331,-41,168,118,1024,-205,257,-1002,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:29.060,82,22.20,11.9,2472,3,12,220,-3,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:29.590,83,22.20,12.1,2501,4,14,122,-13,1024,-205,256,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:30.110,80,22.20,10.8,2540,5,40,166,42,1024,-205,256,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:30.640,80,22.30,10.8,2521,11,31,138,14,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:31.170,83,22.30,10.6,2506,19,94,160,-1,1024,-205,256,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:31.700,83,22.00,11.1,2495,124,6,148,0,1024,-205,256,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:32.220,81,22.00,11.0,2494,28,-7,174,32,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:32.750,81,22.00,10.9,2517,-392,59,185,-45,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:33.280,83,22.00,10.9,2485,-72,13,250,-3,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:33.810,83,22.00,11.9,2450,-50,-569,585,82,1024,-205,257,-1002,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:34.330,81,21.50,20.9,2355,5,-437,-69,-21,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:34.860,81,21.80,13.6,2503,4,-309,-474,-99,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:35.390,84,21.70,15.5,2446,4,-660,-410,-6,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:35.920,83,21.50,19.8,2457,4,-685,242,-14,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:36.440,81,21.70,16.6,2475,3,-767,156,-48,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:36.970,85,21.20,20.0,2374,-1,-416,-65,101,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:37.500,74,21.70,14.6,2565,-416,-610,-529,56,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:38.030,78,21.50,19.8,2468,-942,9,-251,465,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:38.560,79,21.70,13.9,2637,-443,247,182,-313,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:39.080,84,21.60,16.1,2420,-621,433,30,878,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:39.610,77,21.50,19.3,2515,-124,-234,10,-35,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:40.140,80,21.70,13.8,2624,-47,-400,-205,-25,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:40.670,78,21.80,12.6,2611,-78,-174,-437,-45,1024,-205,257,-1002,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:41.200,80,21.60,15.1,2449,-839,200,-221,249,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:41.730,77,21.80,12.4,2624,-644,125,84,-656,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:42.260,82,21.50,18.9,2374,-242,700,501,416,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:42.790,84,21.30,22.0,2435,-284,-164,187,-85,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:43.310,78,21.70,13.8,2627,-138,-515,-205,-12,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:43.840,86,21.70,13.7,2563,-117,-189,-408,-4,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:44.370,78,21.70,14.8,2525,-92,-93,-593,-797,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:44.900,80,21.50,19.4,2410,-237,10,-736,-767,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:45.430,81,21.50,19.1,2451,6,48,462,158,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:45.960,83,21.00,26.6,2380,4,4,-469,701,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:46.500,84,21.10,26.3,2462,-159,39,-841,-386,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:47.030,84,21.00,36.1,2492,12,6,-204,-870,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:47.560,85,20.40,28.6,2424,5,6,357,-945,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:48.090,85,20.00,31.9,2431,6,12,-373,-842,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:48.630,84,21.10,40.5,2558,-50,10,-711,-802,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:49.160,84,20.70,24.2,2547,8,5,-107,-813,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:49.690,84,21.10,36.3,2456,97,120,586,-237,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:50.230,85,21.00,39.3,2457,80,-7,757,384,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:50.760,84,20.00,42.4,2508,-215,459,174,-496,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:51.300,84,21.00,20.7,2583,-16,345,17,-481,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:51.830,85,21.30,15.6,2682,5,-130,-17,-6,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:52.360,88,21.40,13.4,2738,-42,5,339,-7,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:52.900,86,21.40,13.8,2688,4,79,-1,31,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:53.430,89,21.50,12.5,2713,5,-79,65,2,1024,-205,256,-1002,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:53.960,86,21.60,11.8,2721,-22,-31,137,103,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:54.490,87,21.60,11.7,2696,-39,56,60,4,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:55.000,86,21.70,11.3,2681,-30,9,86,-26,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:55.500,84,21.70,11.0,2654,-151,48,188,-91,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:56.050,85,21.70,10.9,2588,-106,47,175,94,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:56.580,88,21.70,10.7,2555,4,8,147,-4,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:57.110,87,21.70,10.4,2541,84,-13,130,31,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:57.650,86,21.80,10.7,2521,137,-42,155,109,1024,-205,257,-1004,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:58.180,85,21.70,11.0,2482,117,-31,143,-3,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:58.720,81,21.70,11.4,2503,121,-74,173,-7,1024,-205,257,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:59.250,80,21.80,10.9,2502,-9,-94,232,-157,1024,-205,257,-1002,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:26:59.790,81,21.70,11.7,2483,-142,-42,115,-14,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:27:00.320,80,21.70,11.3,2505,-52,94,286,220,1024,-205,256,-1002,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,17:27:00.850,84,21.70,12.8,2479,-47,11,139,-59,1024,-205,257,-1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,18:28:34.190,90,24.80,0.2,0,-22,6,-433,-4,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:34.700,92,24.80,0.2,0,4,5,-205,-4,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:35.220,87,24.70,0.6,86,4,6,-204,-4,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:35.740,87,24.70,1.1,175,4,6,-204,-4,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:36.270,89,24.70,1.4,341,4,5,-204,-4,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:36.790,86,24.70,2.0,486,4,5,-239,-7,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:37.310,88,24.70,2.2,619,2,11,-290,-4,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:37.830,85,24.70,2.3,753,4,6,-292,-4,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:38.360,87,24.60,2.5,869,-24,5,-268,-4,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:38.890,88,24.60,3.3,981,4,8,-261,-7,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:39.410,88,24.50,3.8,1107,4,6,-249,-30,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:39.940,86,24.50,4.1,1249,4,-26,-194,-4,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:40.460,88,24.30,6.1,1434,5,5,-120,-38,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:40.990,88,24.30,6.7,1648,75,6,-65,-42,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:41.520,84,24.20,7.8,1842,5,6,24,-25,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:42.040,88,24.10,8.3,2016,6,5,169,-4,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:42.570,88,24.00,9.3,2109,-12,-21,236,39,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:43.100,88,23.90,10.5,2207,-241,4,191,38,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:43.620,83,23.80,11.3,2333,-265,5,186,-4,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:44.150,86,23.80,12.0,2462,-265,-37,197,120,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:44.670,83,23.90,10.8,2483,-345,6,198,-4,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:45.200,86,23.80,11.1,2487,-570,184,317,36,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:45.730,81,23.60,13.4,2354,-239,-370,345,426,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:46.250,80,23.40,16.2,2487,1,-252,-184,261,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:46.780,73,23.70,11.5,2554,-31,-128,-347,118,1024,-205,257,-1008,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:47.310,82,23.50,11.2,2522,-652,-404,-570,-85,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:47.840,80,23.00,14.8,2333,-973,10,-579,352,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:48.360,74,23.30,13.6,2523,-450,483,156,-73,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:48.890,80,23.10,15.2,2409,-119,164,594,926,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:49.420,78,22.20,29.9,2352,-112,-210,699,28,1024,-205,258,-1008,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:49.940,79,22.80,15.9,2669,-82,-264,-211,1,1024,-205,257,-1008,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:50.470,77,23.10,13.3,2715,-23,-333,-485,-6,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:50.990,79,23.10,14.2,2521,-89,-133,-481,-152,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:51.520,83,23.10,14.6,2532,-85,-268,-530,-90,1024,-205,258,-1008,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:52.050,82,22.90,16.5,2427,-76,-216,-481,-144,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:52.580,83,22.90,17.3,2487,-74,-277,-522,-19,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:53.100,75,22.60,18.9,2411,-94,-341,-482,21,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:53.630,73,22.90,16.4,2587,-95,-389,-311,-13,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:54.160,75,23.00,15.1,2538,-103,-428,-443,-4,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:54.680,78,22.80,17.6,2420,-25,-276,-651,144,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:55.210,84,22.20,26.8,2416,-149,14,-430,-715,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:55.740,84,22.90,15.4,2680,-599,654,565,227,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:56.270,77,21.70,33.9,2432,-360,-474,76,166,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:56.800,75,22.80,16.2,2659,-772,549,-361,-583,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:57.320,68,22.70,16.6,2541,-835,63,-437,-125,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:57.850,63,23.00,13.3,2778,-731,127,-325,-137,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:58.380,70,23.10,11.7,2837,-36,-402,26,33,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:58.910,75,23.20,10.9,2702,-35,-347,303,-318,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:59.440,82,23.10,12.4,2428,-204,28,219,-809,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:28:59.980,73,22.80,16.3,2484,-691,460,-828,578,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:00.510,76,21.60,26.3,2400,-692,59,-151,-557,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:01.030,73,22.40,17.5,2407,-352,152,405,1024,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:01.560,76,22.60,18.6,2542,-84,-217,-173,46,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:02.100,74,22.90,14.0,2646,-10,-240,-402,1,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:02.630,77,22.90,14.5,2576,-400,127,-426,-543,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:03.160,70,22.60,21.6,2380,3,-241,549,40,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:03.690,75,21.90,25.9,2399,-48,489,-801,0,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:04.230,75,21.90,27.1,2422,3,-588,30,324,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:04.760,79,21.30,23.6,2408,5,516,312,180,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:05.290,83,22.00,19.3,2497,-8,321,-769,2,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:05.820,73,21.70,20.4,2526,-149,140,532,675,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:06.360,76,21.40,31.1,2536,-202,717,-437,31,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:06.890,78,21.60,26.0,2439,5,-767,510,82,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:07.420,76,22.20,18.2,2566,4,217,596,-151,1024,-205,258,-1008,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:07.950,78,21.70,28.2,2493,-47,269,-643,-323,1024,-205,258,-1008,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:08.490,76,22.10,20.9,2485,4,-846,585,-409,1024,-205,257,-1005,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:08.990,68,21.50,23.0,2479,-322,632,-608,-593,1024,-205,257,-1008,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:09.490,75,20.80,25.4,2410,2,-762,554,-174,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:10.040,69,21.90,20.8,2498,-988,-166,-526,372,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:10.570,74,22.20,16.9,2601,-238,628,499,10,1024,-205,258,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:11.100,73,21.20,32.4,2485,-246,5,263,-6,1024,-205,257,-1006,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
2019-12-07,18:29:11.630,72,21.90,20.2,2531,-15,-263,-119,-10,1024,-205,258,-1008,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
