Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-01,14:10:46.710,100,6.4,11.6,1011,4,6,-367,-4,1024,-205,-18,0,0,-3,745,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:47.210,97,6.4,11.5,989,4,6,-370,-4,1024,-205,-17,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:47.710,96,6.4,11.7,1151,4,6,-372,-4,1024,-205,-17,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:48.210,92,6.4,11.7,1286,4,6,-372,-4,1024,-205,-18,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:48.710,89,6.4,11.4,1385,4,6,-372,-4,1024,-205,-18,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:49.210,93,6.4,11.4,1411,18,6,-501,-4,1024,-205,-18,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:49.710,87,6.4,11.6,1414,8,8,-239,-4,1024,-205,-17,0,0,-2,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:50.210,90,6.4,11.8,1426,5,6,-85,-6,1024,-205,-18,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:50.710,90,6.4,11.7,1429,-11,5,-70,-6,1024,-205,-17,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:51.210,91,6.4,11.8,1473,1,6,-3,-6,1024,-205,-17,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:51.710,92,6.4,11.6,1553,57,28,72,-64,1024,-205,-17,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:52.210,92,6.3,11.8,1562,58,39,121,7,1024,-205,-17,0,0,-2,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:52.710,88,6.3,11.7,1538,5,9,148,-1,1024,-205,-18,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:53.210,84,6.3,11.7,1589,5,8,94,-3,1024,-205,-18,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:53.710,85,6.3,11.7,1645,51,9,165,-1,1024,-205,-18,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:54.210,89,6.3,11.5,1665,122,-9,172,27,1024,-205,-17,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:54.710,85,6.3,11.6,1723,40,20,-3,-6,1024,-205,-18,0,0,-2,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:10:55.210,82,6.3,11.7,1895,22,12,69,-4,1024,-205,-17,0,0,-3,744,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:11:09.070,79,6.4,11.7,994,106,6,-652,-6,1024,-205,4,0,0,-3,742,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:11:09.560,84,6.4,11.8,1068,3,6,-652,-4,1024,-205,4,0,0,-3,742,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:11:10.060,84,6.4,11.8,1166,4,6,-645,-4,1024,-205,4,0,0,-3,742,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:11:10.560,82,6.4,11.6,1229,3,6,-619,-4,1024,-205,4,0,0,-3,742,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:11:11.060,84,6.4,11.7,1346,35,-7,-562,-4,1024,-205,4,0,0,-3,742,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-02-01,14:11:11.560,86,6.4,11.9,1374,4,5,-544,-6,1024,-205,4,0,0,-3,742,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
