Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-23,11:48:45.330,93,7.7,0.0,0,-2,1,-15,2,1024,204,-23,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-08-23,11:48:45.420,93,7.7,0.0,0,-2,1,-15,2,1024,204,-22,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-08-23,11:48:45.520,93,7.7,0.0,0,-2,1,-15,2,1024,204,-22,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-08-23,11:48:45.620,93,7.7,0.0,0,-2,1,-15,1,1024,204,-23,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-08-23,11:48:45.730,93,7.7,0.0,0,-2,1,-15,2,1024,204,-23,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-08-23,11:48:45.830,93,7.7,0.0,0,-2,1,-15,2,1024,204,-23,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-08-23,11:48:45.930,93,7.7,0.0,0,-2,1,-15,1,1024,204,-23,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-08-23,11:48:46.030,93,7.7,0.0,0,-2,1,-15,2,1024,204,-23,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-08-23,16:14:16.420,92,8.2,0.0,0,2,-2,2,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:16.510,92,8.2,0.0,0,-8,-2,1,4,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:16.610,92,8.2,0.0,0,-7,-2,0,4,1024,204,-22,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:16.710,92,8.2,0.0,0,-7,-2,0,4,1024,204,-22,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:16.810,94,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:16.940,94,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.040,94,8.2,0.0,0,-5,-2,0,5,1024,204,-22,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.140,94,8.2,0.0,0,-5,-2,0,4,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.240,86,8.2,0.0,0,-5,-2,0,4,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.340,86,8.2,0.0,0,-5,-2,0,5,1024,204,-22,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.440,86,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.540,86,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.640,86,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.740,80,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.840,80,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:17.940,80,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.040,80,8.2,0.0,0,-5,-2,0,5,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.140,87,8.2,0.0,0,-2,-2,56,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.240,87,8.2,0.0,0,-2,-58,119,20,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.340,87,8.2,0.0,0,-3,-4,169,7,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.440,87,8.2,0.0,0,-4,-3,173,6,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.540,84,8.2,0.0,0,-5,-3,175,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.640,84,8.2,0.0,0,-7,-3,177,5,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.740,84,8.2,0.0,0,-27,-2,135,20,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.840,84,8.2,0.0,0,-5,-2,133,36,1024,204,-22,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:18.940,84,8.2,0.0,0,-10,25,132,5,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.040,86,8.2,0.0,0,-8,12,132,4,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.140,86,8.2,0.0,0,-7,6,131,4,1024,204,-22,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.240,86,8.2,0.0,0,145,2,127,4,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.340,86,8.2,0.0,0,162,18,128,5,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.440,84,8.2,0.0,0,74,29,145,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.540,84,8.2,0.0,0,1,0,147,5,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.640,84,8.2,0.0,0,-2,-1,149,5,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.740,84,8.2,0.0,0,14,42,149,45,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.840,84,8.2,0.0,0,93,95,150,156,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:19.940,85,8.2,0.0,0,106,110,163,172,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:20.040,85,8.2,0.0,0,107,56,164,114,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:20.140,85,8.2,0.0,0,105,6,165,12,1024,204,-23,0,0,-1018,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-23,16:14:20.240,85,8.2,0.0,0,56,2,165,7,1024,204,-23,0,0,-1018,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
