Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-01,08:59:14.730,3,6,-1024,-4,734,-1024,1024,0,0,-3,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,0.0
2020-05-01,08:59:14.990,3,6,-1024,-4,734,-1024,1024,0,0,-2,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.090,3,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.190,3,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.290,3,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.390,3,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.490,3,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.590,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.690,3,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.790,3,6,-1024,-4,734,-1024,1024,0,0,-2,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.890,3,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:15.990,3,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.090,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.190,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.290,3,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.390,3,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.490,3,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.590,2,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.690,2,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.790,3,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.890,2,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:16.990,2,6,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.090,3,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.190,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.290,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.390,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.490,3,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.590,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.690,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.790,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.890,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:17.990,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:18.090,2,5,-1024,-3,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:18.190,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:18.290,2,5,-1024,-4,734,-1024,1024,0,0,0,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:18.390,2,5,-1024,-4,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:18.490,2,5,-1024,-4,734,-1024,1024,0,0,0,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:18.590,2,5,-1024,-3,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:18.690,2,5,-1024,-4,734,-1024,1024,0,0,0,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
2020-05-01,08:59:18.790,3,5,-1024,-3,734,-1024,1024,0,0,-1,-1,-1,0,1,-1,1,-1,1,-1,0x0000000000000000,8.1
