Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-10,11:08:07.140,0,0.0,0.0,0,3,4,-1024,-3,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:07.630,0,0.0,0.0,0,3,5,-1024,-3,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:08.130,0,0.0,0.0,0,3,5,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:08.630,0,0.0,0.0,0,3,5,-1024,-3,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:09.130,0,0.0,0.0,0,3,4,-1024,-2,718,614,265,0,0,1003,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:09.630,0,0.0,0.0,0,3,4,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:10.130,0,0.0,0.0,0,3,5,-1024,-3,719,614,264,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:10.630,0,0.0,0.0,0,3,5,-1024,-3,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:11.130,0,0.0,0.0,0,2,5,-983,-3,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:11.630,0,0.0,0.0,0,3,5,-983,-3,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:12.130,0,0.0,0.0,0,3,5,-983,-3,718,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:12.630,0,0.0,0.0,0,3,4,-983,-3,718,614,265,0,0,1003,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:13.130,0,0.0,0.0,0,2,4,-983,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:13.630,0,0.0,0.0,0,3,5,-983,-3,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:14.130,0,0.0,0.0,0,3,4,-983,-3,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:14.630,0,0.0,0.0,0,2,4,-1024,-3,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-02-10,11:08:15.130,0,0.0,0.0,0,3,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
