Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-07,13:10:39.300,0,0.0,0.0,0,3,6,-1024,-3,-1024,614,592,0,0,-9,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:39.810,0,0.0,0.0,0,3,6,-1024,-3,-1024,614,592,0,0,-7,277,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:40.310,0,0.0,0.0,0,3,6,-1024,-4,-1024,614,592,0,0,-9,250,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:40.810,115,6.5,11.2,0,3,6,-1024,-4,-1024,614,592,0,0,-7,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:41.310,115,6.5,11.5,0,3,6,-1024,-4,-1024,614,592,0,0,-7,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:41.810,115,6.5,11.4,0,3,6,-1024,-4,-1024,614,592,0,0,-7,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:43.420,114,6.4,11.4,0,3,6,-1024,-3,-1024,614,592,0,0,-7,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:43.920,112,6.4,11.3,0,3,6,-1024,-3,-1024,614,592,0,0,-9,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:44.420,114,6.4,11.6,0,3,6,-1024,-3,-1024,614,592,0,0,-9,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-02-07,13:10:44.920,115,6.4,11.7,0,3,6,-1024,-3,-1024,614,592,0,0,-9,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
