Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-03,11:07:18.200,94,6.4,11.9,929,2,4,-334,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:18.690,92,6.4,11.9,973,2,4,-329,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:19.190,91,6.4,11.9,1029,2,-10,-311,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:19.690,92,6.4,11.9,1051,2,4,-292,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:20.190,90,6.4,12.0,1109,2,4,-290,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:20.690,89,6.4,11.9,1251,2,2,-289,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:21.190,90,6.4,11.9,1323,2,4,-263,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:21.690,91,6.4,11.8,1370,2,4,-237,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:22.190,91,6.4,11.9,1369,-63,4,-169,13,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:22.690,86,6.4,11.9,1411,1,4,-163,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:23.190,90,6.4,11.9,1433,2,4,-131,100,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:23.690,90,6.4,11.9,1515,2,-18,-29,100,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:24.190,90,6.4,11.8,1528,-23,4,19,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:24.690,90,6.4,11.8,1502,-39,4,26,-1,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:25.190,88,6.4,11.8,1549,1,6,122,-1,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:25.690,89,6.4,11.9,1626,2,5,248,-2,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:26.190,88,6.4,11.9,1669,2,9,338,-21,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-02-03,11:07:26.690,91,6.4,11.9,1703,2,8,400,-29,1024,614,-23,0,0,862,-961,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
