Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
1970-01-01,00:07:52.230,79,7.9,0.0,122,6,6,94,-6,1024,614,-27,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:52.730,83,7.9,0.0,191,22,6,94,-6,1024,614,-24,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:53.230,82,7.9,0.0,254,6,39,112,-7,1024,614,-24,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:53.730,78,7.9,0.0,358,6,8,110,-6,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:54.230,80,7.9,0.0,405,6,6,113,-6,1024,614,-24,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:54.730,81,7.9,0.0,488,6,8,112,-7,1024,614,-24,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:55.230,81,7.9,0.0,555,6,6,127,-7,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:55.730,80,7.9,0.0,632,6,4,132,-7,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:56.230,80,7.9,0.0,696,6,6,133,-6,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:56.730,81,7.9,0.0,796,6,6,140,-6,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:57.230,81,7.9,0.0,892,-84,6,182,-6,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:57.730,81,7.9,0.0,954,6,8,215,23,1024,614,-24,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:58.230,80,7.9,0.0,1079,6,-10,227,-4,1024,614,-24,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:58.730,78,7.9,0.0,1204,6,6,229,-7,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:59.230,82,7.9,0.0,1315,8,4,238,103,1024,614,-24,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:07:59.730,79,7.8,0.0,1368,6,6,261,-6,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:08:00.230,79,7.8,0.0,1362,-16,19,269,24,1024,614,-24,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:08:00.730,79,7.8,0.0,1334,6,8,275,45,1024,614,-24,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:08:01.230,80,7.8,0.0,1390,6,8,313,-6,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:08:01.730,80,7.9,0.0,1396,9,10,330,-6,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:08:02.230,79,7.8,0.0,1449,9,8,414,-6,1024,614,-23,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:08:02.730,80,7.8,0.0,1449,6,19,512,-7,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:08:03.230,79,7.8,0.0,1487,42,62,458,64,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:08:03.730,75,7.8,0.0,1587,41,2,454,-42,1024,614,-24,-1,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.6
1970-01-01,00:08:04.240,81,7.9,0.0,1667,5,-38,424,-7,1024,614,-24,-1,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.6
1970-01-01,00:08:04.740,79,7.9,0.0,1786,-320,23,442,-58,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:05.240,82,7.9,0.0,1820,-154,34,415,-1,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:05.740,85,7.9,0.0,1820,-47,-51,416,-203,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:06.240,87,7.9,0.0,1842,-39,32,396,5,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:06.740,87,7.9,0.0,1886,6,27,361,-37,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:07.240,88,7.9,0.0,1891,-44,118,416,76,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:07.740,87,7.9,0.0,1919,4,-43,404,-8,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:08.240,86,7.9,0.0,1975,6,6,379,-47,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:08.740,84,7.9,0.0,2018,6,23,396,47,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:09.240,83,7.9,0.0,2043,6,3,358,-7,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:09.740,78,7.9,0.0,1804,6,-1024,596,90,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:10.240,73,7.8,0.0,1821,8,-898,-292,-8,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:10.740,79,7.8,0.0,1832,-636,-332,-777,-65,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:11.240,66,7.8,0.0,1854,-685,-13,-59,318,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:11.740,72,7.8,0.0,2005,-884,-190,724,-211,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:12.240,78,7.8,0.0,1873,-743,291,746,68,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:12.740,72,7.8,0.0,1807,-161,-597,56,39,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:13.240,65,7.8,0.0,1906,-969,445,-425,-526,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:13.740,77,7.8,0.0,1810,-705,76,796,45,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:14.240,67,7.8,0.0,1777,-178,1,-487,-232,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:14.740,71,7.7,0.0,1794,-170,868,295,-424,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:15.240,69,7.7,0.0,1847,-28,655,558,-181,1024,614,-24,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:15.740,63,7.7,0.0,1896,12,-36,439,97,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:16.240,65,7.7,0.0,2043,22,170,273,-44,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:16.740,65,7.8,0.0,2107,6,-55,266,-7,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:17.240,68,7.8,0.0,1823,6,6,4,-53,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:17.740,65,7.8,0.0,1946,4,2,986,-91,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:18.240,72,7.8,0.0,1827,5,211,357,-7,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:18.740,71,7.8,0.0,1852,6,655,684,-29,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:19.240,71,7.8,0.0,1836,14,855,-105,-42,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:19.740,60,7.8,0.0,1853,-924,-186,24,421,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:20.240,64,7.8,0.0,2019,-606,157,199,-404,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:20.740,71,7.8,0.0,2014,-41,404,87,-8,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:21.240,65,7.8,0.0,2083,-101,10,531,-24,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:21.740,61,7.8,0.0,2025,-403,50,274,959,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:22.240,67,7.8,0.0,1823,-186,-281,-21,-8,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:22.740,63,7.8,0.0,1943,9,-337,-108,-169,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:23.240,68,7.8,0.0,2010,-258,-353,-284,10,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:23.740,69,7.8,0.0,1917,-907,473,-268,10,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:24.240,79,7.8,0.0,1932,-771,3,403,-571,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:24.740,70,7.8,0.0,1854,-407,251,319,770,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:25.240,71,7.8,0.0,1904,-222,-657,-158,9,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:25.740,77,7.8,0.0,1848,-941,598,-255,-292,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:26.240,67,7.8,0.0,1894,-822,-12,406,-504,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:26.740,64,7.8,0.0,1838,-691,184,406,725,1024,614,-23,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:27.240,76,7.8,0.0,1912,-512,-689,-281,-338,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:27.740,67,7.8,0.0,1825,-1024,112,-197,291,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:28.240,71,7.8,0.0,1943,-697,349,135,-542,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:28.740,67,7.8,0.0,1919,-131,9,342,-9,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:29.240,69,7.8,0.0,2014,4,412,488,-9,1024,614,-23,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:29.740,68,7.8,0.0,1791,6,816,374,-6,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:30.240,72,7.8,0.0,1909,-36,669,-463,-32,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:30.740,63,7.8,0.0,1876,-961,-141,-70,392,1024,614,-24,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:31.240,70,7.8,0.0,1938,-237,578,455,-537,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:31.740,57,7.8,0.0,1759,-22,776,376,-52,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:32.240,72,7.8,0.0,1886,-179,803,-538,-7,1024,614,-24,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:32.740,69,7.8,0.0,1860,-956,-181,-2,7,1024,614,-23,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:33.240,66,7.8,0.0,1975,-152,686,525,-187,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:33.750,69,7.8,0.0,1812,-295,-128,300,557,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:34.260,65,7.8,0.0,1932,-323,-599,-337,109,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:34.770,66,7.8,0.0,1869,-57,39,475,-984,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:35.310,60,7.8,0.0,1795,5,12,471,996,1024,614,-24,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:35.810,63,7.8,0.0,1870,-134,-18,-334,-815,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:36.310,71,7.7,0.0,1861,6,-1,693,873,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:36.810,73,7.7,0.0,1867,-55,-58,-444,-820,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:37.310,69,7.7,0.0,1795,6,2,639,854,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:37.820,64,7.7,0.0,1870,-54,1,-230,-938,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:38.370,70,7.7,0.0,1801,6,6,748,714,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:38.910,71,7.7,0.0,1884,2,-83,-149,-992,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:39.410,68,7.7,0.0,1785,46,-26,359,900,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:39.910,66,7.8,0.0,1880,-2,124,781,-491,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:40.410,64,7.8,0.0,1816,-41,6,-442,38,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:40.910,63,7.8,0.0,1900,-235,338,414,-246,1024,614,-24,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:41.420,63,7.8,0.0,1923,5,222,381,10,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:41.970,64,7.8,0.0,1996,6,169,306,-10,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:42.510,63,7.8,0.0,2087,-116,165,437,-21,1024,614,-24,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:43.010,73,7.8,0.0,1793,-379,-226,69,267,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:43.510,66,7.8,0.0,1962,-83,-321,-15,22,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:44.010,70,7.8,0.0,2027,6,-52,-120,-26,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:44.510,66,7.8,0.0,2062,-329,-348,-381,-31,1024,614,-23,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:45.020,68,7.8,0.0,1874,-1024,215,-39,254,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:45.570,68,7.8,0.0,1954,-551,259,393,-549,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:46.110,64,7.8,0.0,1881,-54,-309,539,-55,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:46.610,65,7.8,0.0,1794,5,-490,840,-8,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:47.110,74,7.8,0.0,1863,6,-317,-184,-3,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:47.610,69,7.8,0.0,1938,-1024,343,19,289,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:48.110,63,7.8,0.0,1970,-812,118,155,-409,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:48.620,69,7.8,0.0,2005,-70,430,449,-13,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.5
1970-01-01,00:08:49.170,67,7.8,0.0,1785,-302,11,224,769,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:49.710,67,7.8,0.0,1919,-150,-157,160,-3,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:50.210,63,7.8,0.0,2046,-45,-318,-254,-6,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:50.710,66,7.8,0.0,1992,-976,528,-283,-89,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:51.210,74,7.8,0.0,1894,-473,-308,685,37,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:51.710,69,7.8,0.0,1748,-442,-70,529,822,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:52.210,71,7.8,0.0,1885,-249,574,-637,-199,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:52.710,71,7.8,0.0,1867,-854,203,778,132,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:53.220,70,7.8,0.0,1802,-286,278,-579,-70,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:53.770,58,7.8,0.0,1814,6,423,569,-8,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:54.310,61,7.7,0.0,1724,33,-776,499,219,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:54.810,66,7.7,0.0,1867,-28,808,-452,-90,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:55.310,71,7.7,0.0,1833,6,-631,745,70,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:55.810,71,7.7,0.0,1921,-5,851,-533,-67,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:56.310,71,7.7,0.0,1862,6,-677,753,190,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:56.820,73,7.7,0.0,1926,11,866,-479,-106,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:57.370,72,7.7,0.0,1843,5,716,607,-53,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:57.910,77,7.7,0.0,1822,8,852,52,-106,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:58.410,71,7.7,0.0,1850,-339,367,-668,-8,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:58.910,70,7.8,0.0,1923,-985,5,-667,-307,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:59.410,72,7.7,0.0,1748,-1,594,65,-50,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:08:59.910,70,7.7,0.0,1959,-8,244,865,489,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:00.420,68,7.7,0.0,1831,-146,-309,-274,396,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:00.970,77,7.8,0.0,1921,-995,-301,-661,-453,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:01.510,72,7.7,0.0,1853,-640,-48,-386,412,1024,614,-23,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:02.010,75,7.7,0.0,2022,-767,-39,683,-191,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:02.510,72,7.7,0.0,1873,-761,366,534,767,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:03.010,65,7.7,0.0,1963,-35,-60,-83,158,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:03.510,70,7.7,0.0,2037,-4,-228,-180,169,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:04.020,65,7.7,0.0,2009,-728,-124,-783,-599,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:04.570,71,7.7,0.0,1822,-830,-23,187,24,1024,614,-24,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:05.110,67,7.7,0.0,1838,-316,-34,47,616,1024,614,-23,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:05.610,68,7.7,0.0,1871,-109,875,-246,-146,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:06.110,70,7.7,0.0,1884,-23,217,358,-12,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:06.610,59,7.8,0.0,2044,6,-169,259,142,1024,614,-23,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
1970-01-01,00:09:07.120,68,7.8,0.0,2141,6,214,433,-294,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:09:07.620,65,7.8,0.0,2047,4,66,272,-185,1024,614,-23,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:09:08.120,68,7.8,0.0,2036,2,9,313,-7,1024,614,-23,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:46.290,74,7.9,0.0,0,8,8,-193,-7,1024,614,708,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:46.790,74,7.9,0.0,0,8,6,45,-7,1024,614,708,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:47.290,79,7.9,0.0,0,8,18,39,-8,1024,614,708,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:47.790,71,7.9,0.0,12,8,4,39,-7,1024,614,707,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:48.290,74,7.9,0.0,33,8,8,2,-7,1024,614,708,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:48.790,77,7.9,0.0,60,9,8,-4,-8,1024,614,708,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:49.290,79,7.9,0.0,94,8,8,-7,11,1024,614,708,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:49.790,75,7.9,0.0,139,8,8,-7,-7,1024,614,708,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:50.290,79,7.9,0.0,194,8,8,-6,-8,1024,614,708,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
1970-01-01,00:10:50.790,76,7.9,0.0,223,8,10,-8,-4,1024,614,708,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.6
