Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-10-11,10:18:27.640,105,7.8,793,-1,1,-1024,0,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:27.680,105,7.8,793,-2,1,-1024,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:27.780,105,7.8,790,-1,1,-1024,0,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:27.880,105,7.8,790,-64,1,-1024,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.020,108,7.8,815,-3,1,-1024,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.120,108,7.8,882,-2,1,-1024,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.220,108,7.8,882,-17,1,-1024,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.320,108,7.8,1034,-3,1,-1024,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.450,102,7.8,1034,120,1,-1024,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.550,102,7.8,1064,77,1,-1024,-1,1024,-1024,529,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.650,102,7.8,1105,3,1,-932,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.750,102,7.8,1105,13,1,-652,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.850,104,7.8,1166,0,1,-551,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:28.950,104,7.8,1166,17,1,-493,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:29.050,104,7.8,1188,3,1,-459,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:29.150,104,7.8,1216,-1,1,-356,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:29.250,101,7.8,1216,-1,1,-288,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:29.350,101,7.8,1222,1,1,-273,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2020-10-11,10:18:29.450,101,7.8,1222,0,1,-272,-1,1024,-1024,529,0,0,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
