Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-16,21:10:09.400,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:09.500,0,0.0,0.0,0,5,6,-1024,-4,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:09.600,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:09.700,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:09.810,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:09.910,0,0.0,0.0,0,5,6,-1024,-4,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:10.020,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:10.120,0,0.0,0.0,0,5,6,-1024,-3,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:10.220,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:10.320,0,0.0,0.0,0,5,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:10.420,0,0.0,0.0,0,5,6,-1024,-4,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:10.640,0,0.0,0.0,0,5,6,-1024,-4,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:10.740,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:12.240,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:12.340,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:12.440,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:12.540,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:12.640,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:12.740,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:12.840,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:12.940,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:13.040,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.2
2020-04-16,21:10:13.140,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:13.240,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:13.340,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:13.440,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:13.540,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:13.640,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:13.740,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:13.840,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:13.940,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:14.040,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:14.140,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-2,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:14.240,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:14.340,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:14.480,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:14.580,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,923,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
2020-04-16,21:10:14.680,0,0.0,0.0,0,4,6,-1024,-4,-1024,-205,1024,0,0,-1,924,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,8.1
