Date,Time,RSSI(dB),RxBt(V),A2(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2000-01-01,00:00:07.720,0,0.0,0.0,2,5,-1024,-2,-773,1023,-25,0,0,-1012,612,-1,-1,1,-1,-1,-1,1,1,0x0000000000000009,6.9
