Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-13,07:28:18.810,6,-205,594,1,-293,-205,-10,0,-1003,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:19.310,6,699,1024,-7,-293,-205,-10,0,-1003,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:19.810,6,225,-298,-6,-293,-205,-10,-1,-1003,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:20.310,26,531,-939,-9,-293,-205,-10,-1,-1003,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:20.810,-11,742,189,-7,-291,-205,-10,0,-1003,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:21.310,-43,231,586,-77,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:21.810,-94,11,606,805,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:22.310,-269,-449,7,133,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:22.810,-154,-394,-240,-15,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:23.310,-1012,346,-274,25,-293,-205,-10,-1,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:23.810,-221,-341,-84,93,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:24.310,5,-515,455,-55,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:24.810,6,-22,1024,-148,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:25.310,11,-544,-507,-58,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:25.810,6,-701,-883,18,-291,-205,-10,-1,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:26.310,6,9,-1024,-6,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:26.810,36,9,-1024,-6,-291,-205,-10,-1,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:27.310,91,8,-989,-4,-293,-205,-10,-1,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:27.810,53,8,-981,-6,-291,-205,-10,-1,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:28.310,61,11,-1024,-4,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:28.810,6,6,-1024,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:29.310,6,6,-1024,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:29.810,6,6,-1024,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:30.310,6,6,-1024,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:30.810,6,6,-1024,-4,-293,-205,-10,0,-1005,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:31.310,5,6,-1024,-6,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:31.810,-22,71,-288,-6,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:32.310,5,5,-221,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:32.810,5,6,-191,-4,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:33.310,2,3,10,-6,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:33.810,-188,130,162,-6,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:34.310,-303,81,177,21,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:34.810,-211,-7,259,136,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:35.310,-407,-45,376,172,-293,-205,-10,-1,-1005,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:35.810,-177,-530,-274,18,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:36.310,-914,304,-304,-565,-293,-205,-10,0,-1005,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:36.810,-544,-239,-95,227,-291,-205,-10,-1,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:37.310,-399,-277,607,57,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:37.810,-389,-691,517,405,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:38.310,8,-11,1024,-75,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:38.810,6,-505,-315,-62,-293,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:39.310,35,-398,-509,-24,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:39.810,32,-329,-152,-6,-291,-205,-10,0,-1003,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:40.310,6,-523,231,-6,-293,-205,-10,-1,-1005,-1,-1,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:40.810,1,-211,181,-25,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:41.310,8,-184,-1024,-7,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:41.810,11,-113,-1024,-16,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:42.310,6,19,-1024,-8,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:42.810,0,816,897,-9,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:43.310,6,632,1024,-112,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:43.810,5,11,64,-9,-293,-205,-10,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:44.310,5,107,23,-7,-293,-205,-10,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:44.810,9,181,35,38,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:45.310,-168,9,-173,212,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:45.810,-86,233,-392,102,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:46.310,2,210,-435,114,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:46.810,5,247,-309,-1,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:47.310,-747,141,-508,15,-293,-205,-10,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:47.810,-857,145,-112,-335,-293,-205,-10,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:48.310,-383,194,52,446,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:48.810,-310,-71,210,948,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:49.310,-217,-59,947,-21,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:49.810,-196,-526,-773,-99,-291,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:50.310,-761,38,-167,88,-291,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:50.810,-226,-349,55,24,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:51.310,-11,-438,112,-56,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:51.810,-9,-559,-350,-4,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:52.310,-847,360,-665,225,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:52.810,-332,0,456,-202,-293,-205,-10,-2,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:53.310,-641,10,294,788,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:53.810,-229,-715,-661,-7,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:54.310,-755,479,-714,-423,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:54.810,-330,108,703,1024,-291,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:55.310,-316,-444,-95,302,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:55.810,-431,-345,-426,-289,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:56.310,3,-48,247,852,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:56.810,5,-123,388,652,-293,-205,-10,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:57.310,6,11,489,1024,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:57.810,5,-1,214,-1024,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:58.310,5,3,258,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:58.810,5,5,258,-4,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:59.310,5,6,258,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:28:59.810,5,6,258,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:00.310,5,6,258,-4,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:00.810,5,6,258,-3,-293,-205,-9,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:01.310,5,6,258,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:01.810,5,6,258,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:02.310,5,6,258,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:02.810,5,6,258,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:03.310,5,6,258,-3,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:03.810,5,6,258,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:04.310,5,6,258,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:04.810,5,5,258,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:05.310,5,6,258,-4,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:05.810,5,6,258,-3,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:06.310,5,5,258,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:06.810,5,5,258,-3,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:07.310,5,6,258,-4,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:07.810,5,6,258,-3,-291,-205,-10,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:08.310,5,6,258,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:08.810,5,5,258,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:09.310,5,6,258,-3,-293,-205,-10,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:09.810,5,6,258,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:10.310,5,5,258,-3,-291,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:10.810,5,6,258,-3,-293,-205,-9,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:11.310,5,6,258,-3,-291,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:11.810,5,6,258,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:12.310,5,6,258,-4,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:12.810,5,5,259,-4,-291,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:13.310,5,6,259,-4,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:13.810,5,6,258,-3,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:14.310,5,6,258,-3,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:14.810,5,5,258,-3,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:15.310,5,5,258,-4,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:15.810,5,5,259,-4,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:16.310,5,5,258,-3,-291,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:16.810,5,5,258,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:17.310,5,5,259,-3,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:17.810,5,6,258,-3,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:18.310,5,6,259,-3,-291,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:18.810,5,6,259,-3,-291,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:19.310,5,5,259,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:19.810,5,6,258,-3,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:20.310,5,6,259,-3,-291,-205,-10,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:20.810,5,6,259,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:21.310,5,6,259,-3,-291,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:21.810,5,6,258,-3,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:22.310,5,6,258,-3,-293,-205,-9,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:22.810,5,5,259,-3,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:23.310,5,5,259,-4,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:23.810,5,6,258,-4,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:24.310,5,5,258,-4,-291,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:24.810,5,5,258,-3,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:25.310,5,6,259,-3,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:25.810,5,5,259,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:26.310,5,5,258,-4,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:26.810,5,5,258,-3,-291,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:27.310,5,5,259,-3,-291,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:27.810,5,6,259,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:28.310,5,5,259,-3,-291,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:28.810,5,6,259,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:29.310,5,6,259,-3,-293,-205,-10,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:29.810,5,5,258,-4,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:30.310,5,5,258,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:30.810,5,5,259,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:31.310,5,6,259,-3,-293,-205,-9,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:31.810,5,5,259,-3,-293,-205,-10,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:32.310,5,5,258,-3,-291,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:32.810,5,6,259,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:33.310,5,6,259,-3,-293,-205,-10,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:33.810,5,5,259,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:34.310,5,5,259,-3,-293,-205,-10,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:34.810,5,5,259,-3,-293,-205,-10,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:35.310,5,5,259,-3,-293,-205,-10,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:35.810,5,6,258,-3,-293,-205,-10,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:36.310,4,6,259,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:36.810,5,6,259,-3,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:37.310,5,5,259,-3,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:37.810,4,6,258,-3,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:38.310,5,5,259,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:38.810,4,6,258,-3,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:39.310,4,5,259,-3,-293,-205,-9,0,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:39.810,5,5,259,-3,-293,-205,-9,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:40.310,5,5,259,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:40.810,5,5,259,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:41.310,5,5,259,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:41.810,5,5,259,-3,-293,-205,-10,0,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:42.310,4,5,259,-3,-293,-205,-9,-1,-1005,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
2019-12-13,07:29:42.810,5,5,259,-3,-293,-205,-9,-1,-1003,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.6
