Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-14,08:38:28.640,81,8.2,2,49.90,0.5,0,31,-4,-4,392,11,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:28.690,81,8.2,2,49.90,0.1,0,31,-4,-4,392,9,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:28.800,81,8.2,2,49.90,0.1,0,31,-4,-4,392,7,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:28.920,81,8.2,2,49.90,0.3,0,31,-4,-4,392,6,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.030,81,8.2,2,49.80,0.6,66,31,-4,-4,392,6,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.140,78,8.2,2,49.80,0.6,66,31,-4,-4,392,6,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.250,78,8.2,2,49.80,0.0,0,31,-4,-4,392,6,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.360,78,8.2,2,49.80,1.5,0,31,-4,-4,392,6,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.470,92,8.2,2,49.80,1.5,0,31,-4,-4,392,6,1024,1023,2,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.580,92,8.2,2,49.80,0.4,9,31,-4,-4,392,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.690,92,8.2,2,49.80,0.9,36,31,-4,-4,392,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.810,92,8.2,2,49.80,0.9,36,31,-4,-4,392,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:29.920,76,8.2,2,49.80,0.9,39,31,-4,-4,392,6,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.030,76,8.2,2,49.80,0.5,41,31,-4,-4,392,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.140,76,8.2,2,49.80,0.5,41,31,-4,-4,392,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.250,76,8.2,2,49.80,0.5,43,31,-4,-4,392,5,1024,1023,2,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.360,76,8.2,2,49.80,0.5,43,31,0,-4,391,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.470,89,8.2,2,49.80,0.7,45,31,-15,-4,188,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.580,89,8.2,2,49.80,0.5,47,31,-8,-4,71,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.690,89,8.2,2,49.80,0.9,47,31,-5,-4,71,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.800,92,8.2,2,49.80,0.9,49,31,-5,-4,71,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:30.910,92,8.2,2,49.80,0.5,55,31,-7,-4,71,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:31.020,92,8.2,2,49.80,0.8,55,31,-5,-5,71,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:31.140,92,8.2,3,49.80,0.8,57,31,-4,-5,71,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:31.250,92,8.2,3,49.80,0.9,62,31,-4,-4,71,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,08:38:31.360,81,8.2,3,49.80,0.5,62,31,-4,-4,71,5,1024,1023,3,0,0,-1024,958,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
