Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-05,14:52:37.950,82,8.0,0.0,2304,-638,-80,415,-116,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:38.450,78,8.0,0.0,2318,-797,3,429,-110,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:38.950,83,8.0,0.0,2347,-710,2,401,-191,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:39.450,80,8.0,0.0,2345,127,2,340,73,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:39.950,85,8.0,0.0,2365,-1,-97,533,18,810,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:40.450,79,8.0,0.0,1988,-64,-951,-265,42,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:40.950,82,8.0,0.0,2127,-35,3,-560,-56,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:41.450,90,8.0,0.0,2177,-1024,157,130,331,811,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:41.950,88,8.0,0.0,2370,-265,195,-201,-209,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:42.450,83,8.0,0.0,2337,-14,223,207,-79,811,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:42.950,80,8.0,0.0,2063,-309,254,943,551,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:43.450,71,8.0,0.0,2050,-184,-126,636,-1,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:43.950,70,8.0,0.0,2287,-201,-394,103,-37,810,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:44.450,73,8.0,0.0,2323,-1,-403,-65,-104,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:44.950,76,8.0,0.0,2080,-1024,279,-20,63,811,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:45.450,89,8.0,0.0,2204,-1024,95,281,-462,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:45.950,85,8.0,0.0,2235,-59,263,925,946,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:46.450,78,8.0,0.0,2079,-822,-821,-266,246,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:46.950,88,8.0,0.0,2122,-1024,437,52,533,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:47.450,78,8.0,0.0,2225,-631,487,-685,-187,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:47.950,75,8.0,0.0,2061,-3,78,746,-182,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:48.450,75,8.0,0.0,1968,1,-591,542,-12,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:48.950,86,8.0,0.0,2006,-580,-304,-196,-181,811,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:49.450,87,8.0,0.0,2348,-1024,76,149,-112,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:49.950,88,8.0,0.0,2156,-56,982,320,1,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:50.450,73,8.0,0.0,1993,-8,-856,835,142,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:50.950,79,8.0,0.0,1965,-1,-888,-402,136,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:51.450,84,8.0,0.0,1912,14,-993,170,41,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:51.950,77,8.0,0.0,2198,-956,3,905,-84,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:52.450,80,8.0,0.0,2029,-909,602,740,702,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:52.950,73,8.0,0.0,1959,-279,-699,-348,-48,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:53.450,69,8.0,0.0,1965,-887,-82,65,-44,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:53.950,76,8.0,0.0,2312,-1024,-156,-351,3,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:54.450,83,8.0,0.0,2198,-105,521,90,-522,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:54.950,76,8.0,0.0,2091,3,-508,760,78,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:55.450,86,8.0,0.0,1927,0,-258,316,-7,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:55.950,89,8.0,0.0,2325,-119,968,66,-1,810,-205,1,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:56.450,82,8.0,0.0,2147,-1,740,819,-41,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:56.950,76,8.0,0.0,2111,1,-759,710,57,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:57.450,83,8.0,0.0,2187,0,385,-271,-2,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:57.950,89,8.0,0.0,2140,1,-260,743,-1,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:58.450,90,8.0,0.0,2066,35,-78,-469,-76,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:58.950,87,8.0,0.0,2186,-1,351,725,0,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:59.450,82,8.0,0.0,2062,0,26,-345,-2,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:52:59.950,90,8.0,0.0,2123,128,-979,-9,19,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:00.450,86,8.0,0.0,2111,-21,184,281,2,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:00.950,83,8.0,0.0,2383,-16,581,205,-6,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:01.450,83,8.0,0.0,2017,-203,161,459,434,811,-205,1,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:01.950,76,8.0,0.0,2154,-246,-251,601,87,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:02.450,78,8.0,0.0,2413,-306,-586,-497,113,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:02.950,88,8.0,0.0,2225,-821,490,-40,-164,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:03.450,81,8.0,0.0,2248,-16,129,280,908,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:03.950,72,7.9,0.0,2020,-505,-240,356,784,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:04.450,70,7.9,0.0,2305,-159,-369,105,-6,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:04.950,70,7.9,0.0,2369,0,-510,18,-7,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:05.450,75,8.0,0.0,2342,0,-109,0,-96,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:05.950,89,8.0,0.0,2261,-1011,249,89,-197,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:06.450,90,8.0,0.0,2257,0,-29,161,25,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:06.950,91,8.0,0.0,2102,-781,0,619,-173,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:07.450,86,8.0,0.0,2208,-887,335,532,580,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:07.950,71,8.0,0.0,2161,-37,-449,-20,227,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:08.450,74,8.0,0.0,2204,0,-230,-700,6,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:08.950,83,8.0,0.0,2073,0,-618,148,-27,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:09.450,88,7.9,0.0,2068,0,-648,-202,74,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:09.950,82,7.9,0.0,2035,-946,3,655,-47,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:10.450,83,7.9,0.0,2297,-793,395,820,567,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:10.950,77,7.9,0.0,2269,5,-441,542,56,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:11.450,78,7.9,0.0,2139,-3,-474,-513,64,811,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:11.950,74,7.9,0.0,2151,-815,-653,267,-139,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:12.450,89,7.9,0.0,2199,-392,558,320,-33,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:12.950,76,8.0,0.0,2081,0,1024,252,-3,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:13.450,80,8.0,0.0,2089,-822,354,-30,1024,811,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:13.950,82,8.0,0.0,2125,-999,-22,255,-401,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:14.450,76,8.0,0.0,2290,1,360,228,113,810,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:14.950,75,7.9,0.0,2393,-59,431,1002,37,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:15.450,75,7.9,0.0,2165,-404,14,-92,669,811,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:15.950,74,7.9,0.0,2149,-135,-225,43,-30,810,-205,2,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:16.450,74,7.9,0.0,2425,-50,-228,35,-157,811,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:16.950,88,7.9,0.0,2365,-1024,457,55,-26,810,-205,2,0,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:17.450,87,7.9,0.0,2270,-138,-604,342,108,811,-205,1,-1,-912,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:17.960,92,7.9,0.0,2187,-270,-68,348,-185,810,-205,1,0,-912,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:18.460,88,7.9,0.0,2372,-382,-293,359,-187,810,-205,1,-1,-912,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:18.960,85,7.9,0.0,2276,-156,-165,173,-16,811,-205,2,0,-912,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:19.460,82,7.9,0.0,2265,-71,-11,336,-49,810,-205,1,0,-912,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:40.410,87,8.1,0.0,96,0,1,-285,-1,811,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:40.910,90,8.1,0.0,132,0,1,-191,-1,810,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:41.410,88,8.1,0.0,179,1,1,-188,-1,810,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:41.910,93,8.1,0.0,241,0,16,-210,-1,810,-205,3,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:42.410,93,8.1,0.0,318,0,14,-145,-1,810,-205,2,0,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:42.920,92,8.1,0.0,396,1,0,-149,-1,810,-205,2,0,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:43.420,91,8.1,0.0,480,1,2,-128,-2,810,-205,2,0,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:43.920,92,8.1,0.0,522,0,1,-118,-2,810,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:44.420,93,8.1,0.0,575,3,-3,-113,-1,811,-205,2,0,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:44.920,90,8.1,0.0,615,1,3,-95,-1,810,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:45.420,90,8.1,0.0,637,1,155,-56,-1,811,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:45.920,92,8.1,0.0,648,0,3,-51,-1,811,-205,3,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:46.420,92,8.1,0.0,618,0,2,-48,-1,810,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:46.920,93,8.1,0.0,662,0,2,-45,-1,810,-205,2,0,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:47.420,93,8.1,0.0,663,0,10,-45,-1,810,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:47.920,93,8.1,0.0,674,0,3,-45,-1,810,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:48.420,92,8.1,0.0,703,0,3,-37,-1,810,-205,3,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:48.920,91,8.1,0.0,723,1,-14,-32,-1,810,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:49.420,90,8.1,0.0,759,0,50,-31,-2,811,-205,2,-1,-921,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2019-12-05,14:53:49.920,92,8.1,0.0,790,1,10,2,-1,810,-205,2,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:50.420,92,8.1,0.0,811,1,74,-4,-10,810,-205,2,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:50.920,93,8.1,0.0,815,0,-1,-4,-1,810,-205,2,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:51.420,93,8.1,0.0,859,0,1,-3,-1,810,-205,424,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:51.920,94,8.1,0.0,896,0,1,-3,-1,810,-205,743,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:52.420,93,8.1,0.0,919,0,1,-4,-1,810,-205,266,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:52.920,93,8.1,0.0,992,1,1,-4,-1,811,-205,-21,0,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:53.420,92,8.1,0.0,1049,1,14,-3,-2,810,-205,-21,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:53.920,92,8.1,0.0,1061,3,4,155,-3,810,-205,-21,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:54.420,92,8.0,0.0,1076,1,-2,229,-2,811,-205,-21,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:54.920,92,8.0,0.0,1123,56,85,300,-1,811,-205,-21,0,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:55.420,93,8.0,0.0,1222,13,3,320,-4,810,-205,-22,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:55.920,93,8.0,0.0,1256,32,21,357,6,811,-205,-21,0,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:56.420,92,8.0,0.0,1399,1,-14,417,-1,811,-205,-21,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:56.920,91,8.0,0.0,1509,49,17,413,0,811,-205,-21,-1,-921,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.2
2019-12-05,14:53:57.420,93,8.0,0.0,1608,2,4,469,19,811,-205,-21,-1,-921,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:57.920,93,8.0,0.0,1689,1,87,542,12,811,-205,-21,0,-921,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:58.420,88,8.0,0.0,1783,0,-59,435,-2,811,-205,-21,-1,-921,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:58.920,84,8.0,0.0,1899,0,3,465,-100,810,-205,-21,0,-921,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:59.420,85,8.0,0.0,1974,-305,64,438,12,810,-205,-21,-1,-921,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:53:59.920,86,8.0,0.0,2055,-149,5,432,118,810,-205,-22,0,-921,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:54:00.420,86,8.0,0.0,2095,-2,-34,420,1,810,-205,-21,-1,-921,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
2019-12-05,14:54:00.920,88,7.9,0.0,2153,10,-45,417,-98,810,-205,-21,0,-921,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.2
