Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Amps(A),RPM(rpm),Cap(@C),FET(@C),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-07,12:42:36.590,98,8.1,0,0.0,15,29,29,24.93,-5,-4,32,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:36.690,98,8.1,0,0.0,145,29,29,24.93,-5,-4,32,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:36.790,100,8.1,0,0.0,145,29,29,24.93,-5,-4,32,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:36.890,100,8.1,0,0.0,177,29,29,24.93,-5,-4,32,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:36.990,100,8.1,0,0.0,198,29,29,24.93,-5,-4,31,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.090,100,8.1,0,0.0,198,29,29,24.93,-2,-4,31,7,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.190,100,8.1,0,0.0,213,29,29,24.93,-4,-4,11,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.290,93,8.1,0,0.0,213,29,29,24.93,-4,-4,11,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.390,93,8.1,0,0.0,229,29,29,24.93,-4,-4,26,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.500,93,8.1,0,0.0,244,29,29,24.93,-5,-4,27,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.600,93,8.1,0,0.0,244,29,29,24.93,-5,-4,27,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.700,93,8.1,0,0.0,257,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.800,93,8.1,0,0.0,257,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:37.900,93,8.1,0,0.0,269,29,29,24.93,-5,-4,27,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.000,93,8.1,0,0.0,278,29,29,24.93,-5,-4,28,5,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.100,93,8.1,0,0.0,278,29,29,24.93,-5,-4,27,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.210,97,8.1,0,0.0,290,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.310,97,8.1,0,0.0,290,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-977,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.410,97,8.1,0,0.0,300,29,29,24.93,-5,-4,27,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.510,97,8.1,0,0.0,311,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-977,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.610,93,8.1,0,0.0,311,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.710,93,8.1,0,0.0,318,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.810,93,8.1,0,0.0,318,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:38.910,93,8.1,0,0.0,328,29,29,24.93,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.010,95,8.1,0,0.0,328,29,29,24.93,-5,-4,28,6,1024,204,3,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.110,95,8.1,0,0.0,339,29,29,24.93,-5,-4,27,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.210,95,8.1,0,0.0,368,30,29,24.87,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.310,95,8.1,0,0.0,368,30,29,24.86,-9,-4,28,6,1024,204,3,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.420,96,8.1,0,0.0,393,30,29,24.86,-8,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.520,96,8.1,0,0.0,419,30,29,24.86,4,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.620,96,8.1,0,0.0,419,30,29,24.86,2,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.720,96,8.1,0,0.0,441,30,29,24.86,-2,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.820,96,8.1,0,0.0,441,30,29,24.86,-4,-3,28,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:39.920,94,8.1,0,0.0,462,30,29,24.86,-5,-3,28,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.020,94,8.1,0,0.0,486,30,29,24.83,-36,-4,28,6,1024,204,3,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.120,94,8.1,0,0.0,486,30,29,24.83,-8,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.220,94,8.1,0,0.0,509,30,29,24.87,-7,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.320,100,8.1,0,0.0,509,30,29,24.86,-21,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.420,100,8.1,0,0.0,524,30,29,24.86,-112,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.520,100,8.1,0,0.0,524,30,29,24.84,-72,-4,28,6,1024,204,4,0,0,-977,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.630,100,8.1,0,0.0,547,30,29,24.84,-27,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.730,100,8.1,0,0.0,561,31,29,24.84,-28,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.830,88,8.1,0,0.0,561,31,29,24.85,-74,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:40.930,88,8.1,0,0.0,581,31,29,24.85,-91,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.030,88,8.1,0,0.0,581,31,29,24.84,-50,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.130,88,8.1,0,0.0,607,31,29,24.84,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.230,97,8.1,0,0.0,622,31,29,24.83,-7,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.330,97,8.1,0,0.0,622,31,29,24.85,-7,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.430,97,8.1,0,0.0,640,31,29,24.85,-5,-4,28,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.530,97,8.1,0,0.0,640,31,29,24.84,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.630,98,8.1,0,0.0,658,31,29,24.84,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.740,98,8.1,0,0.0,682,31,29,24.82,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.840,98,8.1,0,0.0,682,31,29,24.86,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:41.940,98,8.1,0,0.0,700,32,29,24.86,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.040,98,8.1,0,0.0,700,32,29,24.80,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.140,96,8.1,0,0.0,718,32,29,24.80,-5,-4,28,7,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.240,96,8.1,0,1.0,736,32,29,24.82,-5,-4,28,7,1024,204,4,0,0,-977,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.340,96,8.1,0,1.0,736,32,29,24.82,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.440,96,8.1,0,0.0,750,32,29,24.81,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.540,99,8.1,0,0.0,750,32,29,24.80,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.640,99,8.1,0,0.0,766,32,29,24.80,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.740,99,8.1,0,0.0,782,32,29,24.81,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.840,99,8.1,0,0.0,782,32,29,24.81,-5,-4,28,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:42.940,99,8.1,0,0.0,801,32,29,24.81,-5,-4,72,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.040,93,8.1,0,0.0,801,32,29,24.80,-5,-4,112,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.140,93,8.1,0,0.0,816,32,29,24.80,-5,-4,175,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.240,93,8.1,0,0.0,827,32,29,24.80,-4,-4,204,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.350,93,8.1,0,0.0,827,32,29,24.80,-5,-4,205,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.450,94,8.1,0,0.0,846,33,29,24.80,-5,-4,220,6,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.550,94,8.1,0,0.0,846,33,29,24.81,-5,-4,227,6,1024,204,4,0,0,-977,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.650,94,8.1,0,0.0,859,33,29,24.81,-5,-4,229,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.750,94,8.1,0,1.0,870,33,29,24.79,-5,-4,231,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.850,97,8.1,0,1.0,870,33,29,24.79,-5,-4,231,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:43.950,97,8.1,0,1.3,886,33,29,24.80,-9,-4,231,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.050,97,8.1,0,1.3,886,33,29,24.83,-38,-4,200,9,1024,204,3,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.150,97,8.1,0,2.2,900,33,29,24.83,-42,-4,183,36,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.250,97,8.1,0,3.4,916,33,29,24.77,-10,-5,179,21,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.350,94,8.1,0,3.4,916,33,29,24.77,-8,-4,177,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.460,94,8.1,0,2.8,939,33,29,24.75,-7,-4,177,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.560,94,8.1,0,2.8,939,33,29,24.75,-5,-4,177,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.660,94,8.1,0,7.2,971,33,29,24.75,-5,-4,175,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.760,94,8.1,1,7.5,1004,33,29,24.70,-5,-4,175,6,1024,204,3,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.860,94,8.1,1,7.5,1004,34,29,24.70,-5,-4,177,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:44.960,94,8.1,1,6.0,1040,34,29,24.68,-5,-4,177,46,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.060,94,8.1,1,6.0,1040,34,29,24.69,-5,-4,175,75,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.160,99,8.1,1,7.8,1079,34,29,24.69,-5,-4,177,31,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.270,99,8.1,2,8.9,1079,34,29,24.65,-5,-4,177,12,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.370,99,8.1,2,8.9,1112,34,29,24.65,-5,-4,183,9,1024,204,4,0,0,-977,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.470,99,8.1,2,10.4,1150,34,29,24.65,-5,-4,189,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.570,99,8.1,3,10.4,1150,34,29,24.63,-5,-6,190,5,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.680,92,8.1,3,10.1,1191,34,30,24.63,-5,-7,192,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.780,92,8.1,3,8.6,1220,34,30,24.64,-5,-28,222,10,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.880,92,8.1,4,8.6,1220,34,29,24.64,-5,-15,230,25,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:45.980,92,8.1,4,13.0,1253,35,29,24.59,-5,-9,234,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.090,93,8.1,5,13.0,1253,35,29,24.59,-5,-6,237,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.190,93,8.1,5,10.7,1289,35,29,24.59,-4,-5,241,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.300,93,8.1,5,11.6,1323,35,29,24.54,-5,-4,267,6,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.400,93,8.1,6,11.6,1323,35,29,24.54,-5,-5,309,7,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.510,98,8.0,6,11.8,1339,35,29,24.56,-5,-5,311,52,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.610,98,8.0,7,13.0,1339,35,29,24.56,-4,-5,312,94,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.710,98,8.0,7,13.0,1367,35,30,24.56,-4,-5,366,96,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.820,98,8.0,8,15.1,1415,36,30,24.48,-4,-4,398,9,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:46.920,93,8.0,8,15.1,1415,36,30,24.48,-4,-3,412,7,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.020,93,8.0,8,17.1,1433,36,30,24.51,-4,0,441,7,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.120,93,8.0,10,17.1,1448,36,30,24.48,-4,173,447,212,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.230,93,8.0,11,17.1,1448,36,30,24.48,-5,146,448,175,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.340,93,8.0,11,20.0,1466,36,30,24.42,24,84,365,103,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.440,94,8.0,12,20.0,1466,36,30,24.43,-3,41,337,59,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.540,94,8.0,12,20.6,1493,36,30,24.43,-4,0,362,13,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.650,94,8.0,13,22.1,1511,36,30,24.42,-4,-14,423,10,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.750,94,8.0,14,22.1,1511,36,30,24.42,-5,-92,438,14,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.860,98,8.0,14,20.9,1554,37,30,24.37,-5,-123,439,13,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:47.960,98,8.0,15,24.4,1554,37,30,24.32,-5,-124,439,10,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.070,98,8.0,17,24.4,1573,37,30,24.32,-5,-71,439,7,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.170,98,8.0,17,23.2,1600,37,30,24.33,-5,-31,439,7,1024,204,4,0,0,-976,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.270,92,8.1,18,23.2,1600,37,30,24.30,-21,-5,417,3,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.380,92,8.1,18,25.3,1625,37,30,24.30,-144,-39,329,3,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.480,92,8.1,19,28.2,1670,37,30,24.29,-202,-46,328,2,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.590,92,8.1,21,28.2,1670,38,30,24.29,-198,-60,311,-3,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.690,93,8.1,21,24.4,1718,38,30,24.29,-171,-11,297,1,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.800,93,8.1,22,24.4,1718,38,30,24.29,-173,-7,295,-29,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:48.900,93,8.1,22,29.7,1747,38,30,24.29,-156,-5,259,-113,1024,204,3,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:49.010,93,8.1,24,23.8,1770,38,30,24.30,-156,-4,256,-114,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-04-07,12:42:49.110,98,8.1,25,23.8,1770,38,30,24.30,-162,-4,256,-41,1024,204,4,0,0,-977,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
