Date,Time,RSSI(dB),RxBt(V),Amps(A),RPM(rpm),FET(@C),mAh(mAh),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-02,07:39:27.350,88,8.2,1.0,49,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:27.460,88,8.2,0.8,52,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:27.570,88,8.2,0.8,52,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:27.680,88,8.2,1.0,53,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:27.790,88,8.2,0.6,56,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:27.910,88,8.2,0.8,56,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:28.020,90,8.2,0.8,60,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:28.130,90,8.2,0.6,64,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:28.240,90,8.2,0.7,64,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:28.350,90,8.2,0.7,68,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:28.470,87,8.2,0.7,72,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:28.580,87,8.2,0.7,72,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:28.690,87,8.2,1.0,77,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:28.800,87,8.2,1.0,85,26,10,49.80,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,0,-1,0x0000000000000008,8.0
2020-05-02,07:39:31.420,85,8.1,0.5,0,26,10,49.90,0,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:31.530,87,8.1,0.3,0,26,10,49.90,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:31.640,87,8.1,0.5,0,26,10,49.90,1,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:31.750,87,8.1,0.5,0,26,10,49.90,-2,3,28,-1,1024,-1024,1024,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:31.870,87,8.1,0.4,0,26,10,49.80,13,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:31.970,89,8.1,0.5,0,26,10,49.80,30,3,28,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.080,89,8.1,0.5,0,26,10,49.80,1,3,244,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.190,89,8.1,0.7,32,26,10,49.80,1,3,248,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.310,89,8.1,1.4,38,26,11,49.80,1,3,250,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.420,87,8.1,1.4,38,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.530,87,8.1,1.0,40,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.640,87,8.1,0.7,43,26,11,49.80,1,3,253,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.760,87,8.1,0.7,43,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.870,87,8.1,1.2,44,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:32.980,87,8.1,0.9,46,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.090,87,8.1,0.9,46,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.200,87,8.1,0.7,48,26,11,49.80,1,2,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.310,86,8.1,0.7,48,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.420,86,8.1,0.9,49,26,11,49.80,1,2,253,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.530,86,8.1,0.5,51,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.650,86,8.1,0.9,53,26,11,49.80,1,3,253,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.760,84,8.1,0.9,53,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.870,84,8.1,0.8,55,26,11,49.80,1,3,253,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:33.980,84,8.1,1.1,58,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.090,84,8.1,1.1,58,26,11,49.80,1,3,253,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.200,80,8.1,0.8,62,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.310,80,8.1,0.8,66,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.430,80,8.1,0.8,66,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.540,80,8.1,0.7,70,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.650,88,8.1,0.8,70,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.760,88,8.1,0.8,75,26,11,49.80,1,3,253,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.880,88,8.1,1.1,80,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:34.990,88,8.1,0.9,88,26,11,49.80,1,3,252,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.100,86,8.2,0.9,88,26,11,49.80,1,3,72,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.210,86,8.2,1.5,97,26,11,49.80,0,3,37,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.320,86,8.2,1.3,106,26,11,49.80,0,3,36,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.430,86,8.2,1.3,106,26,11,49.80,1,3,36,15,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.540,88,8.2,1.3,116,26,11,49.80,0,4,35,0,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.650,88,8.2,1.5,129,26,11,49.80,1,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.770,88,8.2,1.5,129,26,12,49.80,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.880,88,8.2,1.6,142,26,12,49.80,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:35.990,86,8.2,2.3,160,26,12,49.80,0,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:36.100,86,8.2,2.3,160,26,12,49.80,0,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:36.220,86,8.2,2.5,178,26,12,49.80,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:36.330,86,8.2,2.8,195,26,12,49.80,104,3,35,-1,1024,-1024,1024,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:36.440,88,8.2,2.8,195,26,12,49.80,105,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:36.550,88,8.2,2.4,219,26,12,49.80,34,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:36.670,88,8.2,2.4,240,26,12,49.80,1,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:36.780,88,8.2,2.4,240,26,12,49.80,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:36.890,88,8.2,3.2,268,26,12,49.80,1,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.000,88,8.2,3.4,297,26,12,49.80,20,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.120,88,8.2,3.4,297,26,12,49.80,2,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.230,86,8.2,3.5,326,26,12,49.80,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.340,86,8.2,3.7,356,26,13,49.80,1,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.450,86,8.2,3.7,356,26,13,49.80,97,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.570,86,8.2,4.3,387,26,13,49.70,111,3,36,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.680,87,8.2,4.4,387,26,13,49.70,0,2,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.790,87,8.2,4.4,417,26,13,49.70,0,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:37.900,87,8.2,4.5,451,26,13,49.70,1,61,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.020,87,8.2,5.1,451,26,13,49.70,1,74,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.130,86,8.2,5.1,483,26,14,49.70,1,89,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.240,86,8.2,5.9,512,26,14,49.70,1,93,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.350,86,8.2,6.0,544,26,14,49.70,35,90,35,-2,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.460,86,8.2,6.0,544,26,14,49.70,1,109,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.580,88,8.2,6.0,570,26,14,49.70,1,112,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.690,88,8.2,6.3,599,26,15,49.70,1,52,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.800,88,8.2,6.3,599,26,15,49.70,27,9,36,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:38.910,88,8.2,6.8,623,26,15,49.60,9,5,36,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.030,87,8.2,6.8,623,26,15,49.70,3,4,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.140,87,8.2,6.4,641,26,15,49.70,2,38,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.250,87,8.2,5.3,656,26,15,49.70,116,18,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.360,87,8.2,6.4,673,26,16,49.60,33,4,36,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.480,87,8.2,6.4,673,26,16,49.70,5,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.590,87,8.2,6.1,690,27,16,49.70,2,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.700,87,8.2,6.9,707,27,16,49.60,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.810,87,8.2,6.9,707,27,17,49.60,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:39.920,87,8.2,5.7,720,27,17,49.70,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.040,87,8.2,6.4,737,27,17,49.60,1,4,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.150,87,8.2,6.4,737,27,17,49.70,1,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.260,87,8.2,6.4,752,27,17,49.70,1,4,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.380,86,8.2,6.5,765,27,17,49.60,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.490,86,8.2,6.5,765,27,18,49.60,0,3,35,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.600,86,8.2,6.8,780,27,18,49.60,0,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.710,86,8.2,6.8,795,27,18,49.60,0,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.830,87,8.2,6.8,795,27,18,49.60,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:40.940,87,8.2,7.3,812,27,18,49.60,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.050,87,8.2,7.9,826,27,19,49.70,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.160,87,8.2,7.9,826,27,19,49.60,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.270,86,8.2,6.4,866,27,19,49.60,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.390,86,8.2,13.4,921,27,19,49.40,1,3,35,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.500,86,8.2,13.4,921,27,20,49.40,1,3,36,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.610,86,8.2,14.1,977,27,20,49.40,1,3,77,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.730,86,8.2,13.0,1016,27,21,49.40,1,3,158,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.840,86,8.2,13.0,1016,27,22,49.30,1,2,165,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:41.950,86,8.2,14.0,1050,27,22,49.30,1,3,170,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.070,86,8.2,13.8,1089,27,22,49.30,3,3,172,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.180,84,8.2,13.8,1089,27,23,49.30,22,3,227,-1,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.290,84,8.2,13.6,1120,27,23,49.30,4,3,320,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.410,84,8.2,14.4,1148,27,24,49.30,2,3,334,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.520,84,8.2,14.4,1148,27,24,49.30,1,3,337,-1,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.630,84,8.2,15.7,1173,27,25,49.30,1,3,337,-2,1024,-1024,1024,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.750,84,8.2,17.7,1195,27,25,49.30,4,3,338,-38,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.860,84,8.2,17.7,1195,27,26,49.20,3,3,338,-9,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:42.970,87,8.2,16.7,1210,27,26,49.20,-32,3,338,-4,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-05-02,07:39:43.080,87,8.2,18.9,1245,27,26,49.10,-94,3,338,-2,1024,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
