Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-09,09:34:19.580,94,8.0,0.0,478,-1,1,39,2,1024,204,5,0,0,-1018,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:19.630,94,8.0,0.0,478,-57,1,127,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:19.730,94,8.0,0.0,478,-75,1,364,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:20.080,93,8.0,0.0,511,-1,1,202,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:20.300,93,8.0,0.0,533,-1,1,202,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:20.400,96,8.0,0.0,533,-1,1,202,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:20.500,96,8.0,0.0,481,-1,1,202,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:20.600,96,8.0,0.0,511,-1,1,202,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:20.810,93,8.0,0.0,487,-1,1,202,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:20.910,93,8.0,0.0,487,-1,1,200,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:21.010,93,8.0,0.0,488,-1,1,200,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:21.110,93,8.0,0.0,504,-1,1,200,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:21.320,94,8.0,0.0,500,-1,1,200,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:21.420,94,8.0,0.0,572,-1,1,200,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:21.520,94,8.0,0.0,572,-1,1,200,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:21.620,94,8.0,0.0,573,12,1,200,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:21.720,93,8.0,0.0,606,4,1,200,2,1024,204,4,0,0,-1018,-4,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:21.930,93,8.0,0.0,620,2,1,199,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:22.030,93,8.0,0.0,620,0,1,198,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:22.130,91,8.0,0.0,634,0,1,84,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:22.230,91,8.0,0.0,634,-1,1,79,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:22.370,91,8.0,0.0,646,-1,1,76,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:22.470,91,8.0,0.0,653,-1,1,74,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:22.570,91,8.0,0.0,653,-1,1,74,2,1024,204,4,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
2020-08-09,09:34:22.670,94,8.0,0.0,649,-2,1,74,2,1024,204,5,0,0,-1018,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.5
