Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2000-01-01,00:00:05.330,2,3,-1024,1,1024,204,277,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
