Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-10-09,10:38:59.740,94,8.0,720,0,3,-1024,0,1024,-205,153,0,0,-1,-954,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:38:59.780,94,8.0,720,0,3,-1024,0,1024,-205,153,0,0,-2,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:38:59.880,94,8.0,682,0,3,-1024,0,1024,-205,152,0,0,-2,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:38:59.980,97,8.0,706,0,3,-1024,0,1024,-205,152,0,0,-1,-957,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.090,97,8.0,706,0,3,-1024,0,1024,-205,152,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.190,97,8.0,762,0,3,-1024,0,1024,-205,152,0,0,-1,-957,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.290,97,8.0,762,0,3,-1024,0,1024,-205,152,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.390,92,8.0,812,0,3,-1024,0,1024,-205,152,0,0,-1,-957,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.490,92,8.0,855,0,3,-1024,0,1024,-205,153,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.590,92,8.0,855,0,3,-1024,0,1024,-205,153,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.690,92,8.0,906,0,3,-1024,0,1024,-205,152,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.790,92,8.0,906,0,3,-1024,0,1024,-205,153,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.890,93,8.0,952,0,3,-1024,0,1024,-205,152,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:00.990,93,8.0,1032,0,3,-1024,0,1024,-205,152,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-10-09,10:39:01.090,93,8.0,1032,0,3,-1024,0,1024,-205,152,0,0,-1,-955,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
