Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-08,09:20:48.720,0,0.0,0,3,6,-1024,-4,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,0.0
2020-02-08,09:20:49.210,0,0.0,0,3,6,-1024,-3,1024,614,174,0,0,970,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:49.710,0,0.0,0,3,6,-1024,-3,1024,614,173,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:50.210,0,0.0,0,3,6,-1024,-3,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:50.710,0,0.0,0,3,5,-1024,-3,1024,614,173,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:51.210,0,0.0,0,3,6,-1024,-3,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:51.710,0,0.0,0,3,6,-1024,-3,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:52.210,0,0.0,0,3,6,-1024,-3,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:52.710,0,0.0,0,3,5,-1024,-3,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:53.210,0,0.0,0,3,6,-1024,-3,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:53.710,0,0.0,0,3,5,-1024,-3,1024,614,174,0,0,971,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:54.210,0,0.0,0,3,5,-1024,-3,1024,614,173,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:54.710,0,0.0,0,3,6,-1024,-3,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:55.210,0,0.0,0,3,6,-1024,-3,1024,614,174,0,0,971,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:55.710,0,0.0,0,2,5,-1024,-3,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:56.210,0,0.0,0,3,5,-1024,-3,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:56.710,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,970,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:57.210,0,0.0,0,3,5,-1024,-3,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:57.710,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:58.210,0,0.0,0,2,5,-1024,-3,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:58.710,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:59.210,0,0.0,0,2,5,-1024,-2,1024,614,173,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:20:59.710,0,0.0,0,2,5,-1024,-3,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:00.210,0,0.0,0,3,5,-1024,-3,1024,614,174,0,0,971,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:00.710,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,970,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:01.210,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:01.710,0,0.0,0,2,5,-1024,-3,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:02.210,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:02.710,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,971,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:03.210,0,0.0,0,2,5,-1024,-3,1024,614,174,0,0,971,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:03.710,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:04.210,0,0.0,0,2,5,-1024,-3,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:04.710,0,0.0,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:05.210,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:05.710,0,0.0,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:06.210,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:06.710,0,0.0,0,2,5,-1024,-2,1024,614,173,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:07.210,0,0.0,0,2,5,-1024,-2,1024,614,174,0,0,971,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:07.710,84,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:08.210,93,7.6,0,2,5,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:08.710,89,7.6,0,2,48,-1024,-1,1024,614,174,0,0,970,-3,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:09.210,91,7.6,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:09.710,90,7.6,0,2,5,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:10.210,88,7.6,0,2,5,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:10.710,91,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:11.210,90,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:11.710,95,7.6,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:12.210,95,7.6,0,2,5,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:12.710,90,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-1,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:13.210,96,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:13.710,89,7.6,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:14.210,87,7.6,0,2,4,-1024,-2,1024,614,173,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:14.710,87,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:15.210,87,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:15.710,89,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:16.210,97,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:16.710,96,7.6,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:17.210,91,7.6,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:17.710,93,7.6,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:18.210,86,7.6,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:18.710,87,7.5,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:19.210,87,7.5,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:19.710,90,7.5,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:20.210,92,7.5,0,1,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:20.710,90,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:21.210,88,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:21.710,90,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:22.210,93,7.5,0,1,4,-1024,-1,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:22.710,99,7.5,0,1,4,-1024,-1,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:23.210,92,7.5,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:23.710,98,7.5,0,1,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:24.210,91,7.5,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:24.710,90,7.5,0,2,4,-1024,-2,1024,614,174,0,0,971,-1,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:25.210,86,7.5,0,2,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:25.710,86,7.5,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:26.210,86,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:26.710,87,7.5,0,1,4,-1024,-1,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:27.210,95,7.5,0,1,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:27.710,97,7.5,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:28.210,89,7.5,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:28.710,89,7.5,0,2,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:29.210,88,7.5,0,1,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:29.710,87,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:30.210,98,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:30.710,95,7.5,0,1,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:31.210,94,7.5,0,1,4,-1024,-1,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:31.710,96,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:32.210,92,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:32.720,93,7.5,0,1,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:33.220,98,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-1,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:33.720,95,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:34.220,92,7.5,0,1,4,-1024,-1,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:34.720,89,7.5,0,1,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:35.220,89,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:35.720,90,7.5,0,1,4,-1024,-2,1024,614,173,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:36.220,91,7.5,0,1,4,-1024,-1,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:36.720,92,7.5,0,1,4,-1024,-2,1024,614,174,0,0,971,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-02-08,09:21:37.220,87,7.5,0,1,4,-1024,-2,1024,614,174,0,0,970,-3,-1,-1,-1,-1,-1,-1,1,-1,0x0000000000000009,8.2
