Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-02,10:13:05.040,114,6.5,11.9,0,1,3,-1024,-1,-1024,614,2,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:05.540,116,6.5,11.9,0,2,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,0,-1,0x0000000000000009,8.0
2020-02-02,10:13:07.010,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:08.210,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:10.310,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:10.800,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:11.710,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:12.210,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:13.310,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:13.810,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-02,10:13:16.220,116,6.4,11.9,0,1,3,-1024,-1,-1024,614,3,0,0,903,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
