Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-24,08:20:02.810,88,8.1,0.0,0,1,0,601,1,1024,204,-15,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:02.850,88,8.1,0.0,0,17,1,601,1,1024,204,-15,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:02.950,88,8.1,0.0,0,0,1,499,1,1024,204,-14,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.050,88,8.1,0.0,0,-1,1,450,1,1024,204,-15,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.160,85,8.1,0.0,0,-4,0,339,1,1024,204,-15,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.260,85,8.1,0.0,0,-2,1,339,1,1024,204,-15,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.360,85,8.1,0.0,0,-2,0,339,1,1024,204,-14,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.460,85,8.1,0.0,0,-1,1,339,1,1024,204,-15,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.560,85,8.1,0.0,0,-1,1,339,1,1024,204,-14,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.660,87,8.1,0.0,0,-1,1,339,1,1024,204,-14,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.760,87,8.1,0.0,0,-1,1,339,1,1024,204,-14,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.860,87,8.1,0.0,0,-1,1,339,1,1024,204,-14,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-24,08:20:03.960,87,8.1,0.0,0,-1,-1,339,1,1024,204,-15,0,0,-302,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
