Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-31,19:43:43.720,81,8.1,126,23.00,0.6,0,30,-9,-5,-1024,7,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:43.770,81,8.1,126,23.00,0.6,0,30,-9,-5,-1024,7,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:43.910,81,8.1,126,23.00,2.7,0,30,-9,-6,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.020,79,8.1,126,23.00,1.1,0,30,-9,-5,-1024,7,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.120,79,8.1,126,23.00,1.4,0,30,-9,-5,-1024,7,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.220,79,8.1,126,23.00,1.4,0,30,-9,-5,-1024,7,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.320,79,8.1,126,23.00,0.9,0,30,-9,-5,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.420,79,8.1,126,23.00,0.9,0,30,-9,-6,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.520,81,8.1,126,23.00,1.1,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.620,81,8.1,126,23.00,1.1,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.720,81,8.1,126,23.00,1.1,0,30,-9,-5,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.820,81,8.1,126,23.00,0.9,0,30,-9,-5,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:44.930,81,8.1,126,23.00,0.9,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:45.030,81,8.1,126,23.00,0.9,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-08-31,19:43:45.170,81,8.1,126,23.00,1.1,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:45.280,81,8.1,126,23.00,1.1,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:45.380,81,8.1,126,23.00,1.2,0,30,-9,-5,-1024,7,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:45.480,81,8.1,126,23.00,1.3,0,30,-9,-5,-1024,7,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:45.580,81,8.1,126,23.00,1.3,0,30,-9,-5,-1024,7,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:45.680,81,8.1,126,23.00,1.3,0,30,-9,-6,-1024,7,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:45.780,81,8.1,126,23.00,1.3,0,30,-9,-5,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:45.880,81,8.1,126,23.00,1.1,0,30,-9,-5,-1024,7,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:45.980,81,8.1,126,23.00,1.5,0,30,-9,-5,-1024,7,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:46.080,81,8.1,126,23.00,1.5,0,30,-9,-5,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:46.180,81,8.1,126,23.00,1.5,0,30,-9,-6,-1024,7,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:46.280,81,8.1,126,23.00,1.5,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:46.380,81,8.1,127,23.00,1.3,0,30,-9,-5,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:46.480,81,8.1,127,23.00,1.2,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:46.580,81,8.1,127,23.00,1.2,0,30,-9,-5,-1024,9,1024,614,3,0,0,-533,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:46.680,80,8.1,127,23.00,1.2,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-31,19:43:46.780,80,8.1,127,23.00,1.2,0,30,-9,-5,-1024,9,1024,614,3,0,0,-535,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
