Date,Time,RSSI(dB),RxBt(V),RPM(rpm),FET(@C),Amps(A),mAh(mAh),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
1970-01-01,00:05:46.340,84,8.1,2010,34,15.6,165,23.78,4,9,356,-12,1024,204,4,837,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:46.860,91,8.1,2017,34,18.9,168,23.77,-256,25,357,-77,1024,204,4,835,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:47.380,81,8.1,2009,34,20.0,172,23.73,-171,-23,321,-6,1024,204,4,835,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:47.900,87,8.1,1993,34,15.9,175,23.73,4,2,328,-24,1024,204,3,837,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:48.430,88,8.1,2007,34,15.9,177,23.73,5,46,349,-81,1024,204,3,835,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:48.950,87,8.1,2002,34,17.7,180,23.74,-572,5,339,-106,1024,204,4,835,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:49.480,90,8.1,2035,34,13.0,182,23.78,-1024,3,384,-70,1024,204,4,837,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:50.000,84,8.1,2000,34,16.8,185,23.77,-1024,-10,345,-8,1024,204,4,835,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:50.520,88,8.1,1992,34,16.2,188,23.75,-1024,3,354,-7,1024,204,4,837,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:51.050,88,8.1,1989,34,13.3,190,23.70,-1024,3,334,-30,1024,204,4,837,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:51.570,80,8.1,1985,34,13.0,193,23.70,-1024,-23,378,10,1024,204,3,837,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:52.090,80,8.1,1991,34,17.4,197,23.70,-1024,3,341,-61,1024,204,4,835,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:52.620,83,8.1,1913,35,14.8,200,23.68,4,4,316,-16,1024,204,4,837,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:53.140,82,8.1,1929,35,24.1,204,23.56,8,-69,307,-208,1024,204,4,835,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:53.670,83,8.1,2004,35,20.0,207,23.58,2,62,240,18,1024,204,4,835,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:54.190,82,8.1,2030,35,14.8,210,23.61,-8,8,363,77,1024,204,4,835,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.4
1970-01-01,00:05:54.710,86,8.1,2022,35,17.1,213,23.64,3,3,296,-96,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:05:55.260,75,8.1,2054,35,20.3,216,23.53,-10,18,273,-10,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:05:55.790,84,8.1,2100,36,25.9,221,23.49,-61,27,277,-3,1024,204,3,835,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.4
1970-01-01,00:05:56.330,81,8.1,2184,36,23.2,225,23.43,-17,21,236,-70,1024,204,4,837,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.4
1970-01-01,00:05:56.870,81,8.1,2242,36,23.5,230,23.49,-17,5,320,-62,1024,204,4,837,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:05:57.370,85,8.1,2245,36,20.3,234,23.47,3,5,228,-4,1024,204,4,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:05:57.920,84,8.0,2081,36,32.3,237,23.26,18,-1024,355,48,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:05:58.460,83,8.0,2130,36,72.6,248,22.35,-1024,3,-587,-6,1024,204,4,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:05:58.990,82,8.0,2314,37,22.7,260,23.23,-1019,240,-267,-554,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:05:59.520,79,8.0,2229,38,41.9,265,23.13,3,266,-6,218,1024,204,3,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:00.040,76,8.0,2279,38,42.8,270,22.90,4,202,522,217,1024,204,4,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:00.570,78,8.0,2129,38,68.5,279,21.81,-273,-34,807,711,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:01.090,81,8.0,2224,40,47.5,293,22.68,-941,-807,-596,209,1024,204,4,837,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:01.620,76,8.0,2314,40,26.4,303,22.89,-516,665,748,579,1024,204,4,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:02.150,75,8.0,2142,41,106.5,312,21.52,-283,-775,227,599,1024,204,4,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:02.670,80,8.0,2227,42,79.6,327,21.75,-1024,0,-402,-562,1024,204,3,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:03.190,72,8.0,2282,43,42.5,338,22.63,-380,338,593,755,1024,204,4,837,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:03.720,68,7.9,2191,43,105.9,353,21.89,-177,-412,1,199,1024,204,4,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:04.250,75,8.0,2346,44,26.2,359,22.74,-37,-215,-125,-8,1024,204,3,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:04.790,75,8.0,2310,44,31.7,363,22.83,-37,-108,-185,-125,1024,204,4,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:05.330,72,8.0,2286,44,25.6,368,22.83,-52,-97,-149,-188,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:05.870,71,8.0,2269,44,23.5,373,22.88,-81,-70,-142,-185,1024,204,4,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:06.400,65,8.0,2266,44,26.7,377,22.92,-62,-135,-216,-176,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:06.920,76,8.0,2239,43,27.9,382,22.84,-29,-219,-260,-112,1024,204,4,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:07.450,86,8.1,2220,43,46.3,388,22.56,-91,-227,-361,-13,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:07.980,81,8.1,2228,43,42.2,395,22.61,-84,-252,-380,-27,1024,204,4,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:08.500,62,8.1,2236,43,43.1,402,22.55,-115,-293,-404,-55,1024,204,3,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:09.030,63,8.1,2238,44,38.4,409,22.54,-116,-241,-413,9,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:09.560,70,8.1,2235,44,45.4,417,22.43,-97,-176,-408,-6,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:10.080,80,8.1,2257,44,47.5,427,22.49,-84,-187,-389,-4,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:10.600,79,8.1,2233,44,48.9,433,22.26,-95,-233,-474,-3,1024,204,4,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:11.130,67,8.0,2270,44,39.6,441,22.68,-396,-631,439,0,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:11.660,75,8.0,2378,44,18.9,445,22.98,-1024,162,-75,507,1024,204,4,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:12.180,86,8.0,2316,44,21.5,449,22.95,-1024,252,89,-413,1024,204,3,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:12.710,83,8.0,2268,44,23.5,452,22.98,-1024,-5,-83,-188,1024,204,4,835,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:13.230,85,8.0,2295,44,19.4,456,23.05,-217,181,426,72,1024,204,3,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:13.760,83,8.0,2202,44,28.5,461,22.92,20,708,382,-58,1024,204,3,837,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
1970-01-01,00:06:14.290,77,8.1,2231,44,27.3,469,22.67,4,297,355,-85,1024,204,4,835,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.4
