Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-05,12:40:26.950,96,8.1,301,2,2,-202,-8,809,-205,903,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:27.450,96,8.1,332,3,2,-145,-1,809,-205,903,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:27.950,95,8.1,357,1,5,-40,-1,810,-205,903,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:28.450,95,8.1,378,1,10,-24,-1,809,-205,903,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:28.950,96,8.1,395,2,3,-21,-1,809,-205,903,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:29.450,95,8.1,400,1,9,78,-1,810,-205,903,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:29.950,95,8.1,416,1,72,137,10,810,-205,903,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:30.450,95,8.1,422,1,2,162,36,810,-205,903,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:30.950,96,8.1,423,1,2,185,-1,809,-205,903,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:31.450,95,8.1,430,2,3,189,-1,809,-205,903,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:31.950,95,8.1,426,2,3,194,-1,809,-205,903,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:32.450,94,8.1,436,1,2,192,-1,810,-205,903,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:32.950,95,8.1,427,2,2,194,-1,810,-205,679,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:33.450,95,8.1,434,2,2,192,-1,810,-205,376,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:33.950,94,8.1,423,1,2,192,0,810,-205,56,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2019-12-05,12:40:34.460,95,8.1,416,1,2,194,-1,809,-205,-11,-1,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.3
2019-12-05,12:40:35.000,95,8.1,404,2,2,234,0,810,-205,-12,-1,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.3
2019-12-05,12:40:35.500,96,8.1,402,1,2,236,0,810,-205,-12,-1,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.3
2019-12-05,12:40:36.000,95,8.1,413,5,2,256,-1,810,-205,-12,-1,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.3
2019-12-05,12:40:36.500,94,8.1,422,2,4,265,0,810,-205,-11,-1,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.3
2019-12-05,12:40:37.000,95,8.1,430,2,2,266,0,810,-205,-12,-1,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.3
2019-12-05,12:40:37.500,95,8.1,456,2,4,280,-1,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:38.000,95,8.1,465,2,34,300,-3,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:38.500,96,8.1,488,3,82,415,-1,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:39.000,95,8.1,482,2,-1,501,42,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:39.500,95,8.1,486,2,-7,540,120,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:40.000,88,8.1,485,2,-33,456,14,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:40.500,90,8.1,489,1,78,471,0,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:41.000,94,8.1,503,2,23,465,1,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:41.500,94,8.1,518,-213,4,481,-71,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:42.000,86,8.1,523,-184,3,448,46,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:42.500,83,8.1,529,-12,9,465,7,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:43.000,87,8.1,545,1,2,450,110,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:43.500,87,8.1,554,2,29,425,-100,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:44.000,83,8.1,568,1,1,416,92,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:44.500,84,8.1,582,1,1,441,1,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:45.000,86,8.1,599,2,36,421,1,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:45.500,86,8.1,622,1,19,393,99,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:46.000,75,8.1,631,2,9,390,-31,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:46.500,85,8.1,638,1,-1,348,49,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:47.000,83,8.1,653,1,2,420,0,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:47.500,90,8.1,658,2,2,384,29,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:48.000,91,8.1,673,2,2,387,-79,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:48.500,87,8.1,671,2,1,355,60,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:49.000,86,8.1,648,-1,11,376,83,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:49.500,88,8.1,668,2,5,166,106,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:50.000,94,8.1,680,-514,9,233,131,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:50.500,85,8.1,689,-1024,150,441,-2,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:51.000,81,8.1,666,12,-177,381,-153,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:51.500,82,8.1,593,6,-617,641,-158,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:52.000,84,8.1,645,-2,23,-4,-160,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:52.500,81,8.1,675,0,32,2,-222,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:53.000,80,8.1,695,-4,-125,-30,-3,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:53.500,76,8.1,702,-90,-199,-106,-3,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:54.000,74,8.1,717,-422,-365,-41,-268,809,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:54.500,78,8.1,700,-914,437,136,204,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:55.000,79,8.1,697,-773,14,303,-539,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:55.500,83,8.1,663,-483,414,244,821,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:56.000,79,8.1,647,-265,-216,13,220,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:56.500,81,8.1,671,-155,-451,-197,-170,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:57.000,87,8.1,658,-759,254,-182,381,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:57.500,81,8.1,688,-400,-400,410,172,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:58.000,81,8.1,686,-477,-132,728,779,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:58.500,83,8.1,647,-88,-552,62,136,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:59.000,88,8.1,646,-34,745,-318,-243,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:40:59.500,85,8.0,595,-11,-702,330,157,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:00.000,84,8.0,592,1,-186,324,-31,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:00.500,90,8.0,654,-1024,177,-141,347,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:01.000,81,8.0,686,-718,577,98,-416,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:01.500,80,8.0,675,-316,-236,177,121,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:02.000,81,8.0,666,-986,381,512,-407,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:02.500,82,8.0,652,-125,-288,31,189,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:03.000,82,8.0,669,-179,-249,-202,-250,810,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:03.500,81,8.0,676,122,289,246,-228,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:04.000,86,8.0,643,6,0,517,-986,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:04.500,87,8.0,623,-76,-4,-526,-536,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:05.000,84,8.0,602,75,-6,-316,366,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:05.500,87,8.0,621,1,14,731,796,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:06.000,87,8.0,615,-1,146,632,15,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:06.500,86,8.0,618,-3,1,316,-1015,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:07.000,87,8.0,607,-255,57,-381,-959,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:07.500,89,8.0,652,-618,-51,407,535,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:08.000,79,8.0,598,9,-526,3,367,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:08.500,80,8.0,629,1,-284,506,74,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:09.000,87,8.0,650,1,21,-413,-37,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:09.500,74,8.0,610,-137,632,-394,-141,810,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:10.000,72,8.0,611,1,-754,585,52,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:10.500,79,8.0,597,-525,-457,-266,-233,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:11.000,78,8.0,676,-996,4,-42,-35,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:11.500,85,8.0,654,-36,1017,-124,-288,810,-205,-12,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:12.000,77,8.0,581,1,-956,741,338,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:12.500,82,8.0,564,-5,-1024,-20,203,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:13.000,81,8.0,565,-57,-37,-617,-13,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:13.500,73,8.0,638,-1022,24,650,-234,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:14.000,83,8.0,663,-23,-762,405,166,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:14.500,84,8.0,626,18,-547,-497,-24,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:15.000,88,8.0,615,8,529,-804,-72,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:15.500,86,7.9,609,0,-587,812,12,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:16.000,83,7.9,585,-92,-423,-548,6,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:16.500,77,7.9,595,66,2,-376,181,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:17.000,77,7.9,613,2,555,-810,-21,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:17.500,84,7.9,561,0,782,581,-95,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:18.000,80,7.9,574,-154,-129,-654,-1,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:18.500,76,7.9,675,-974,93,623,-124,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:19.000,82,7.9,658,-75,-543,581,273,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:19.500,80,7.9,641,-68,-529,-449,144,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:20.000,85,7.9,623,1,579,-725,-167,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:20.500,86,7.9,594,0,-386,710,-16,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:21.010,78,7.9,629,-85,-260,-367,-309,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:21.510,82,7.9,630,1,-205,733,-267,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:22.010,81,7.9,618,-226,434,-714,-387,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:22.510,82,7.9,587,17,-661,139,-101,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:23.010,85,7.9,592,22,-329,815,-9,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:23.510,87,7.9,596,-105,885,-178,74,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:24.010,79,7.9,596,-19,-127,-597,543,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:24.510,79,7.9,603,-3,-279,768,514,810,-205,-12,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:25.010,87,7.9,604,-168,699,692,326,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:25.510,77,7.9,601,-78,-61,-411,-95,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:26.010,77,7.9,622,6,-723,710,-71,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:26.510,80,7.9,616,-309,548,-240,-672,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:27.010,85,7.9,592,-190,372,-654,-571,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:27.510,85,7.9,578,54,-823,172,-12,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:28.010,79,7.9,631,-545,-328,-14,346,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:28.510,78,7.9,647,2,-379,217,-239,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:29.010,84,7.9,639,-971,226,434,11,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:29.510,89,7.9,638,-22,-723,-50,-13,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:30.010,82,7.9,621,-19,-717,-89,3,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:30.510,86,7.9,624,29,-398,-723,-180,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:31.010,78,7.9,635,-1024,0,522,-1,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:31.510,85,7.9,659,-403,97,609,953,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:32.010,87,7.9,616,1,2,-166,1024,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:32.510,89,7.9,588,-1024,-331,29,-423,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:33.010,83,7.9,637,-451,-44,136,387,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:33.510,89,7.9,643,-1018,-120,677,-19,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:34.010,85,7.9,658,-339,-846,504,464,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:34.510,90,7.9,567,-1,-1024,-347,147,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:35.010,84,7.9,548,1,-148,358,5,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:35.510,82,7.9,642,-1024,240,390,593,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:36.010,77,7.9,588,-41,-709,110,539,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:36.510,80,7.9,599,-64,-236,-102,193,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:37.010,80,7.9,652,1,-150,-195,-1,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:37.510,86,7.9,669,1,-370,-59,-67,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:38.010,81,7.9,640,-25,-358,-116,-47,810,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:38.510,85,7.9,654,2,-511,81,-112,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:39.010,83,7.9,636,0,-47,427,2,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:39.510,81,7.9,620,1,29,331,1024,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:40.010,79,7.9,607,4,173,-130,-105,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:40.510,88,7.9,585,-126,354,76,46,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:41.010,90,7.9,667,-103,-260,239,91,810,-205,-12,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:41.510,87,7.9,667,-14,-378,884,178,810,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:42.010,77,7.9,623,0,122,154,1024,809,-205,-11,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:42.510,88,7.9,612,29,109,-268,818,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:43.010,88,7.9,606,-299,97,1,1024,809,-205,-12,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:43.510,86,7.9,616,-94,-15,846,10,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:44.010,87,7.9,558,14,1,584,-568,810,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:44.510,74,7.9,627,-186,-42,-601,-711,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:45.010,78,7.9,615,-688,-117,-103,602,809,-205,-12,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
2019-12-05,12:41:45.510,82,7.9,636,-177,-462,198,54,809,-205,-11,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.3
