Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-10,11:08:27.650,2,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:28.130,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:28.630,2,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:29.130,2,4,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:29.630,2,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:30.130,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:30.630,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:31.130,2,4,-1024,-2,718,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:31.630,2,4,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:32.130,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:32.630,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:33.130,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:33.630,2,4,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:34.130,2,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:34.630,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:35.130,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:35.630,2,4,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:36.130,2,4,-1024,-2,719,614,265,0,0,1003,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:36.630,2,4,-1024,-2,718,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:37.130,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:37.630,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:38.130,2,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:38.630,2,4,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:39.130,2,4,-1024,-2,718,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:39.630,2,4,-1024,-2,719,614,265,0,0,1003,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:40.130,2,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:40.630,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:41.130,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:41.630,2,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:42.130,2,4,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:42.630,2,3,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:43.130,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:43.630,2,4,-1024,-2,719,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:44.130,2,4,-1024,-2,719,614,265,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
2020-02-10,11:08:44.630,2,4,-1024,-2,718,614,265,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.9
