Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-14,19:57:07.120,83,8.1,12,50.30,0.9,0,28,0,2,482,0,1024,-615,157,0,0,-423,-780,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:07.170,83,8.1,12,50.30,0.9,0,28,1,2,482,0,1024,-615,157,0,0,-423,-780,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:07.280,83,8.1,12,50.30,0.7,0,28,0,2,482,0,1024,-615,157,0,0,-423,-781,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:07.400,83,8.1,12,50.30,0.3,0,28,1,2,555,0,1024,-615,157,0,0,-423,-780,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:07.520,82,8.1,12,50.30,0.3,0,28,9,3,557,0,1024,-615,157,0,0,-423,-780,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:07.630,82,8.1,12,50.30,5.2,58,29,4,3,556,0,1024,-615,157,0,0,-423,-781,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:07.740,82,8.1,12,50.30,1.4,0,29,2,2,555,0,1024,-615,157,0,0,-423,-780,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:07.870,82,8.1,12,50.30,1.4,0,29,1,2,555,0,1024,-615,157,0,0,-423,-781,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:07.980,81,8.1,12,50.30,0.4,0,29,1,2,555,0,1024,-615,157,0,0,-423,-780,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:08.090,81,8.1,12,50.30,1.5,9,29,1,3,555,-1,1024,-615,157,0,0,-423,-780,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:08.200,81,8.1,12,50.30,1.5,9,29,1,2,576,-1,1024,-615,157,0,0,-423,-780,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-14,19:57:08.310,81,8.1,12,50.30,1.0,39,29,-4,-22,578,-1,1024,-615,157,0,0,-423,-781,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
