Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-06,18:04:11.990,78,21.10,42.0,2530,-1,905,-364,-78,919,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:12.490,81,21.20,32.7,2513,-36,694,-975,-128,919,204,-323,-2,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:12.990,74,20.80,41.2,2493,25,-692,-552,148,919,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:13.540,77,20.80,30.9,2546,46,-795,-153,-8,919,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:14.070,82,20.50,44.5,2518,49,-980,686,159,919,204,-323,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:14.580,80,20.60,40.5,2530,11,-89,793,-6,919,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:15.100,78,20.80,30.5,2489,4,510,292,-309,919,204,-323,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:15.610,85,20.60,39.3,2525,-12,871,-332,-116,919,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:16.120,77,20.30,48.6,2536,-509,-543,-641,-10,919,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:16.620,77,20.70,33.9,2547,-503,5,-640,-10,919,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:17.120,78,21.10,18.8,2557,6,8,-767,-10,919,204,-323,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:17.670,76,21.20,20.8,2451,1,634,-808,-8,919,204,-323,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:18.170,75,20.70,44.6,2420,-11,871,-909,-10,919,204,-323,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:04:18.670,68,20.20,55.8,2454,5,-149,-508,29,919,204,-323,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2019-12-06,18:23:33.050,85,24.50,0.3,0,8,10,-150,-9,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:33.560,81,24.50,0.0,72,8,10,-141,-9,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:34.080,85,24.50,0.7,25,8,10,-140,-9,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:34.610,87,24.50,0.8,121,8,10,-140,-8,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:35.130,87,24.50,1.3,286,8,10,-171,-9,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:35.650,84,24.50,1.7,431,8,10,-179,-9,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:36.180,87,24.40,2.1,571,8,9,-179,-9,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:36.700,85,24.40,2.3,702,-108,9,-179,-9,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:37.230,84,24.40,2.5,836,8,10,-153,-10,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:37.750,87,24.30,3.0,974,8,51,-138,24,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:38.270,87,24.30,3.4,1141,-21,12,-86,-6,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:38.800,86,24.20,3.7,1240,6,11,-4,-8,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:39.330,85,24.00,6.2,1419,3,10,-4,-8,1024,204,-324,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:39.850,86,24.00,6.5,1611,-28,10,-6,-8,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:40.380,86,23.80,7.7,1786,-29,12,62,-14,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:40.900,85,23.70,8.9,1930,5,14,124,-50,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:41.430,85,23.60,9.6,2039,-12,-22,190,-10,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:41.950,84,23.40,10.8,2125,-105,9,266,-38,1024,204,-324,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:42.480,87,23.30,12.1,2179,-196,50,148,-13,1024,204,-324,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:43.010,88,23.20,12.6,2345,-130,8,99,60,1024,204,-324,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:43.540,89,23.10,13.3,2443,-23,66,140,-8,1024,204,-324,0,-3,-1,-1,1,-1,0,-1,1,-1,0x0000000000000009,7.8
2019-12-06,18:23:44.080,84,23.10,13.8,2519,6,9,144,-15,1024,204,-324,0,-3,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,7.8
2019-12-06,18:23:44.610,85,22.90,14.3,2583,-7,-5,143,-24,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:45.110,83,22.90,14.9,2649,5,-5,95,-89,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:45.650,83,22.80,15.2,2732,8,-7,77,-146,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:46.180,79,22.80,15.5,2796,8,-9,79,51,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:46.710,83,22.70,16.3,2847,9,5,102,-2,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:47.240,82,22.80,14.8,2882,8,-51,281,4,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:47.760,80,20.50,45.3,2756,42,-629,594,-22,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:48.290,77,21.70,23.0,2808,5,-998,-542,47,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:48.820,80,20.40,37.1,2739,-884,139,-883,-33,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:49.340,79,22.10,15.8,3073,-305,-144,501,354,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:49.870,77,20.90,30.2,2917,-47,-421,-323,-88,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:50.400,76,21.60,21.5,2955,8,-307,-464,-122,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:50.930,81,20.90,22.8,2879,-31,-183,-457,-261,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:51.450,83,21.70,19.4,2951,-142,-383,-692,-14,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:51.980,81,20.80,29.6,2912,3,-217,-509,-185,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:52.520,76,20.90,27.6,2835,-138,-405,-665,67,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:53.040,79,20.10,37.9,2871,-36,-378,-432,-147,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:53.580,72,20.90,25.9,2923,-95,-423,-508,-14,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:54.110,79,20.80,27.7,2896,-44,-292,-529,-8,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:54.640,78,20.60,29.8,2888,-95,-334,-601,32,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:55.170,75,20.40,32.0,2869,-74,-347,-562,1,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:55.700,72,20.50,29.4,2928,-54,-310,-491,-18,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:56.230,72,20.90,24.8,2916,-58,-346,-509,68,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:56.770,76,20.60,29.5,2899,-67,-268,-565,81,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:57.300,79,20.50,28.6,2900,-99,-295,-524,-2,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:57.830,77,20.70,27.8,2889,-75,-328,-560,-9,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:58.360,74,20.40,31.1,2895,-58,-322,-544,-16,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:58.890,77,20.60,29.5,2884,-95,-287,-574,105,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:59.430,72,20.40,30.1,2895,-193,-375,-492,-8,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:23:59.940,76,20.40,29.9,2981,-494,-515,53,-473,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:00.490,72,20.60,29.9,2920,-979,-52,-210,446,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:01.020,76,20.60,29.9,2884,-424,282,-325,906,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:01.560,75,20.90,27.6,2915,-141,-315,-337,-4,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:02.090,77,20.90,25.5,2908,-665,-255,-841,-652,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:02.620,82,19.70,44.0,2936,-507,-194,-384,147,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:03.150,77,19.70,44.0,2954,-538,223,256,-476,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:03.680,84,19.60,46.0,2742,-329,-78,455,406,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:04.210,78,21.10,19.8,2789,-838,-891,-706,-8,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:04.740,70,19.70,42.1,2939,-650,205,-870,-12,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:05.280,76,20.00,36.5,3055,-35,-478,858,73,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:05.810,71,19.80,39.1,2804,8,-411,57,-124,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:06.340,75,20.60,27.1,2842,-36,904,-844,-26,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:06.870,70,19.10,49.1,2802,3,-658,379,-12,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:07.410,75,19.30,44.4,2783,170,495,185,-13,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:07.940,82,19.70,36.6,2849,-827,20,-427,69,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:08.480,74,21.60,13.2,3034,-608,150,-34,37,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:09.010,74,21.20,19.7,2675,-151,-421,779,-6,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:09.540,80,20.90,20.7,2917,-3,-233,751,-14,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:10.080,82,21.20,18.6,2974,-881,81,-729,-1024,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:10.610,75,20.20,34.4,2940,-778,-125,-549,-53,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:11.140,80,20.20,34.4,2706,-617,520,200,1024,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:11.670,77,19.90,39.0,2899,8,8,-344,-24,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:12.210,76,21.40,16.5,2961,-122,-251,-435,-10,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:12.750,79,21.30,20.1,2904,-230,-384,-276,-153,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:13.280,84,20.40,34.1,2715,-807,21,-395,190,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:13.810,82,21.40,19.1,2945,-210,-511,-135,-18,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:14.350,76,19.80,47.6,2829,-585,268,-237,1024,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:14.880,77,20.70,23.0,2920,-3,-232,36,-73,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:15.410,77,21.50,19.1,2809,-1024,158,-431,-923,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:15.950,84,20.90,27.3,2960,-847,-118,-656,-72,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:16.480,84,21.50,18.5,2950,-752,18,804,927,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:17.010,76,20.90,29.8,2864,-666,451,65,1024,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:17.550,80,20.70,31.2,2944,8,8,14,135,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:18.080,77,21.40,14.9,2948,3,-322,-212,97,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:18.610,83,21.40,50.1,2753,-1024,395,-105,-785,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:19.150,81,21.60,52.1,2919,-232,-158,-193,-9,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:19.680,84,21.70,18.0,2927,-1024,148,623,-577,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:20.220,80,20.90,24.6,2908,-163,-207,105,103,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:20.750,80,21.20,23.6,2932,-437,-1024,-1024,50,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:21.290,81,19.80,52.8,2914,-677,-23,-31,339,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:21.820,76,19.80,52.8,2942,-759,-846,551,-21,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:22.370,83,20.90,45.9,2892,-406,-19,-205,61,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:22.920,80,21.70,15.0,2971,-41,-388,-222,148,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:23.460,84,21.70,15.0,2888,-536,-467,-221,-561,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:24.000,88,20.80,35.0,2875,-228,229,-920,-583,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:24.530,84,20.40,42.0,2839,97,5,635,379,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:25.060,86,20.50,37.7,2897,-12,-70,-283,608,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:25.600,85,20.00,48.7,2776,-106,48,-758,-777,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:26.140,84,20.10,42.9,2773,34,12,517,-576,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:26.670,84,20.20,40.0,2832,13,-80,-559,733,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:27.210,84,19.90,45.4,2719,-108,54,-835,-288,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:27.740,84,20.00,42.2,2881,10,9,145,-795,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:28.280,81,20.30,38.2,2803,30,-64,505,372,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:28.810,81,20.30,32.7,2936,6,-39,-509,465,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:29.350,84,19.90,39.0,2880,-42,52,-720,-617,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:29.880,86,19.80,43.5,2893,4,16,220,-752,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:30.420,84,20.10,37.6,2912,59,-82,420,405,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:30.960,84,20.40,31.7,2908,8,-52,114,927,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:31.490,78,20.00,38.3,2866,21,-13,53,1024,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:32.030,80,19.90,41.4,2876,-85,11,-625,-352,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:32.580,85,19.70,46.1,2820,58,24,-470,-849,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:33.080,84,20.00,40.0,2889,8,18,370,-916,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:33.580,80,19.90,42.0,2878,8,-20,546,393,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:34.110,82,19.90,40.7,2864,52,26,28,891,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:34.650,82,19.90,40.0,2848,-59,23,-727,79,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:35.190,82,19.90,42.0,2855,-41,54,-575,-918,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:35.720,87,19.80,47.1,2850,-288,9,-402,-10,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:36.260,84,266.76,21.1,3003,-734,27,-694,91,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:36.810,77,20.90,25.3,2937,5,101,-835,-12,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:37.340,81,20.30,38.7,2921,65,304,-585,-8,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:37.880,68,20.30,42.2,2832,17,1024,-685,-151,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:38.410,75,19.30,64.0,2576,8,-109,-425,-9,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:38.950,71,19.50,54.8,2674,25,155,-240,1024,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:39.490,77,20.80,25.6,2888,-1005,69,-384,661,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:40.040,76,21.10,20.5,2927,-600,556,531,757,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:40.540,73,20.40,40.9,2959,9,9,-267,-62,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:41.080,72,21.40,16.0,2937,2,-453,-404,-10,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:41.620,80,21.40,16.0,2910,-45,-284,-552,-10,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:42.150,76,20.10,54.1,2778,-715,489,-591,-502,1024,204,-324,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:42.690,76,20.60,40.5,3001,-766,38,-479,-159,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:43.230,68,21.70,13.6,2938,-218,307,-14,-2,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:43.770,72,20.90,34.2,2847,-1,58,213,-139,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:44.300,75,21.60,17.3,2926,-117,-215,754,49,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:44.840,76,20.70,38.9,2784,8,-420,824,-66,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:45.370,74,20.50,43.2,2939,-15,-402,-920,57,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:45.920,73,21.40,21.4,2946,9,-283,329,-56,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:46.450,72,21.30,20.7,2881,11,-110,244,105,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:46.990,69,20.80,35.2,2755,6,86,84,954,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:47.520,75,21.40,20.1,2891,-808,-126,-615,802,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:48.060,74,21.50,19.0,2969,-312,223,-376,-15,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:48.600,75,21.60,15.9,2992,-674,17,-50,184,1024,204,-324,-1,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:49.140,73,21.60,19.1,2899,-443,87,-86,-275,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:49.680,71,21.70,15.0,2898,-233,233,320,-206,1024,204,-324,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:50.220,82,21.10,33.6,2836,-106,261,659,-248,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
2019-12-06,18:24:50.760,81,20.00,58.6,2890,-141,-23,370,104,1024,204,-324,0,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.8
