Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-07,16:24:10.640,83,7.8,1997,2,-960,645,227,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:11.140,77,7.8,1828,14,-477,182,-217,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:11.640,84,7.8,1877,3,-849,-183,-39,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:12.140,94,7.8,1890,-41,-669,-458,-187,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:12.640,86,7.8,1883,3,-536,480,-54,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:13.140,75,7.8,1858,-15,-478,760,-72,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:13.640,88,7.8,1808,3,-805,-314,-21,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:14.140,89,7.8,1827,4,-505,-381,-64,1024,-205,285,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:14.640,88,7.8,1856,19,-754,512,23,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:15.140,76,7.8,1790,17,-775,5,-432,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:15.640,88,7.8,1814,6,-332,-167,-49,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:16.140,89,7.8,1854,-580,-728,524,-434,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:16.640,86,7.8,1833,-862,-62,758,1004,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:17.140,80,7.8,1756,-832,11,-877,-1001,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:17.640,87,7.8,1793,-1024,-74,-45,208,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:18.140,85,7.8,1797,-344,211,812,741,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:18.640,89,7.8,1661,-2,3,-98,-10,1024,-205,285,-1,0,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:19.140,85,7.8,1890,-1,-462,-273,-131,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:19.640,90,7.8,1973,-36,-264,-404,12,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:20.140,97,7.8,2009,-172,-271,-581,-45,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:20.640,82,7.8,1982,-19,-222,-480,-279,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:21.140,72,7.8,1956,-51,-342,-557,-96,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:21.640,77,7.8,1892,-88,-396,-653,275,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:22.140,75,7.8,1850,-92,-392,-408,-32,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:22.640,82,7.8,1910,-83,-545,-554,-9,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:23.140,90,7.8,1853,-71,-274,-577,120,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:23.640,88,7.8,1883,-54,-341,-562,2,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:24.140,79,7.8,1906,-72,-369,-602,176,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:24.640,71,7.8,1869,-56,-326,-554,-21,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:25.140,70,7.8,1881,-90,-479,-586,92,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:25.640,77,7.8,1871,-72,-501,-593,1,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:26.140,74,7.8,1859,-69,-375,-629,27,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:26.640,88,7.8,1812,-75,-170,-536,-882,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:27.140,80,7.8,1909,-554,-37,753,92,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:27.640,81,7.8,1733,-38,-421,821,25,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:28.140,85,7.8,1830,-833,441,-800,-171,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:28.640,84,7.8,1829,-748,393,-607,-496,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:29.140,84,7.8,1785,-323,-218,-333,757,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:29.640,71,7.8,1844,3,-348,319,67,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:30.140,67,7.8,2043,3,-202,198,99,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:30.640,78,7.8,2180,-608,-1024,-920,180,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:31.140,79,7.8,1910,-840,105,-47,67,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:31.640,83,7.8,1993,-135,-248,-47,-2,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:32.140,85,7.8,2096,2,-520,213,39,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:32.640,78,7.8,1887,5,1024,514,-2,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:33.140,80,7.8,1842,1,-468,-207,99,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:33.640,86,7.8,1825,-1016,519,588,-440,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:34.140,87,7.8,1789,-289,-302,975,19,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:34.640,85,7.8,1869,1,-378,-124,-7,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:35.140,81,7.8,1948,-496,-216,-444,-580,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:35.640,82,7.8,1730,-1,-79,389,-3,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:36.140,96,7.8,1834,-62,562,-817,-3,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:36.640,93,7.8,1786,6,-789,-30,363,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:37.140,91,7.8,1781,3,-136,617,-76,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:37.640,78,7.8,1844,-27,1018,-414,-43,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:38.140,92,7.8,1762,3,-292,-549,66,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:38.640,87,7.8,1738,130,-613,740,13,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:39.140,82,7.8,1800,-27,856,-383,-3,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:39.640,90,7.8,1763,-5,-316,-818,-2,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:40.140,87,7.8,1728,3,-569,798,201,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:40.640,86,7.8,1766,2,840,-124,-102,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:41.140,78,7.7,1765,-181,482,-839,-45,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:41.640,90,7.7,1774,3,-718,786,232,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:42.140,79,7.7,1728,60,446,661,-2,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:42.640,82,7.7,1773,-78,669,-606,-87,1024,-205,285,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:43.140,88,7.7,1752,1,-775,-497,364,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:43.640,84,7.7,1715,4,-383,801,96,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:44.140,90,7.8,1772,-54,904,263,-170,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:44.640,82,7.8,1749,-232,337,-756,3,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:45.140,92,7.8,1658,32,-791,639,289,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:45.640,87,7.8,1719,-49,972,464,-190,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:46.140,84,7.8,1795,-62,5,-524,-77,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:46.640,87,7.8,1963,-1024,-54,232,-3,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:47.140,87,7.8,1983,-498,-104,279,964,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:47.640,85,7.8,1823,-5,-386,141,-2,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:48.140,85,7.8,1973,-82,-314,-271,181,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:48.640,87,7.8,1999,-412,-395,-477,-183,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:49.150,90,7.8,1922,-243,-34,751,-2,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:49.650,86,7.8,1879,-459,41,-753,55,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:50.150,87,7.8,1872,-491,-42,661,133,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:50.650,84,7.8,1906,-506,-189,-811,410,1024,-205,286,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:51.150,88,7.8,1897,-132,-141,769,-2,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:51.650,89,7.8,1836,-664,177,-625,266,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:52.150,82,7.8,1875,-43,633,708,-174,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:52.650,89,7.8,1857,-825,74,-625,-393,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:53.150,92,7.8,1803,-178,-914,-318,259,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:53.650,80,7.8,1770,-703,-370,120,656,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:54.150,87,7.8,1835,-646,-331,-833,141,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:54.650,87,7.8,1759,-52,-604,841,40,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:55.150,87,7.8,1718,-650,25,-563,653,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:55.650,80,7.8,1740,-64,727,559,-156,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:56.150,85,7.8,1817,-447,756,206,-366,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:56.650,91,7.8,1702,-224,-980,-216,277,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:57.150,75,7.8,1802,-1021,-200,-161,145,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:57.650,82,7.8,1882,-446,181,212,78,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:58.150,90,7.8,1956,0,331,685,462,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:58.650,87,7.8,1817,3,34,703,480,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:59.150,90,7.8,1812,-222,-159,546,357,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:24:59.650,86,7.8,1874,-256,-198,-226,276,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:00.150,86,7.8,1967,-900,-79,-789,-812,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:00.650,87,7.8,1837,-1009,-115,-175,403,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:01.150,87,7.8,1993,-852,0,315,335,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:01.650,88,7.8,2033,-873,495,324,-331,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:02.150,84,7.8,1988,-1007,-109,422,-118,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:02.650,86,7.8,2009,-984,-298,-249,-14,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:03.150,80,7.8,1993,-1024,-34,-298,675,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:03.650,84,7.8,1942,-1024,511,307,90,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:04.150,77,7.8,1909,-1024,306,246,540,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:04.650,85,7.8,1849,-1024,494,255,-739,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:05.150,78,7.8,1849,-1024,292,-267,-951,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:05.650,77,7.8,1756,-1024,96,-380,-702,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:06.150,88,7.8,1809,-1024,-110,355,-139,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:06.650,86,7.8,1878,-1024,-21,590,632,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:07.150,79,7.8,1877,-1024,313,-1,602,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:07.650,86,7.8,1886,-1024,646,-262,0,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:08.150,91,7.8,1905,-1024,651,-218,-518,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:08.650,87,7.8,1936,-1024,85,524,-543,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:09.150,82,7.8,1927,-1024,-302,728,-22,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:09.650,75,7.8,1886,-1024,-276,-260,615,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:10.150,80,7.8,1857,-1024,220,-483,795,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:10.650,85,7.8,1787,-256,505,54,-3,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:11.150,90,7.8,1892,-52,497,284,-2,1024,-205,285,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:11.650,85,7.8,1969,-51,281,566,5,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:12.150,79,7.8,1934,-119,234,975,620,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:12.650,83,7.8,1847,-62,6,497,281,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:13.150,84,7.8,1984,-145,-216,-14,-106,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:13.650,79,7.8,2019,-83,-275,-125,-159,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:14.150,81,7.8,1956,-149,-175,-386,-2,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:14.650,91,7.8,1869,-57,-198,-446,-27,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:15.150,95,7.8,1882,-102,-211,-849,-358,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:15.650,89,7.8,1839,-114,253,-260,-135,1024,-205,285,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:16.150,89,7.8,1918,-114,88,-19,192,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:16.650,94,7.8,1994,-143,277,219,119,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:17.150,92,7.8,1959,-71,289,480,-36,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:17.650,84,7.8,1901,-36,247,642,-94,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:18.150,88,7.8,1808,-165,336,894,370,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:18.650,78,7.8,1869,-125,-35,-114,52,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:19.150,76,7.8,1923,-25,-202,86,-209,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:19.650,75,7.8,1948,-130,-398,-381,162,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:20.150,82,7.8,1814,-105,-299,-245,-19,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:20.650,76,7.8,1823,-90,-254,-366,-4,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:21.150,88,7.8,1866,2,-274,-728,-246,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:21.650,89,7.8,1803,0,2,-195,-610,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:22.150,84,7.8,1974,-639,-159,806,-4,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:22.650,87,7.8,1759,-145,-406,866,-8,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:23.150,84,7.8,1591,-366,-448,91,-751,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:23.650,85,7.7,1746,-800,3,-409,-4,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:24.150,77,7.7,1872,-332,792,477,-95,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:24.650,85,7.7,1773,-83,-224,943,-1,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:25.150,73,7.7,1780,-1,-711,731,106,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:25.650,81,7.8,1826,-32,-803,-153,109,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:26.150,82,7.8,1915,3,5,252,-2,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:26.650,84,7.8,2036,-14,-175,359,90,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:27.150,84,7.8,2061,2,-17,353,54,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:27.650,77,7.8,2065,3,-67,488,-2,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:28.150,81,7.8,2009,3,-717,733,72,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:28.650,83,7.8,1711,-536,5,-664,-94,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:29.150,81,7.8,1839,-976,36,-602,-89,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:29.650,86,7.8,1823,-831,-241,-443,169,1024,-205,285,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:30.150,80,7.8,1987,-536,96,-87,-409,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:30.650,88,7.8,1988,-3,115,237,-9,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:31.150,88,7.8,1888,-5,43,410,163,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:31.650,84,7.8,1746,0,49,330,534,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:32.150,84,7.8,1799,-42,14,-158,649,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:32.650,96,7.8,1923,-463,-326,-135,-541,1024,-205,285,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:33.150,97,7.8,1858,-158,3,341,-699,1024,-205,286,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:33.650,83,7.8,1910,-577,-173,582,748,1024,-205,285,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,16:25:34.150,81,7.8,1875,-45,-432,-1,-204,1024,-205,286,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
